,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,00:00:00,305.15,305.15,0.0,0.44662974527439064,40,0.0,90,0,1,-2044.900065425763,-2044.900065425763,0.0
1,00:00:05,305.34999999999997,305.15,0.20000000000000284,0.44662974527439064,40,0.005000000000000071,90,0,1,-2046.2403243577146,-2044.900065425763,-1.3402589319516665
2,00:00:10,305.34999999999997,305.15,0.20000000000000284,0.44662974527439064,40,0.005000000000000071,90,0,1,-2046.2403243577146,-2044.900065425763,-1.3402589319516665
3,00:00:15,305.15,305.15,0.0,0.44662974527439064,40,0.0,90,0,1,-2044.900065425763,-2044.900065425763,0.0
4,00:00:20,305.15,305.15,0.0,0.44662974527439064,40,0.0,90,0,1,-2044.900065425763,-2044.900065425763,0.0
5,00:00:25,305.34999999999997,305.15,0.20000000000000284,0.44662974527439064,40,0.005000000000000071,90,0,1,-2046.2403243577146,-2044.900065425763,-1.3402589319516665
6,00:00:30,305.34999999999997,305.15,0.20000000000000284,0.44662974527439064,40,0.005000000000000071,90,0,1,-2046.2403243577146,-2044.900065425763,-1.3402589319516665
7,00:00:35,305.34999999999997,305.15,0.20000000000000284,0.44662974527439064,40,0.005000000000000071,90,0,1,-2046.2403243577146,-2044.900065425763,-1.3402589319516665
8,00:00:40,305.15,305.15,0.0,0.44662974527439064,40,0.0,90,0,1,-2044.900065425763,-2044.900065425763,0.0
9,00:00:45,305.15,305.15,0.0,0.44662974527439064,40,0.0,90,0,1,-2044.900065425763,-2044.900065425763,0.0
10,00:00:50,305.54999999999995,305.15,0.3999999999999986,0.44662974527439064,40,0.009999999999999964,90,0,1,-2047.5805832896667,-2044.900065425763,-2.6805178639037877
11,00:00:55,305.54999999999995,305.4,0.14999999999999858,0.44662974527439064,40,0.0037499999999999643,90,0,1,-2047.5805832896667,-2046.5753890907026,-1.005194198964091
12,00:01:00,305.54999999999995,305.4,0.14999999999999858,0.44662974527439064,40,0.0037499999999999643,90,0,1,-2047.5805832896667,-2046.5753890907026,-1.005194198964091
13,00:01:05,305.75,305.4,0.3500000000000014,0.44662974527439064,40,0.008750000000000036,90,0,1,-2048.9208422216193,-2046.5753890907026,-2.345453130916667
14,00:01:10,305.95,305.4,0.5499999999999972,0.44662974527439064,40,0.013749999999999929,90,0,1,-2050.261101153571,-2046.5753890907026,-3.6857120628683333
15,00:01:15,305.95,305.4,0.5499999999999972,0.44662974527439064,40,0.013749999999999929,90,0,1,-2050.261101153571,-2046.5753890907026,-3.6857120628683333
16,00:01:20,306.15,305.4,0.75,0.44662974527439064,40,0.01875,90,0,1,-2051.6013600855226,-2046.5753890907026,-5.02597099482
17,00:01:25,306.15,305.4,0.75,0.44662974527439064,40,0.01875,90,0,1,-2051.6013600855226,-2046.5753890907026,-5.02597099482
18,00:01:30,306.15,305.4,0.75,0.44662974527439064,40,0.01875,90,0,1,-2051.6013600855226,-2046.5753890907026,-5.02597099482
19,00:01:35,306.34999999999997,305.4,0.9500000000000028,0.44662974527439064,40,0.02375000000000007,90,0,1,-2052.9416190174747,-2046.5753890907026,-6.366229926772121
20,00:01:40,306.15,305.4,0.75,0.44662974527439064,40,0.01875,90,0,1,-2051.6013600855226,-2046.5753890907026,-5.02597099482
21,00:01:45,306.15,305.4,0.75,0.44662974527439064,40,0.01875,90,0,1,-2051.6013600855226,-2046.5753890907026,-5.02597099482
22,00:01:50,306.54999999999995,305.4,1.1499999999999986,0.44662974527439064,40,0.028749999999999963,90,0,1,-2054.2818779494264,-2046.5753890907026,-7.706488858723787
23,00:01:55,306.54999999999995,305.4,1.1499999999999986,0.44662974527439064,40,0.028749999999999963,90,0,1,-2054.2818779494264,-2046.5753890907026,-7.706488858723787
24,00:02:00,306.75,305.65,1.1000000000000014,0.44662974527439064,40,0.027500000000000035,90,0,1,-2055.622136881379,-2048.250712755643,-7.371424125736212
25,00:02:05,306.95,305.65,1.2999999999999972,0.44662974527439064,40,0.03249999999999993,90,0,1,-2056.962395813331,-2048.250712755643,-8.711683057688333
26,00:02:10,306.75,305.4,1.3500000000000014,0.44662974527439064,40,0.03375000000000004,90,0,1,-2055.622136881379,-2046.5753890907026,-9.046747790676363
27,00:02:15,307.15,305.4,1.75,0.44662974527439064,40,0.04375,90,0,1,-2058.302654745283,-2046.5753890907026,-11.727265654580151
28,00:02:20,307.15,305.4,1.75,0.44662974527439064,40,0.04375,90,0,1,-2058.302654745283,-2046.5753890907026,-11.727265654580151
29,00:02:25,307.34999999999997,305.9,1.4500000000000028,0.44662974527439064,40,0.036250000000000074,90,0,1,-2059.642913677235,-2049.926036420583,-9.71687725665197
30,00:02:30,307.54999999999995,305.65,1.8999999999999986,0.44662974527439064,40,0.047499999999999966,90,0,1,-2060.983172609187,-2048.250712755643,-12.732459853544242
31,00:02:35,307.75,305.9,1.8500000000000014,0.44662974527439064,40,0.046250000000000034,90,0,1,-2062.3234315411387,-2049.926036420583,-12.397395120555757
32,00:02:40,307.95,305.65,2.299999999999997,0.44662974527439064,40,0.057499999999999926,90,0,1,-2063.663690473091,-2048.250712755643,-15.41297771744803
33,00:02:45,308.15,305.9,2.25,0.44662974527439064,40,0.05625,90,0,1,-2065.003949405043,-2049.926036420583,-15.07791298446
34,00:02:50,308.34999999999997,306.15,2.200000000000003,0.44662974527439064,40,0.05500000000000007,90,0,1,-2066.3442083369946,-2051.6013600855226,-14.742848251471969
35,00:02:55,308.15,306.4,1.75,0.44662974527439064,40,0.04375,90,0,1,-2065.003949405043,-2053.276683750463,-11.727265654580151
36,00:03:00,308.34999999999997,306.15,2.200000000000003,0.44662974527439064,40,0.05500000000000007,90,0,1,-2066.3442083369946,-2051.6013600855226,-14.742848251471969
37,00:03:05,308.95,306.15,2.799999999999997,0.44662974527439064,40,0.06999999999999992,90,0,1,-2070.364985132851,-2051.6013600855226,-18.763625047328333
38,00:03:10,308.95,306.15,2.799999999999997,0.44662974527439064,40,0.06999999999999992,90,0,1,-2070.364985132851,-2051.6013600855226,-18.763625047328333
39,00:03:15,308.95,306.15,2.799999999999997,0.44662974527439064,40,0.06999999999999992,90,0,1,-2070.364985132851,-2051.6013600855226,-18.763625047328333
40,00:03:20,308.95,306.4,2.549999999999997,0.44662974527439064,40,0.06374999999999993,90,0,1,-2070.364985132851,-2053.276683750463,-17.08830138238818
41,00:03:25,309.34999999999997,306.4,2.950000000000003,0.44662974527439064,40,0.07375000000000007,90,0,1,-2073.0455029967547,-2053.276683750463,-19.76881924629197
42,00:03:30,309.54999999999995,306.4,3.1499999999999986,0.44662974527439064,40,0.07874999999999996,90,0,1,-2074.3857619287064,-2053.276683750463,-21.109078178243635
43,00:03:35,309.75,306.4,3.3500000000000014,0.44662974527439064,40,0.08375000000000003,90,0,1,-2075.726020860659,-2053.276683750463,-22.44933711019621
44,00:03:40,309.75,306.4,3.3500000000000014,0.44662974527439064,40,0.08375000000000003,90,0,1,-2075.726020860659,-2053.276683750463,-22.44933711019621
45,00:03:45,309.95,306.4,3.549999999999997,0.44662974527439064,40,0.08874999999999993,90,0,1,-2077.066279792611,-2053.276683750463,-23.789596042148332
46,00:03:50,310.34999999999997,306.4,3.950000000000003,0.44662974527439064,40,0.09875000000000007,90,0,1,-2079.746797656515,-2053.276683750463,-26.47011390605212
47,00:03:55,310.34999999999997,306.4,3.950000000000003,0.44662974527439064,40,0.09875000000000007,90,0,1,-2079.746797656515,-2053.276683750463,-26.47011390605212
48,00:04:00,310.75,306.4,4.350000000000001,0.44662974527439064,40,0.10875000000000004,90,0,1,-2082.4273155204187,-2053.276683750463,-29.150631769955908
49,00:04:05,310.54999999999995,306.65,3.8999999999999986,0.44662974527439064,40,0.09749999999999996,90,0,1,-2081.087056588467,-2054.952007415403,-26.13504917306409
50,00:04:10,310.75,306.4,4.350000000000001,0.44662974527439064,40,0.10875000000000004,90,0,1,-2082.4273155204187,-2053.276683750463,-29.150631769955908
