,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
28,332.0,0.0,0.565685424949241,0.0,0.0,0.004714045207910337,0.0,0.0,0.0,3.7908247173162555,0.0,3.7908247173164162
30,334.0,0.4330127018922193,0.2783882181414999,0.019243418183751006,0.0,0.0023199018178458207,0.0,0.0,0.0,114.21407513957533,106.59285246586626,7.867752853528996
32,336.0,0.14433756729741465,0.27838821814150266,0.0,0.0,0.0023199018178458675,0.0,0.0,0.0,2.540842793248102,0.8808787474951099,1.698977400724725
33,337.0,0.4330127018922193,0.37527767497325687,0.01924341818375099,0.0,0.0031273139581104834,0.0,0.0,0.0,107.9559097114644,98.59996246707743,9.415782243766392
35,339.0,0.14433756729741465,0.27838821814149933,0.0,0.0,0.002319901817845825,0.0,0.0,0.0,2.308447198208548,0.8003100711387278,1.543582165313323
36,340.0,0.0,0.42426406871193456,0.0,0.0,0.00353553390593278,0.0,0.0,0.0,2.3524215723601136,0.0,2.3524215723601136
37,341.0,0.38188130791298047,0.2753785273643036,0.019243418183751075,0.0,0.0022948210613691995,0.0,0.0,0.0,102.38433396685777,93.43836546180728,8.970066635988132
38,342.0,0.1767766952966369,0.4596194077712599,0.0,0.0,0.0038301617314271522,0.0,0.0,0.0,1.4203357708421231,0.8877098567765381,2.3080456276185006
39,343.0,0.14433756729741465,0.10408329997330855,0.019243418183750964,0.0,0.000867360833110912,0.0,0.0,0.0,96.6813566498862,89.2392267219437,7.457751518161266
40,344.0,0.14433756729740232,0.20207259421637158,0.0,0.0,0.001683938285136422,0.0,0.0,0.0,1.0460545335248768,0.6537840834528962,0.915297716834222
41,345.0,0.1767766952966369,0.4596194077712599,0.02356827772859266,0.0,0.0038301617314271718,0.0,0.0,0.0,112.17144736379645,105.07132643306157,7.100120930734874
42,346.0,0.14433756729741465,0.3329164059239729,0.0,0.0,0.0027743033826997743,0.0,0.0,0.0,0.8129917735582239,0.586726274140957,1.3532914964937277
44,348.0,0.14433756729740232,0.3329164059239722,0.0,0.0,0.002774303382699751,0.0,0.0,0.0,1.6923773328616012,0.5867262741407929,1.353291496493614
46,350.0,0.24999999999999525,0.20615528128088503,0.0,0.0,0.0017179606773406921,0.0,0.0,0.0,1.5567607247750692,1.0162397169476598,0.8380127387846633
47,351.0,0.14433756729740232,0.3329164059239714,0.01924341818375106,0.0,0.0027743033826997513,0.0,0.0,0.0,88.0113043101548,80.67820563293465,7.406650541942653
48,352.0,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0014731391274719688,0.0,0.0,0.0,0.0,0.6408088068424351,0.6408088068424351
49,353.0,0.1767766952966369,0.4596194077712599,0.0,0.0,0.003830161731427162,0.0,0.0,0.0,1.025294090948073,0.6408088068425155,1.6661028977905885
50,354.0,0.40824829046385747,0.14142135623730778,0.013607151490938845,0.0,0.0011785113019775475,0.0,0.0,0.0,59.74335257311991,54.22990651027482,5.538660822003831
51,355.0,0.25,0.180277563773203,0.0,0.0,0.0015023130314433654,0.0,0.0,0.0,1.1109668770858856,0.8017712819326732,0.5781654936406015
52,356.0,0.1767766952966369,0.3181980515339484,0.0,0.0,0.002651650429449575,0.0,0.0,0.0,0.45355032833227604,0.5669379104153249,1.0204882387476812
53,357.0,8.417615458073627,8.194281542636913,0.05962355051981806,0.0,0.06828567952197427,0.0,0.0,0.0,237.18175673955045,201.29722998881135,35.89546453043414
54,358.0,12.062010680162393,12.024312024824109,0.07785415140543063,0.0,0.10020260020686758,0.0,0.0,0.0,292.63388352659865,252.15953434058724,40.74227098694708
55,359.0,12.432484332049924,12.43039286051196,0.0827690712331744,0.0,0.10358660717093301,0.0,0.0,0.0,310.5125293248598,268.4097384176059,42.14827646319559
56,360.0,10.680422677564234,10.776650243753412,0.08544226270117079,0.0,0.08980541869794509,0.0,0.0,0.0,308.3270117955275,273.28624201845656,35.62264242488024
57,361.0,10.3318451309301,10.274720480498774,0.09785262603560232,0.0,0.08562267067082312,0.0,0.0,0.0,348.8261409920392,312.38804759924744,36.72615234212189
58,362.0,10.555804090641319,10.606397440538737,0.12048285529930378,0.0,0.08838664533782278,0.0,0.0,0.0,422.4696262530785,381.84672228754897,40.623856790904895
59,363.0,9.75969959123287,9.872650916097006,0.11784138864296342,0.0,0.08227209096747505,0.0,0.0,0.0,408.92990138532537,371.5177802705296,37.51846995081281
60,364.0,14.67246570962086,14.53104435338355,0.1649779441001488,0.0,0.12109203627819626,0.0,0.0,0.0,559.6605386640833,508.78640184711116,50.87413681697227
61,365.0,2.6852219026863935,2.5968731197345787,0.03691291942084798,0.0,0.021640609331121486,0.0,0.0,0.0,105.23582296953737,103.50117714475758,2.153647502270941
62,366.0,1.683692795189028,1.6489715409482182,0.036483911597006556,0.0,0.013741429507901816,0.0,0.0,0.0,100.68991163848713,98.85476139387214,2.0312208489466994
63,367.0,4.02479295533736,3.7839959038032798,0.14151919108894542,0.0,0.03153329919836066,0.0,0.0,0.0,314.2056942169677,316.398965382456,4.785891008793553
64,368.0,2.339041988559078,2.4142686639680706,0.15986611874871115,0.0,0.020118905533067256,0.0,0.0,0.0,356.00763245361753,356.7221369074694,2.316477865524462
65,369.0,2.5982098538117357,2.658158301447742,0.22648733465547574,0.0,0.02215131917873119,0.0,0.0,0.0,486.3962798901017,487.3130738567795,3.4962470663505867
66,370.0,0.23935677693908453,0.2657536453183687,0.19614378544706965,0.0,0.0022146137109864054,0.0,0.0,0.0,403.0137883233909,400.1962469886566,2.8789505146906764
67,371.0,0.5858172225035864,0.7342900095887319,0.11827915296143678,0.0,0.006119083413239432,0.0,0.0,0.0,243.71587132440422,242.87790534561574,1.6206924605885877
68,372.0,3.2180588524416214,3.139765118603619,0.20431644317403097,0.0,0.026164709321696827,0.0,0.0,0.0,418.7387444183258,423.74760713393675,8.304637476125103
69,373.0,5.9913131560062265,6.105939731114288,0.1981764178235413,0.0,0.05088283109261906,0.0,0.0,0.0,403.3123703406908,420.30551559001424,16.99440802974773
70,374.0,6.888849686268382,6.992585358792554,0.17543633504951278,0.0,0.05827154465660461,0.0,0.0,0.0,355.772798331484,375.46029946634116,20.325244888206775
71,375.0,5.6464867395576235,5.523969684151841,0.15603142587437505,0.0,0.04603308070126534,0.0,0.0,0.0,319.4667760296456,334.03461887065305,15.669683564980948
72,376.0,5.927162052787147,5.773264529998027,0.1834757109219579,0.0,0.048110537749983556,0.0,0.0,0.0,378.98831634876245,387.84796520710523,14.67821383744744
73,377.0,5.660273003680164,5.589797253329795,0.22598121707398006,0.0,0.04658164377774829,0.0,0.0,0.0,450.8312036618363,459.42287955518066,16.814052625182402
74,378.0,4.68617405489033,4.722196137777038,0.17556089050364798,0.0,0.039351634481475314,0.0,0.0,0.0,338.8631884036923,350.973487286846,13.150029050194808
75,379.0,6.53138789062308,6.624577554665489,0.18779337720496767,0.0,0.05520481295554574,0.0,0.0,0.0,362.7068751003537,380.1848103534038,21.753217801178796
76,380.0,7.336917414204488,7.140019674509375,0.18064558172662,0.0,0.059500163954244796,0.0,0.0,0.0,349.24498372444975,370.66417951366213,21.71387243006241
77,381.0,7.861871773170673,7.793506912808894,0.19884934477804816,0.0,0.06494589094007412,0.0,0.0,0.0,384.56165677150796,406.09483996622566,22.391900008675698
78,382.0,6.6117792612881425,6.582093765158113,0.16002556351745018,0.0,0.05485078137631762,0.0,0.0,0.0,308.0167871032494,325.2898531623519,20.706537032293262
79,383.0,5.790476265784643,5.86060248937441,0.15173741284782266,0.0,0.048838354078120094,0.0,0.0,0.0,285.70292795350315,302.78053374625074,17.913979700843143
80,384.0,8.267695668483855,8.3727668664546,0.2065533138721298,0.0,0.069773057220455,0.0,0.0,0.0,384.9346379914053,410.0135051667982,26.355173384853032
81,385.0,7.32230133674495,7.253618804085707,0.17256623471553353,0.0,0.060446823367380886,0.0,0.0,0.0,318.1758211139959,339.00919624393913,23.65232306449358
82,386.0,6.727761931894208,6.744042041774688,0.16290818053212083,0.0,0.05620035034812239,0.0,0.0,0.0,300.0019320172179,318.21292588461995,22.21435893788049
83,387.0,7.8352491365787476,7.881839068185431,0.17223907823782125,0.0,0.06568199223487861,0.0,0.0,0.0,314.5662521197419,336.44454663191095,27.413045083725283
84,388.0,8.028474879969716,7.962821936480204,0.21028264186120849,0.0,0.06635684947066839,0.0,0.0,0.0,374.2500314962992,397.43671626431774,25.68226295337017
85,389.0,5.661879006647702,5.606897688865443,0.1297203997452137,0.0,0.04672414740721203,0.0,0.0,0.0,224.52215280657927,242.4873844993715,21.041408683602025
