,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
13,317.0,306.775,10.375,0.4132991672688391,120.0,0.08645833333333333,90.0,0.0,1.0,-2329.8199980483932,-2253.604067164735,-76.21593088365785
14,318.0,306.9,10.649999999999999,0.4132991672688391,120.0,0.08874999999999998,90.0,0.0,1.0,-2332.758443576438,-2254.5223313922493,-78.23611218418864
15,319.0,307.15,11.7,0.4132991672688391,120.0,0.0975,90.0,0.0,1.0,-2342.308391542583,-2256.358859847277,-85.94953169530572
16,320.0,307.525,12.325,0.4132991672688391,120.0,0.10270833333333333,90.0,0.0,1.0,-2349.654505362694,-2259.113652529819,-90.54085283287509
17,321.0,307.65,13.299999999999997,0.4132991672688391,120.0,0.11083333333333331,90.0,0.0,1.0,-2357.7352305648174,-2260.031916757333,-97.70331380748439
18,322.0,307.9,13.95,0.4132991672688391,120.0,0.11624999999999999,90.0,0.0,1.0,-2364.3467330029175,-2261.868445212361,-102.47828779055635
19,323.0,308.4,14.616666666666667,0.44662974527439064,120.0,0.12180555555555556,90.0,0.0,1.0,-2164.629863346808,-2066.679273069983,-97.9505902768251
20,324.0,308.9,15.049999999999997,0.44662974527439064,120.0,0.12541666666666665,90.0,0.0,1.0,-2170.884405029251,-2070.029920399863,-100.85448462938803
21,325.0,309.025,15.825,0.44662974527439064,120.0,0.131875,90.0,0.0,1.0,-2176.9155702230346,-2070.867582232333,-106.04798799070181
22,326.0,309.275,16.474999999999998,0.44662974527439064,120.0,0.13729166666666665,90.0,0.0,1.0,-2182.9467354168187,-2072.5429058972727,-110.40382951954598
23,327.0,309.4,17.55,0.44662974527439064,120.0,0.14625,90.0,0.0,1.0,-2190.988289008531,-2073.380567729743,-117.60772127878795
24,328.0,309.4,18.549999999999997,0.44662974527439064,120.0,0.15458333333333332,90.0,0.0,1.0,-2197.6895836682907,-2073.380567729743,-124.30901593854787
25,329.0,310.65,18.299999999999997,0.44662974527439064,120.0,0.15249999999999997,90.0,0.0,1.0,-2204.390878328051,-2081.7571860544426,-122.63369227360818
26,330.0,310.9,18.85,0.44662974527439064,120.0,0.15708333333333335,90.0,0.0,1.0,-2209.751914055859,-2083.432509719383,-126.31940433647605
27,331.0,310.9,19.95,0.44662974527439064,120.0,0.16625,90.0,0.0,1.0,-2217.1233381815946,-2083.432509719383,-133.6908284622118
28,332.0,311.65,20.3,0.44662974527439064,120.0,0.1691666666666667,90.0,0.0,1.0,-2224.4947623073303,-2088.458480714203,-136.0362815931278
29,333.0,311.65,20.9,0.44662974527439064,120.0,0.17416666666666666,90.0,0.0,1.0,-2228.5155391031867,-2088.458480714203,-140.05705838898393
