,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,306.0,306.025,0.1750000000000007,0.3799685892632876,100.0,0.0017500000000000072,90.0,0.0,1.0,-2463.4343782909314,-2462.0264716410265,-1.4079066499049304
1,307.0,306.2,0.6700000000000003,0.3799685892632876,100.0,0.006700000000000003,90.0,0.0,1.0,-2468.824649464854,-2463.434378290932,-5.390271173922156
2,308.0,306.2333333333333,1.8166666666666664,0.3799685892632876,100.0,0.018166666666666664,90.0,0.0,1.0,-2478.3179628756416,-2463.702550986152,-14.615411889490057
3,309.0,306.4,2.75,0.3799685892632876,100.0,0.0275,90.0,0.0,1.0,-2487.1676618179017,-2465.043414462252,-22.124247355649914
4,310.0,306.4,3.483333333333332,0.3799685892632876,100.0,0.03483333333333332,90.0,0.0,1.0,-2493.067461112742,-2465.043414462252,-28.024046650490316
5,311.0,306.65,4.300000000000002,0.3799685892632876,100.0,0.04300000000000002,90.0,0.0,1.0,-2501.6489873597816,-2467.0547096764017,-34.594277683379914
6,312.0,306.9,5.050000000000001,0.3799685892632876,100.0,0.0505,90.0,0.0,1.0,-2509.694168216382,-2469.0660048905515,-40.62816332583043
7,313.0,307.06666666666666,5.95,0.3799685892632876,100.0,0.059500000000000004,90.0,0.0,1.0,-2518.2756944634216,-2470.4068683666515,-47.868826096770285
8,314.0,307.275,6.674999999999997,0.3799685892632876,100.0,0.06674999999999998,90.0,0.0,1.0,-2525.784529929582,-2472.082947711777,-53.70158221780525
9,315.0,307.65,7.099999999999998,0.3799685892632876,100.0,0.07099999999999998,90.0,0.0,1.0,-2532.2206746148618,-2475.0998905330016,-57.120784081860165
10,316.0,307.9625,7.987500000000001,0.3799685892632876,100.0,0.079875,90.0,0.0,1.0,-2541.874891642782,-2477.6140095506894,-64.26088209209263
11,317.0,308.4,8.75,0.3799685892632876,100.0,0.0875,90.0,0.0,1.0,-2551.5291086707016,-2481.1337761754517,-70.39533249524993
12,318.0,308.4,9.55,0.3799685892632876,100.0,0.0955,90.0,0.0,1.0,-2557.965253355982,-2481.1337761754517,-76.83147718053056
13,319.0,308.65,10.0,0.3799685892632876,100.0,0.1,90.0,0.0,1.0,-2563.596879955602,-2483.1450713896015,-80.45180856600064
14,320.0,309.5071428571428,10.471428571428572,0.3799685892632875,100.0,0.10471428571428572,90.0,0.0,1.0,-2574.2854773793706,-2490.040940695259,-84.24453668411174
15,321.0,310.4,10.55,0.3799685892632876,100.0,0.10550000000000001,90.0,0.0,1.0,-2582.1007959257818,-2497.2241378886515,-84.87665803713026
16,322.0,310.4,11.683333333333332,0.3799685892632876,100.0,0.11683333333333333,90.0,0.0,1.0,-2591.218667563262,-2497.2241378886515,-93.99452967461063
17,323.0,310.775,12.075,0.3799685892632876,100.0,0.12075,90.0,0.0,1.0,-2597.386639553322,-2500.2410807098768,-97.14555884344509
18,324.0,311.025,12.725000000000001,0.3799685892632876,100.0,0.12725,90.0,0.0,1.0,-2604.627302324262,-2502.2523759240266,-102.37492640023538
19,325.0,311.65,13.299999999999999,0.4132991672688391,100.0,0.133,90.0,0.0,1.0,-2387.1196858452636,-2289.416372037779,-97.70331380748424
20,326.0,311.775,14.475000000000001,0.4132991672688391,100.0,0.14475,90.0,0.0,1.0,-2396.669633811409,-2290.3346362652933,-106.33499754611535
21,327.0,312.15,14.7,0.4132991672688391,100.0,0.147,90.0,0.0,1.0,-2401.0773021034756,-2293.089428947835,-107.9878731556405
22,328.0,312.4,15.483333333333334,0.4132991672688391,100.0,0.15483333333333335,90.0,0.0,1.0,-2408.6682863842575,-2294.9259574028633,-113.74232898139446
23,329.0,312.775,16.275,0.4132991672688391,100.0,0.16275,90.0,0.0,1.0,-2417.238752507721,-2297.6807500854047,-119.55800242231612
24,330.0,313.15,16.9,0.4132991672688391,100.0,0.16899999999999998,90.0,0.0,1.0,-2424.584866327833,-2300.4355427679466,-124.14932355988617
25,331.0,313.4,17.75,0.4132991672688391,100.0,0.1775,90.0,0.0,1.0,-2432.6655915299557,-2302.272071222975,-130.39352030698092
26,332.0,313.65,18.23333333333333,0.43551955260587344,100.0,0.18233333333333332,90.0,0.0,1.0,-2295.311273534871,-2169.2769132484827,-126.03436028638846
27,333.0,314.0875,18.7625,0.44662974527439064,100.0,0.187625,90.0,0.0,1.0,-2230.525927501115,-2104.792886447368,-125.733041053747
28,334.0,314.65,19.3,0.44662974527439064,100.0,0.19299999999999998,90.0,0.0,1.0,-2237.8973516268507,-2108.562364693483,-129.33498693336801
29,335.0,314.775,20.175,0.44662974527439064,100.0,0.20174999999999998,90.0,0.0,1.0,-2244.5986462866103,-2109.400026525953,-135.19861976065772
