,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,306.0,0.14433756729740643,0.21794494717703486,0.0,0.0,0.002179449471770349,0.0,0.0,0.0,0.8045180856598033,1.1612218333092323,1.753406516821293
1,307.0,0.1118033988749863,0.3456877203488728,0.0,0.0,0.0034568772034887277,0.0,0.0,0.0,2.4402241744184745,0.8994785643318776,2.7811202301124083
2,308.0,0.12909944487357103,0.2206052281036586,0.0,0.0,0.0022060522810365864,0.0,0.0,0.0,2.4402241744184114,1.0386283824948663,1.774808958005211
3,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,310.0,0.0,0.11547005383792265,0.0,0.0,0.0011547005383792245,0.0,0.0,0.0,0.9289774666474055,0.0,0.9289774666474382
5,311.0,0.0,0.3464101615137764,0.0,0.0,0.0034641016151377626,0.0,0.0,0.0,2.786932399942315,0.0,2.786932399942315
6,312.0,0.0,0.282842712474618,0.0,0.0,0.0028284271247461805,0.0,0.0,0.0,2.275520775829602,0.0,2.275520775829602
7,313.0,0.14433756729741465,0.278388218141503,0.0,0.0,0.0027838821814150294,0.0,0.0,0.0,3.349475889748396,1.1612218333092323,2.2396835632952743
8,314.0,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0017677669529663704,0.0,0.0,0.0,0.0,1.4222004848935819,1.4222004848937426
9,315.0,0.0,0.282842712474618,0.0,0.0,0.002828427124746173,0.0,0.0,0.0,2.275520775829602,0.0,2.275520775829602
10,316.0,0.314576434802946,0.17969882210706484,0.0,0.0,0.0017969882210706481,0.0,0.0,0.0,2.937684689579162,2.5308243112139936,1.4457095235690984
11,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,318.0,0.0,0.282842712474618,0.0,0.0,0.0028284271247461874,0.0,0.0,0.0,2.2755207758294413,0.0,2.2755207758292806
13,319.0,0.0,0.14142135623731153,0.0,0.0,0.001414213562373116,0.0,0.0,0.0,1.1377603879151228,0.0,1.1377603879151228
14,320.0,0.4045867968563517,0.6054317625031088,0.0,0.0,0.006054317625031088,0.0,0.0,0.0,2.6970075713327457,3.254973952901744,4.870808025667394
15,321.0,0.0,0.565685424949241,0.0,0.0,0.00565685424949241,0.0,0.0,0.0,4.551041551659204,0.0,4.551041551659204
16,322.0,0.0,0.23094010767585385,0.0,0.0,0.002309401076758527,0.0,0.0,0.0,1.8579549332949423,0.0,1.8579549332948748
17,323.0,0.1767766952966369,0.24748737341529264,0.0,0.0,0.002474873734152933,0.0,0.0,0.0,3.413281163744725,1.422200484893421,1.991080678851304
18,324.0,0.5303300858899106,0.5303300858899106,0.0,0.0,0.005303300858899096,0.0,0.0,0.0,0.0,4.266601454680263,4.266601454680263
19,325.0,0.0,0.3464101615137764,0.0,0.0,0.003464101615137764,0.0,0.0,0.0,2.544768474923297,0.0,2.544768474923331
20,326.0,0.1767766952966369,0.3181980515339484,0.0,0.0,0.003181980515339496,0.0,0.0,0.0,1.0388973795135132,1.2986217243924945,2.3375191039061685
21,327.0,0.0,0.14142135623730648,0.0,0.0,0.001414213562373057,0.0,0.0,0.0,1.0388973795139955,0.0,1.0388973795139955
22,328.0,0.25,0.18929694486001059,0.0,0.0,0.0018929694486001021,0.0,0.0,0.0,3.0584310735069726,1.836528455027917,1.3905969027409864
23,329.0,0.14433756729741465,0.25980762113533384,0.0,0.0,0.002598076211353343,0.0,0.0,0.0,2.813347403215371,1.0603201978845676,1.9085763561926885
24,330.0,0.3535533905932738,0.4949747468305853,0.0,0.0,0.004949747468305837,0.0,0.0,0.0,1.0388973795139955,2.5972434487845066,3.636140828298663
26,332.0,0.0,0.30550504633039016,0.019243418183751033,0.0,0.0030550504633038854,0.0,0.0,0.0,121.4989452473501,116.76766568306185,4.77667203897484
27,333.0,0.23935677693909194,0.20155644370746228,0.0,0.0,0.002015564437074618,0.0,0.0,0.0,1.7302668410185629,1.6040002910791669,1.350689119857166
28,334.0,0.0,0.1999999999999993,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,1.3402589319517801,0.0,1.3402589319518938
29,335.0,0.1767766952966369,0.38890872965260415,0.0,0.0,0.0038890872965260444,0.0,0.0,0.0,3.790824717316577,1.1846327241614805,2.6061919931549355
30,336.0,0.1767766952966369,0.3181980515339484,0.0,0.0,0.0031819805153394764,0.0,0.0,0.0,0.9477061793287022,1.1846327241614805,2.1323389034903433
