,Te[K],t(min),Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG [KJ/mol]
21,312.15,3.5,302.65,9.5,0.3799685892632876,0.11875,-2511.303204387702,-2434.8739862500015,-76.42921813770045
22,312.54999999999995,0.0,303.15,7.333333333333336,0.346638011257736,0.0916666666666667,-2753.0869300318354,-2670.287323113585,-82.79960691825045
23,312.75,4.0,304.9,6.883333333333333,0.3799685892632876,0.08604166666666666,-2516.130312901662,-2452.9756431773512,-63.15466972431045
24,313.81666666666666,4.0,303.15,10.666666666666664,0.3799685892632876,0.1333333333333333,-2524.711839148702,-2438.8965766783017,-85.81526247040028
25,314.75,3.1666666666666665,305.31666666666666,7.811111111111113,0.3799685892632876,0.0976388888888889,-2532.220674614862,-2456.3278018676015,-75.89287274726091
26,315.15,4.5,303.4,11.75,0.3799685892632876,0.146875,-2535.438746957502,-2440.9078718924516,-94.53087506505062
27,316.15,4.5,306.65,7.166666666666664,0.3799685892632876,0.0895833333333333,-2543.4839278141017,-2467.0547096764017,-76.42921813769999
28,316.4833333333333,5.0,304.15,12.333333333333336,0.3799685892632876,0.1541666666666667,-2546.1656547663015,-2446.941757534901,-99.22389723140031
29,316.75,3.25,305.525,9.925,0.39663387826606333,0.1240625,-2437.5962944242056,-2350.9941946022586,-86.6020998219467
30,318.34999999999997,5.0,307.9,8.25,0.3799685892632876,0.103125,-2561.1833256986215,-2477.111185747152,-84.07213995146958
31,318.4833333333333,5.5,304.9,13.583333333333336,0.3799685892632876,0.1697916666666667,-2562.256016479502,-2452.9756431773517,-109.28037330215011
32,318.75,3.75,306.4,10.883333333333333,0.4132991672688391,0.13604166666666667,-2341.573780160572,-2250.8492744821933,-90.72450567837859
33,319.95,5.5,308.65,8.833333333333336,0.3799685892632876,0.11041666666666669,-2574.0556150691823,-2483.1450713896015,-90.91054367958077
34,320.34999999999997,6.5,307.4,12.950000000000003,0.4132991672688391,0.16187500000000005,-2353.32756227275,-2258.195388302305,-95.13217397044491
35,320.4833333333333,6.0,304.9,15.583333333333336,0.3799685892632876,0.1947916666666667,-2578.346378192702,-2452.9756431773517,-125.37073501535042
36,320.75,2.0,306.65,10.833333333333336,0.4132991672688391,0.13541666666666669,-2356.266007800795,-2252.6858029372215,-103.58020486357327
37,321.75,4.25,308.775,9.541666666666668,0.39663387826606333,0.11927083333333335,-2476.0745311159844,-2376.4419653497202,-99.6325657662644
38,321.81666666666666,6.5,305.15,16.666666666666664,0.4132991672688391,0.20833333333333331,-2364.1018625422475,-2241.666632207054,-122.43523033519341
39,322.34999999999997,7.0,308.65,13.700000000000003,0.4132991672688391,0.17125000000000004,-2368.0197899129735,-2267.3780305774444,-100.64175933552906
40,323.34999999999997,3.0,308.4,10.083333333333336,0.4132991672688391,0.1260416666666667,-2375.365903733085,-2265.5415021224167,-109.82440161066825
41,323.54999999999995,6.5,310.15,10.333333333333336,0.3799685892632876,0.1291666666666667,-2603.018266152942,-2495.2128426745016,-107.80542347844039
42,323.95,7.5,309.4,14.549999999999997,0.4132991672688391,0.18187499999999995,-2379.773572025152,-2272.8876159425286,-106.88595608262358
43,324.4833333333333,7.0,306.4,18.083333333333336,0.4132991672688391,0.2260416666666667,-2383.691499395878,-2250.849274482194,-132.84222491368428
44,325.15,6.166666666666667,310.2333333333333,12.25,0.4132991672688391,0.153125,-2388.5889086092857,-2279.009377459288,-109.57953114999766
45,326.4833333333333,7.5,307.4,19.083333333333336,0.4132991672688391,0.2385416666666667,-2398.3837270361014,-2258.195388302305,-140.18833873379617
46,326.75,5.75,311.275,11.875,0.4132991672688391,0.1484375,-2400.3426907214644,-2286.6615793552373,-113.68111136622679
47,326.95,8.5,310.65,16.299999999999997,0.4132991672688391,0.20374999999999996,-2401.811913485487,-2282.0702582176677,-119.74165526781917
48,328.15,6.25,312.275,12.708333333333332,0.42996445627161484,0.15885416666666663,-2304.828546334932,-2193.448145118517,-111.38040121641484
49,328.34999999999997,9.0,311.9,16.450000000000003,0.44662974527439064,0.20562500000000003,-2200.370101532195,-2090.133804379143,-110.23629715305196
50,328.4833333333333,8.0,308.65,19.833333333333336,0.4132991672688391,0.2479166666666667,-2413.0759546763243,-2267.3780305774444,-145.69792409887987
51,329.54999999999995,8.5,313.65,12.166666666666664,0.4132991672688391,0.1520833333333333,-2420.911809417777,-2304.1085996780025,-116.8032097397745
52,329.75,9.5,312.4,17.35,0.44662974527439064,0.216875,-2209.751914055859,-2093.484451709023,-116.26746234683606
53,330.15,8.5,308.65,21.5,0.4799603232799422,0.26875,-2014.874740726993,-1883.6622405736373,-131.21250015335568
54,330.34999999999997,5.0,312.9,13.583333333333336,0.44662974527439064,0.1697916666666667,-2213.7726908517143,-2096.8350990389026,-116.93759181281166
55,330.75,9.0,314.15,13.333333333333336,0.44662974527439064,0.16666666666666669,-2216.453208715619,-2105.211717363603,-111.24149135201606
56,331.15,9.0,309.65,21.5,0.4799603232799422,0.26875,-2020.9776477108699,-1889.7651475575144,-131.21250015335545
57,331.34999999999997,10.0,313.15,18.200000000000003,0.44662974527439064,0.22750000000000004,-2220.473985511475,-2098.510422703843,-121.96356280763212
58,331.75,5.5,313.4,14.416666666666664,0.44662974527439064,0.1802083333333333,-2223.1545033753787,-2100.185746368783,-122.96875700659575
59,332.15,11.0,315.15,15.166666666666668,0.5132909012854937,0.18958333333333333,-1865.1623606090156,-1769.7001895105564,-95.46217109845918
60,332.95,10.5,313.9,19.049999999999997,0.44662974527439064,0.23812499999999998,-2231.196056967091,-2103.536393698663,-127.65966326842818
61,333.34999999999997,6.0,313.9,14.916666666666664,0.44662974527439064,0.1864583333333333,-2233.8765748309943,-2103.536393698663,-130.3401811323315
62,333.4833333333333,9.5,310.65,22.833333333333336,0.4799603232799422,0.2854166666666667,-2035.217764006583,-1895.8680545413913,-139.3497094651916
63,333.54999999999995,10.0,315.9,13.916666666666664,0.44662974527439064,0.1739583333333333,-2235.2168337629464,-2116.9389830181826,-118.27785074476378
