,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,306.0,0.0,0.09607689228305366,0.0,0.0,0.0012009611535381706,0.0,0.0,0.0,0.586348336903482,0.0,0.5863483369034932
1,307.0,0.10206207261596437,0.20595306908775748,0.0,0.0,0.0025744133635969687,0.0,0.0,0.0,1.478197479260765,0.6228753357569585,1.2569124236866087
2,308.0,0.13363062095620365,0.3262339213334081,0.0,0.0,0.004077924016667601,0.0,0.0,0.0,2.045893888035275,0.8155352498934832,1.9909752768832119
3,309.0,0.0,0.38297084310253765,0.0,0.0,0.0047871355387817185,0.0,0.0,0.0,2.3372354329917964,0.0,2.3372354329918266
4,310.0,0.28867513459481287,0.17320508075688815,0.0,0.0,0.002165063509461104,0.0,0.0,0.0,2.337235432991777,1.7617574949902852,1.0570544969943765
5,311.0,0.14433756729740232,0.47696960070847444,0.0,0.0,0.005962120008855927,0.0,0.0,0.0,2.540842793248179,0.880878747495159,2.910901107260733
6,312.0,0.0,0.3415650255319884,0.0,0.0,0.004269562819149856,0.0,0.0,0.0,2.084539579767346,0.0,2.0845395797673834
7,313.0,0.0,0.282842712474618,0.0,0.0,0.003535533905932721,0.0,0.0,0.0,1.7261627652999074,0.0,1.7261627652999074
8,314.0,0.25,0.22912878474778983,0.0,0.0,0.002864109809347372,0.0,0.0,0.0,1.220581396775458,1.5257267459693082,1.3983516606446937
9,315.0,0.0,0.3000000000000003,0.0,0.0,0.003750000000000001,0.0,0.0,0.0,1.8308720951628765,0.0,1.830872095162894
10,316.0,0.0,0.4242640687119295,0.0,0.0,0.005303300858899116,0.0,0.0,0.0,2.5892441479501827,0.0,2.5892441479501827
11,317.0,0.31457643480295355,0.14361406616344938,0.0,0.0,0.0017951758270431115,0.0,0.0,0.0,1.5358645767375696,1.9198307209219818,0.8764632873715882
12,318.0,0.0,0.4123105625617679,0.0,0.0,0.005153882032022098,0.0,0.0,0.0,2.516293011784283,0.0,2.5162930117842612
13,319.0,0.14433756729740232,0.27838821814150294,0.0,0.0,0.0034798527267687913,0.0,0.0,0.0,2.54084279324832,0.880878747495159,1.6989774007249692
14,320.0,0.1767766952966369,0.24748737341529264,0.0,0.0,0.003093592167691158,0.0,0.0,0.0,2.5892441479501023,1.0788517283124421,1.5103924196376601
15,321.0,0.14433756729741465,0.10408329997330755,0.0,0.0,0.0013010412496663297,0.0,0.0,0.0,1.2205813967755716,0.8808787474951099,0.6352106983121455
16,322.0,0.31457643480295355,0.17017148213885328,0.0,0.0,0.0021271435267356674,0.0,0.0,0.0,2.3372354329917964,1.919830720922012,1.0385407268019036
17,323.0,0.14433756729740232,0.3013856886670859,0.0,0.0,0.0037673211083385717,0.0,0.0,0.0,2.114108993988185,0.8808787474952083,1.8393288242067463
18,324.0,0.0,0.14142135623730648,0.0,0.0,0.001767766952966331,0.0,0.0,0.0,0.8630813826499537,0.0,0.8630813826499537
19,325.0,0.14433756729740232,0.10408329997330495,0.0,0.0,0.001301041249666309,0.0,0.0,0.0,1.2205813967754011,0.880878747495159,0.6352106983119244
20,326.0,0.3750000000000079,0.2561737691489923,0.0,0.0,0.0032021721143624033,0.0,0.0,0.0,2.0845395797673,2.28859011895402,1.563404684825544
21,327.0,0.0,0.3055050463303896,0.0,0.0,0.0038188130791298822,0.0,0.0,0.0,1.8644688808595127,0.0,1.864468880859451
22,328.0,0.23935677693909194,0.14361406616345268,0.0,0.0,0.0017951758270431661,0.0,0.0,0.0,2.337235432991833,1.4607721456197462,0.8764632873721644
23,329.0,0.14433756729740643,0.2598076211353324,0.0,0.0,0.003247595264191673,0.0,0.0,0.0,1.535864576737464,0.8808787474951426,1.5855817454911592
24,330.0,0.23935677693909194,0.2657536453183657,0.0,0.0,0.0033219205664795667,0.0,0.0,0.0,1.726162765300095,1.4607721456197726,1.6218697780042233
25,331.0,0.1767766952966369,0.24748737341529264,0.0,0.0,0.003093592167691158,0.0,0.0,0.0,2.5892441479501827,1.0788517283122814,1.510392419637821
26,332.0,0.3061862178479016,0.21621748310439745,0.014905887629954505,0.0,0.002702718538804962,0.0,0.0,0.0,81.47981115489547,77.83666464148965,3.8223749721779456
27,333.0,0.375,0.3660031875999635,0.01666528900277577,0.0,0.004575039844999547,0.0,0.0,0.0,90.59618280648803,86.81982783673021,4.168951735764882
28,334.0,0.0,0.14142135623730648,0.0,0.0,0.001767766952966331,0.0,0.0,0.0,0.7841405241199306,0.0,0.7841405241199306
29,335.0,0.3259601202601286,0.1981161275615897,0.0,0.0,0.0024764515945198606,0.0,0.0,0.0,1.9837360494863454,1.8073546057225547,1.0984966361242359
30,336.0,0.14433756729741465,0.17559422921421236,0.0,0.0,0.0021949278651776567,0.0,0.0,0.0,1.693937135978599,0.8003100711383996,0.9736192226685922
31,337.0,0.24999999999999525,0.38622100754188415,0.019243418183751033,0.0,0.004827762594273542,0.0,0.0,0.0,100.51446484302491,95.13419197304614,5.740347192404427
32,338.0,0.14433756729741465,0.13228756555322974,0.0,0.0,0.001653594569415376,0.0,0.0,0.0,0.5798496503310028,0.7248120629137207,0.6643012285838323
33,339.0,0.0,0.3829708431025337,0.0,0.0,0.004787135538781649,0.0,0.0,0.0,1.9231437249665984,0.0,1.923143724966615
34,340.0,0.13693063937630062,0.2252776065213754,0.0,0.0,0.002815970081517177,0.0,0.0,0.0,1.680563947818466,0.6876170983117851,1.1312642284914862
35,341.0,0.35355339059328006,0.13038404810405507,0.014905887629954505,0.0,0.0016298006013006898,0.0,0.0,0.0,74.30305547469415,69.66335650881136,4.692475180157357
36,342.0,0.27386127875257527,0.35637059362411033,0.0,0.0,0.00445463242030138,0.0,0.0,0.0,0.49618723240247714,1.2404680810063424,1.614198065581039
37,343.0,0.0,0.10000000000000113,0.0,0.0,0.0012500000000000258,0.0,0.0,0.0,0.4529548998882231,0.0,0.4529548998882535
38,344.0,0.1767766952966369,0.13874436925511682,0.014905887629954505,0.0,0.0017343046156889721,0.0,0.0,0.0,70.56723921978018,66.05514899596783,4.536255989144466
39,345.0,0.27386127875258826,0.13038404810405252,0.0,0.0,0.0016298006013006757,0.0,0.0,0.0,0.9269532410187903,1.1132348336098643,0.5300057925589959
40,346.0,0.28867513459480465,0.33665016461206454,0.0,0.0,0.004208127057650803,0.0,0.0,0.0,1.0229922146002037,1.1734525482820015,1.3684690719832386
41,347.0,0.1118033988749863,0.24596747752497558,0.01490588762995456,0.0,0.003074593469062189,0.0,0.0,0.0,66.89462876881194,63.034193934919095,3.860434833892904
42,348.0,0.4381372909423159,0.23413976290119679,0.015429059527288284,0.0,0.002926747036264966,0.0,0.0,0.0,69.7327797399302,64.1291215577207,5.641947743802418
43,349.0,0.42695628191498325,0.2625991876098107,0.019243418183750964,0.0,0.0032824898451226333,0.0,0.0,0.0,84.24010382679869,77.92783642538384,6.388357901142311
44,350.0,0.0,0.17888543819998554,0.01490588762995452,0.0,0.0022360679774998194,0.0,0.0,0.0,65.25767494722454,60.62394609516777,4.66455787555146
45,351.0,5.764926278800101,5.858700794544809,0.11665702301943037,0.0,0.07323375993181012,0.0,0.0,0.0,430.6267287168004,393.9007595014874,36.74014870319785
46,352.0,6.098621304703365,5.990469703848544,0.10898084309958365,0.0,0.07488087129810679,0.0,0.0,0.0,403.18016822265866,368.22857753461585,34.96397380810011
47,353.0,5.602411911915211,5.6479148637078715,0.10700980388036235,0.0,0.07059893579634838,0.0,0.0,0.0,400.62535420478605,364.6424659282112,36.095254057932706
48,354.0,4.798375221041452,4.775919258310882,0.08528733553345572,0.0,0.05969899072888603,0.0,0.0,0.0,314.785904302123,286.7072818631122,28.276015445397036
49,355.0,3.4339547834159627,3.287808056773056,0.0712030112969214,0.0,0.04109760070966321,0.0,0.0,0.0,244.58885548206848,226.09682468358994,18.718346290027764
50,356.0,1.5,1.2110601416389997,0.03191159889970223,0.0,0.015138251770487481,0.0,0.0,0.0,99.4941854586362,93.26088227321524,6.253963034649163
51,357.0,0.20833333333333995,0.4670385423067345,0.017566757037909175,0.0,0.00583798177883416,0.0,0.0,0.0,52.329876660740375,49.29617552615591,3.0344638987522385
52,358.0,0.24152294576983008,0.21317702607092723,0.02537373797337866,0.0,0.002664712825886585,0.0,0.0,0.0,72.83537275505016,68.57348544062371,4.2623731553911295
53,359.0,0.3273268353539807,0.14638501094227846,0.00016328581789129323,0.0,0.0018298126367784792,0.0,0.0,0.0,0.5597996224978534,0.594929504925748,0.053531152009603324
54,360.0,0.4353853919924574,0.43132813036475715,0.02176112924341322,0.0,0.005391601629559463,0.0,0.0,0.0,59.820334088086796,56.60435408986085,3.2202173138453323
55,361.0,0.3588702812826282,0.20449494325821657,0.015260049547655093,0.0,0.002556186790727696,0.0,0.0,0.0,40.270712263423405,38.00361887448106,2.274373205743319
56,362.0,0.4047416329878301,0.23891200758526301,0.019861250324885598,0.0,0.0029864000948157704,0.0,0.0,0.0,52.51169601681584,49.42261708407148,3.106288981701414
57,363.0,0.7084054173240875,0.5399179918362563,0.01841771606128812,0.0,0.006748974897953218,0.0,0.0,0.0,46.518933676050416,44.275505181634315,2.389133005802905
58,364.0,0.529122632509619,0.468448977418504,0.022165877860162785,0.0,0.005855612217731296,0.0,0.0,0.0,53.61584814245959,50.73087134116254,2.9989206437552838
59,365.0,0.37609489284095193,0.3125026315678664,0.03155115627341937,0.0,0.003906282894598327,0.0,0.0,0.0,74.10948941228472,70.12867422599771,4.032298524526258
60,366.0,0.8229251985161782,0.6554458358228241,0.039647736165517804,0.0,0.008193072947785315,0.0,0.0,0.0,88.86854393049951,85.32184239831204,3.7078454186771017
61,367.0,0.677627289858775,0.5791965115863672,0.04860134030216609,0.0,0.007239956394829592,0.0,0.0,0.0,99.34091273939059,94.60472810453568,5.112609473529601
62,368.0,1.3768620694350973,1.2186285552027536,0.11944085611897927,0.0,0.015232856940034442,0.0,0.0,0.0,215.61905994231262,209.66043544271065,6.419202238640747
63,369.0,1.0230193680722377,0.9657443459735029,0.08540813237589576,0.0,0.012071804324668794,0.0,0.0,0.0,153.486933854715,148.79274006729526,5.467798068634827
64,370.0,0.46999943712676756,0.5005288208775797,0.03174418027063536,0.0,0.006256610260969758,0.0,0.0,0.0,56.29945439703185,54.805364437816564,2.2970084319986794
