,t(min),Te[K],Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG[KJ/mol],Fluid,FR
174,36.5,362.35,338.4,23.950000000000003,0.9465884153576638,0.299375,-165.36311148278529,-154.4332190582987,-10.929892424486582,DI Water 60,60
175,37.0,362.75,338.15,24.599999999999994,0.9465884153576638,0.3074999999999999,-165.54565665897712,-154.3191283231788,-11.22652833579832,DI Water 60,60
176,37.5,362.95,338.9,24.05,0.9465884153576638,0.300625,-165.63692924707306,-154.66140052853854,-10.97552871853452,DI Water 60,60
177,38.0,362.95,338.9,24.05,0.9799189933632152,0.300625,-61.21245060745619,-57.156356277357496,-4.056094330098695,DI Water 60,60
178,38.5,362.75,339.15,23.599999999999994,0.9799189933632152,0.2949999999999999,-61.178720093276574,-57.198519420082015,-3.98020067319456,DI Water 60,60
179,39.0,362.75,338.65,24.099999999999994,0.9799189933632152,0.3012499999999999,-61.178720093276574,-57.11419313463298,-4.064526958643597,DI Water 60,60
180,39.5,362.75,339.15,23.599999999999994,0.9799189933632152,0.2949999999999999,-61.178720093276574,-57.198519420082015,-3.98020067319456,DI Water 60,60
181,40.0,362.75,338.4,24.349999999999994,0.9799189933632152,0.3043749999999999,-61.178720093276574,-57.07202999190846,-4.106690101368116,DI Water 60,60
182,40.5,362.15,337.9,24.25,0.9799189933632152,0.303125,-61.07752855073773,-56.98770370645943,-4.089824844278304,DI Water 60,60
183,41.0,362.15,337.9,24.25,0.9799189933632152,0.303125,-61.07752855073773,-56.98770370645943,-4.089824844278304,DI Water 60,60
184,41.5,362.55,338.65,23.90000000000001,0.9799189933632152,0.29875,-61.14498957909696,-57.11419313463298,-4.030796444463981,DI Water 60,60
185,42.0,362.55,338.9,23.65000000000001,0.9799189933632152,0.2956250000000001,-61.14498957909696,-57.156356277357496,-3.988633301739462,DI Water 60,60
186,42.5,363.15,339.15,24.0,0.9799189933632152,0.3,-61.24618112163581,-57.198519420082015,-4.047661701553793,DI Water 60,60
187,43.0,362.95,339.4,23.55,0.9799189933632152,0.2943749999999999,-61.21245060745619,-57.24068256280653,-3.971768044649657,DI Water 60,60
188,43.5,363.55,339.65,23.90000000000001,0.9799189933632152,0.29875,-61.31364214999503,-57.282845705531045,-4.030796444463988,DI Water 60,60
189,44.0,363.75,340.4,23.349999999999994,0.9799189933632152,0.2918749999999999,-61.34737266417466,-57.40933513370461,-3.938037530470048,DI Water 60,60
190,44.5,363.95,340.4,23.55,1.0132495713687668,0.2943749999999999,39.82834159231404,37.25118142058991,2.577160171724131,DI Water 60,60
191,45.0,364.15,341.4,22.75,1.0132495713687668,0.284375,39.850228302901925,37.360614973529366,2.48961332937256,DI Water 60,60
192,45.5,363.75,341.15,22.599999999999994,1.0132495713687668,0.2824999999999999,39.80645488172616,37.3332565852945,2.4731982964316543,DI Water 60,60
193,46.0,364.15,341.15,23.0,1.0132495713687668,0.2875,39.850228302901925,37.3332565852945,2.5169717176074258,DI Water 60,60
194,46.5,363.95,340.9,23.05,1.0132495713687668,0.2881249999999999,39.82834159231404,37.30589819705964,2.522443395254399,DI Water 60,60
195,47.0,364.55,341.15,23.40000000000001,1.0132495713687668,0.2925000000000001,39.8940017240777,37.3332565852945,2.5607451387832043,DI Water 60,60
196,47.5,364.75,341.9,22.849999999999994,1.0132495713687668,0.2856249999999999,39.9158884346656,37.41533174999909,2.5005566846665133,DI Water 60,60
197,48.0,364.55,341.4,23.15000000000001,1.0132495713687668,0.289375,39.8940017240777,37.360614973529366,2.5333867505483383,DI Water 60,60
198,48.5,363.95,340.4,23.55,1.0132495713687668,0.2943749999999999,39.82834159231404,37.25118142058991,2.577160171724131,DI Water 60,60
199,49.0,363.15,340.4,22.75,1.0132495713687668,0.284375,39.74079474996248,37.25118142058991,2.489613329372567,DI Water 60,60
200,49.5,363.75,340.65,23.099999999999994,1.0132495713687668,0.2887499999999999,39.80645488172616,37.278539808824775,2.5279150729013797,DI Water 60,60
201,50.0,363.95,340.4,23.55,1.0132495713687668,0.2943749999999999,39.82834159231404,37.25118142058991,2.577160171724131,DI Water 60,60
202,50.5,363.95,340.15,23.8,1.0132495713687668,0.2975,39.82834159231404,37.22382303235505,2.60451855995899,DI Water 60,60
203,51.0,364.35,340.4,23.950000000000003,1.0132495713687668,0.299375,39.87211501348982,37.25118142058991,2.6209335928999096,DI Water 60,60
204,51.5,364.35,339.9,24.450000000000003,1.0132495713687668,0.305625,39.87211501348982,37.19646464412018,2.6756503693696345,DI Water 60,60
205,52.0,364.95,340.65,24.3,1.0132495713687668,0.3037499999999999,39.9377751452535,37.278539808824775,2.659235336428722,DI Water 60,60
206,52.5,364.55,340.4,24.15000000000001,1.0132495713687668,0.301875,39.8940017240777,37.25118142058991,2.6428203034877957,DI Water 60,60
207,53.0,364.95,340.9,24.05,1.0132495713687668,0.300625,39.9377751452535,37.30589819705964,2.631876948193856,DI Water 60,60
208,53.5,364.15,341.9,22.25,1.0132495713687668,0.278125,39.850228302901925,37.41533174999909,2.434896552902835,DI Water 60,60
209,54.0,364.35,341.4,22.950000000000003,1.0132495713687668,0.286875,39.87211501348982,37.360614973529366,2.511500039960453,DI Water 60,60
210,54.5,364.55,342.15,22.40000000000001,1.0132495713687668,0.2800000000000001,39.8940017240777,37.44269013823396,2.4513115858437478,DI Water 60,60
211,55.0,364.15,342.4,21.75,1.0132495713687668,0.271875,39.850228302901925,37.47004852646882,2.3801797764331027,DI Water 60,60
212,55.5,364.55,341.9,22.65000000000001,1.0132495713687668,0.283125,39.8940017240777,37.41533174999909,2.4786699740786133,DI Water 60,60
213,56.0,364.55,342.4,22.15000000000001,1.0132495713687668,0.2768750000000001,39.8940017240777,37.47004852646882,2.4239531976088813,DI Water 60,60
214,56.5,364.55,342.4,22.15000000000001,1.0132495713687668,0.2768750000000001,39.8940017240777,37.47004852646882,2.4239531976088813,DI Water 60,60
215,57.0,364.75,342.15,22.599999999999994,1.0132495713687668,0.2824999999999999,39.9158884346656,37.44269013823396,2.4731982964316472,DI Water 60,60
216,57.5,364.55,342.15,22.40000000000001,1.0132495713687668,0.2800000000000001,39.8940017240777,37.44269013823396,2.4513115858437478,DI Water 60,60
217,58.0,364.95,342.9,22.05,1.0132495713687668,0.2756249999999999,39.9377751452535,37.52476530293854,2.413009842314956,DI Water 60,60
218,58.5,364.55,342.4,22.15000000000001,1.0132495713687668,0.2768750000000001,39.8940017240777,37.47004852646882,2.4239531976088813,DI Water 60,60
219,59.0,364.55,342.4,22.15000000000001,1.0132495713687668,0.2768750000000001,39.8940017240777,37.47004852646882,2.4239531976088813,DI Water 60,60
220,59.5,364.75,342.65,22.099999999999994,1.0132495713687668,0.2762499999999999,39.9158884346656,37.49740691470368,2.4184815199619223,DI Water 60,60
221,60.0,364.95,342.65,22.3,1.0132495713687668,0.2787499999999999,39.9377751452535,37.49740691470368,2.440368230549815,DI Water 60,60
222,0.0,303.75,303.15,0.6000000000000014,0.3799685892632876,0.0075,-2443.7236851922617,-2438.8965766783017,-4.827108513959956,DI Water 60,60
223,0.5,303.95,303.15,0.8000000000000007,0.3799685892632876,0.01,-2445.3327213635816,-2438.8965766783017,-6.436144685279942,DI Water 60,60
224,1.0,303.95,303.15,0.8000000000000007,0.3799685892632876,0.01,-2445.3327213635816,-2438.8965766783017,-6.436144685279942,DI Water 60,60
225,1.5,304.95,303.15,1.8000000000000007,0.3799685892632876,0.0225,-2453.3779022201816,-2438.8965766783017,-14.481325541879867,DI Water 60,60
226,2.0,306.35,303.4,2.950000000000003,0.3799685892632876,0.036875,-2464.641155419421,-2440.907871892452,-23.7332835269699,DI Water 60,60
227,2.5,307.75,304.15,3.6000000000000014,0.3799685892632876,0.045,-2475.904408618662,-2446.941757534901,-28.962651083760647,DI Water 60,60
228,3.0,309.35,304.9,4.450000000000003,0.3799685892632876,0.055625,-2488.7766979892217,-2452.975643177352,-35.80105481187002,DI Water 60,60
229,3.5,311.15,305.4,5.75,0.3799685892632876,0.071875,-2503.258023531102,-2456.9982336056514,-46.259789925450605,DI Water 60,60
230,4.0,313.15,306.15,7.0,0.3799685892632876,0.0875,-2519.348385244302,-2463.032119248101,-56.3162659962004,DI Water 60,60
231,4.5,314.95,306.9,8.049999999999997,0.3799685892632876,0.1006249999999999,-2533.8297107861817,-2469.0660048905515,-64.76370589563021,DI Water 60,60
232,5.0,316.95,307.65,9.299999999999995,0.3799685892632876,0.1162499999999999,-2549.920072499382,-2475.0998905330016,-74.82018196638046,DI Water 60,60
233,5.5,318.54999999999995,308.65,9.9,0.3799685892632876,0.1237499999999999,-2562.792361869942,-2483.145071389601,-79.64729048034042,DI Water 60,60
234,6.0,320.35,309.15,11.200000000000005,0.3799685892632876,0.14,-2577.273687411822,-2487.1676618179017,-90.1060255939201,DI Water 60,60
235,6.5,322.35,310.4,11.950000000000005,0.3799685892632876,0.149375,-2593.364049125022,-2497.2241378886515,-96.1399112363706,DI Water 60,60
236,7.0,323.95,311.15,12.799999999999995,0.4132991672688391,0.1599999999999999,-2379.773572025152,-2285.743315127724,-94.03025689742844,DI Water 60,60
237,7.5,325.35,311.65,13.700000000000005,0.4132991672688391,0.17125,-2390.058131373308,-2289.416372037779,-100.64175933552906,DI Water 60,60
238,8.0,326.95,312.4,14.549999999999995,0.4132991672688391,0.1818749999999999,-2401.811913485487,-2294.925957402864,-106.88595608262358,DI Water 60,60
239,8.5,328.54999999999995,313.4,15.15,0.4132991672688391,0.189375,-2413.565695597665,-2302.272071222975,-111.29362437469037,DI Water 60,60
240,9.0,330.15,313.9,16.25,0.4466297452743906,0.203125,-2212.4324319197626,-2103.536393698663,-108.89603822109984,DI Water 60,60
241,9.5,331.75,314.65,17.1,0.4466297452743906,0.21375,-2223.1545033753787,-2108.562364693483,-114.5921386818959,DI Water 60,60
242,10.0,332.95,315.4,17.549999999999997,0.4466297452743906,0.2193749999999999,-2231.196056967091,-2113.588335688303,-117.60772127878818,DI Water 60,60
243,10.5,334.35,316.15,18.200000000000003,0.4799603232799422,0.2275,-2040.5069500592765,-1929.434042952715,-111.07290710656162,DI Water 60,60
244,11.0,335.35,316.65,18.700000000000003,0.4799603232799422,0.23375,-2046.6098570431527,-1932.485496444653,-114.12436059849983,DI Water 60,60
245,11.5,336.54999999999995,317.15,19.4,0.4799603232799422,0.2425,-2053.9333454238053,-1935.536949936592,-118.3963954872138,DI Water 60,60
246,12.0,337.95,318.15,19.8,0.4799603232799422,0.2474999999999999,-2062.4774152012337,-1941.639856920469,-120.83755828076482,DI Water 60,60
247,12.5,338.95,318.4,20.55,0.5132909012854937,0.2568749999999999,-1879.3797324677976,-1765.4359251150518,-113.9438073527458,DI Water 60,60
248,13.0,340.35,319.15,21.200000000000003,0.5132909012854937,0.265,-1887.1423276159164,-1769.5944582301152,-117.54786938580128,DI Water 60,60
249,13.5,340.95,319.9,21.05,0.5466214792910453,0.2631249999999999,-1712.129956723146,-1606.4243236713137,-105.70563305183236,DI Water 60,60
250,14.0,341.95,320.4,21.55,0.5466214792910453,0.269375,-1717.151601998767,-1608.935146309124,-108.21645568964324,DI Water 60,60
251,14.5,342.95,320.9,22.05,0.5799520572965968,0.2756249999999999,-1553.4088291666776,-1453.5322737413237,-99.87655542535413,DI Water 60,60
252,15.0,343.75,320.9,22.849999999999994,0.5799520572965968,0.2856249999999999,-1557.0324683657836,-1453.5322737413237,-103.50019462446016,DI Water 60,60
253,15.5,345.15,321.9,23.25,0.6132826353021483,0.290625,-1403.0205532179834,-1308.510259541848,-94.51029367613546,DI Water 60,60
254,16.0,345.75,322.15,23.599999999999994,0.6132826353021483,0.2949999999999999,-1405.459528538658,-1309.5264992587956,-95.93302927986248,DI Water 60,60
255,16.5,346.75,322.9,23.849999999999994,0.6132826353021483,0.2981249999999999,-1409.5244874064488,-1312.5752184096389,-96.9492689968099,DI Water 60,60
256,17.0,346.95,323.15,23.8,0.6132826353021483,0.2975,-1410.3374791800068,-1313.5914581265863,-96.74602105342046,DI Water 60,60
257,17.5,347.54999999999995,323.15,24.40000000000001,0.6466132133076999,0.305,-1259.8555507806336,-1171.406477441409,-88.4490733392247,DI Water 60,60
258,18.0,348.75,324.15,24.599999999999994,0.6799437913132514,0.3074999999999999,-1118.470938296207,-1039.5766441540225,-78.89429414218421,DI Water 60,60
259,18.5,349.15,324.4,24.75,0.6799437913132514,0.309375,-1119.753772347299,-1040.3784154359553,-79.37535691134372,DI Water 60,60
260,19.0,349.54999999999995,324.9,24.65000000000001,0.6799437913132514,0.3081250000000001,-1121.036606398391,-1041.981957999821,-79.05464839857041,DI Water 60,60
261,19.5,349.95,325.15,24.8,0.6799437913132514,0.3099999999999999,-1122.319440449484,-1042.7837292817535,-79.53571116773037,DI Water 60,60
262,20.0,347.35,327.65,19.700000000000003,0.713274369318803,0.24625,-975.7791517367708,-920.4377114338648,-55.341440302906,DI Water 60,60
263,20.5,349.95,328.15,21.8,0.713274369318803,0.2724999999999999,-983.0830981726872,-921.8423165176948,-61.24078165499248,DI Water 60,60
264,21.0,350.95,328.9,22.05,0.7466049473243546,0.2756249999999999,-852.6363525075327,-799.0656684420217,-53.570684065511045,DI Water 60,60
265,21.5,349.35,331.15,18.200000000000003,0.7466049473243546,0.2275,-848.7491373372462,-804.532064775237,-44.21707256200921,DI Water 60,60
266,22.0,350.95,330.15,20.8,0.7466049473243546,0.2599999999999999,-852.6363525075327,-802.102555293808,-50.53379721372471,DI Water 60,60
267,22.5,352.15,329.9,22.25,0.7466049473243546,0.278125,-855.5517638852476,-801.4951779234508,-54.05658596179683,DI Water 60,60
268,23.0,352.95,329.9,23.05,0.7466049473243546,0.2881249999999999,-857.4953714703909,-801.4951779234508,-56.00019354694007,DI Water 60,60
269,23.5,353.15,329.4,23.75,0.7799355253299061,0.296875,-729.7473954747043,-680.6705141423406,-49.076881332363655,DI Water 60,60
270,24.0,353.75,330.65,23.099999999999994,0.7799355253299061,0.2887499999999999,-730.987232476785,-683.2535078966755,-47.73372458010954,DI Water 60,60
271,24.5,354.15,331.15,23.0,0.8132661033354576,0.2875,-608.5990302580441,-569.0740332343677,-39.524997023676406,DI Water 60,60
272,25.0,354.54999999999995,331.4,23.15000000000001,0.8132661033354576,0.289375,-609.2864215106298,-569.5036527672337,-39.782768743396105,DI Water 60,60
273,25.5,354.54999999999995,331.65,22.90000000000001,0.8132661033354576,0.28625,-609.2864215106298,-569.9332723000998,-39.35314921052998,DI Water 60,60
274,26.0,354.95,332.65,22.3,0.8132661033354576,0.2787499999999999,-609.9738127632154,-571.651750431564,-38.32206233165141,DI Water 60,60
275,26.5,355.54999999999995,332.65,22.90000000000001,0.8132661033354576,0.28625,-611.0048996420938,-571.651750431564,-39.35314921052986,DI Water 60,60
276,27.0,355.95,332.9,23.05,0.8132661033354576,0.2881249999999999,-611.6922908946797,-572.08136996443,-39.61092093024968,DI Water 60,60
277,27.5,355.95,333.4,22.55,0.8132661033354576,0.281875,-611.6922908946797,-572.9406090301621,-38.751681864517536,DI Water 60,60
278,28.0,356.54999999999995,333.9,22.65000000000001,0.8132661033354576,0.283125,-612.7233777735581,-573.7998480958942,-38.92352967766397,DI Water 60,60
279,28.5,356.54999999999995,334.9,21.65000000000001,0.8132661033354576,0.270625,-612.7233777735581,-575.5183262273584,-37.20505154619968,DI Water 60,60
280,29.0,356.54999999999995,334.9,21.65000000000001,0.8132661033354576,0.270625,-612.7233777735581,-575.5183262273584,-37.20505154619968,DI Water 60,60
281,29.5,356.95,335.4,21.55,0.8132661033354576,0.269375,-613.4107690261438,-576.3775652930905,-37.03320373305337,DI Water 60,60
282,30.0,357.35,335.9,21.450000000000003,0.8465966813410092,0.268125,-494.7645330010301,-465.06620018202335,-29.698332819006797,DI Water 60,60
283,30.5,357.54999999999995,336.15,21.40000000000001,0.8465966813410092,0.2675,-495.0414405331421,-465.4123345971633,-29.629105935978828,DI Water 60,60
284,31.0,357.75,335.9,21.849999999999994,0.8465966813410092,0.2731249999999999,-495.31834806525416,-465.06620018202335,-30.252147883230805,DI Water 60,60
285,31.5,357.54999999999995,336.15,21.40000000000001,0.8465966813410092,0.2675,-495.0414405331421,-465.4123345971633,-29.629105935978828,DI Water 60,60
286,32.0,358.35,336.65,21.700000000000003,0.8465966813410092,0.27125,-496.14907066159,-466.1046034274431,-30.04446723414685,DI Water 60,60
287,32.5,357.95,336.65,21.3,0.8465966813410092,0.26625,-495.595255597366,-466.1046034274431,-29.490652169922896,DI Water 60,60
288,33.0,358.75,337.15,21.599999999999994,0.8465966813410092,0.2699999999999999,-496.7028857258138,-466.796872257723,-29.906013468090865,DI Water 60,60
289,33.5,358.75,337.9,20.849999999999994,0.8799272593465607,0.2606249999999999,-381.5284412863826,-359.3545932004702,-22.17384808591237,DI Water 60,60
290,34.0,359.15,337.65,21.5,0.8799272593465607,0.26875,-381.9538388515799,-359.0887197222218,-22.865119129358103,DI Water 60,60
291,34.5,359.54999999999995,338.4,21.15000000000001,0.8799272593465607,0.2643750000000001,-382.3792364167773,-359.88634015696687,-22.49289625981044,DI Water 60,60
292,35.0,359.15,337.9,21.25,0.8799272593465607,0.265625,-381.9538388515799,-359.3545932004702,-22.599245651109698,DI Water 60,60
293,35.5,359.15,338.65,20.5,0.8799272593465607,0.25625,-381.9538388515799,-360.1522136352152,-21.801625216364695,DI Water 60,60
294,36.0,359.15,339.15,20.0,0.8799272593465607,0.25,-381.9538388515799,-360.6839605917119,-21.269878259867998,DI Water 60,60
295,36.5,359.54999999999995,339.15,20.40000000000001,0.8799272593465607,0.255,-382.3792364167773,-360.6839605917119,-21.69527582506538,DI Water 60,60
296,37.0,360.15,339.15,21.0,0.8799272593465607,0.2625,-383.0173327645734,-360.6839605917119,-22.33337217286146,DI Water 60,60
297,37.5,359.75,339.15,20.599999999999994,0.8799272593465607,0.2574999999999999,-382.591935199376,-360.6839605917119,-21.907974607664077,DI Water 60,60
298,38.0,360.15,340.15,20.0,0.8799272593465607,0.25,-383.0173327645734,-361.7474545047053,-21.26987825986805,DI Water 60,60
299,38.5,360.15,340.15,20.0,0.9132578373521122,0.25,-271.6927229669311,-256.60496936610195,-15.08775360082916,DI Water 60,60
300,39.0,361.55,340.4,21.15000000000001,0.9132578373521122,0.2643750000000001,-272.7488657189891,-256.7935662861123,-15.955299432876814,DI Water 60,60
301,39.5,360.75,339.9,20.849999999999994,0.9132578373521122,0.2606249999999999,-272.145355574956,-256.41637244609154,-15.728983128864456,DI Water 60,60
302,40.0,361.35,339.9,21.450000000000003,0.9132578373521122,0.268125,-272.5979881829809,-256.41637244609154,-16.18161573688934,DI Water 60,60
303,40.5,361.55,341.15,20.40000000000001,0.9465884153576638,0.255,-164.99802113040158,-155.68821714461762,-9.309803985783958,DI Water 60,60
304,41.0,361.55,340.9,20.65000000000001,0.9465884153576638,0.258125,-164.99802113040158,-155.57412640949775,-9.423894720903832,DI Water 60,60
305,41.5,361.75,341.4,20.349999999999994,0.9465884153576638,0.2543749999999999,-165.08929371849754,-155.80230787973753,-9.286985838760016,DI Water 60,60
306,42.0,361.95,341.9,20.05,0.9465884153576638,0.250625,-165.18056630659345,-156.03048934997736,-9.15007695661609,DI Water 60,60
307,42.5,362.15,342.4,19.75,0.9465884153576638,0.246875,-165.27183889468935,-156.25867082021716,-9.01316807447219,DI Water 60,60
308,43.0,362.15,341.9,20.25,0.9465884153576638,0.253125,-165.27183889468935,-156.03048934997736,-9.241349544711994,DI Water 60,60
309,43.5,361.75,340.9,20.849999999999994,0.9465884153576638,0.2606249999999999,-165.08929371849754,-155.57412640949775,-9.515167308999793,DI Water 60,60
310,44.0,361.75,341.15,20.599999999999994,0.9465884153576638,0.2574999999999999,-165.08929371849754,-155.68821714461762,-9.40107657387992,DI Water 60,60
311,44.5,361.55,341.65,19.90000000000001,0.9465884153576638,0.24875,-164.99802113040158,-155.91639861485743,-9.081622515544154,DI Water 60,60
312,45.0,361.75,341.65,20.099999999999994,0.9465884153576638,0.2512499999999999,-165.08929371849754,-155.91639861485743,-9.172895103640116,DI Water 60,60
313,45.5,362.55,341.65,20.90000000000001,0.9465884153576638,0.2612500000000001,-165.45438407088122,-155.91639861485743,-9.53798545602379,DI Water 60,60
314,46.0,362.55,342.15,20.40000000000001,0.9465884153576638,0.255,-165.45438407088122,-156.14458008509726,-9.309803985783958,DI Water 60,60
315,46.5,362.15,341.65,20.5,0.9465884153576638,0.25625,-165.27183889468935,-155.91639861485743,-9.355440279831924,DI Water 60,60
316,47.0,361.95,341.4,20.55,0.9465884153576638,0.2568749999999999,-165.18056630659345,-155.80230787973753,-9.378258426855922,DI Water 60,60
317,47.5,362.35,340.9,21.450000000000003,0.9465884153576638,0.268125,-165.36311148278529,-155.57412640949775,-9.788985073287536,DI Water 60,60
318,48.0,362.55,340.9,21.65000000000001,0.9465884153576638,0.270625,-165.45438407088122,-155.57412640949775,-9.880257661383467,DI Water 60,60
319,48.5,362.75,341.4,21.349999999999994,0.9465884153576638,0.2668749999999999,-165.54565665897712,-155.80230787973753,-9.743348779239597,DI Water 60,60
320,49.0,362.75,341.9,20.849999999999994,0.9465884153576638,0.2606249999999999,-165.54565665897712,-156.03048934997736,-9.515167308999764,DI Water 60,60
321,49.5,362.75,341.9,20.849999999999994,0.9465884153576638,0.2606249999999999,-165.54565665897712,-156.03048934997736,-9.515167308999764,DI Water 60,60
322,50.0,362.35,341.4,20.950000000000003,0.9465884153576638,0.261875,-165.36311148278529,-155.80230787973753,-9.56080360304776,DI Water 60,60
323,50.5,362.95,342.4,20.55,0.9465884153576638,0.2568749999999999,-165.63692924707306,-156.25867082021716,-9.378258426855894,DI Water 60,60
324,51.0,362.95,342.4,20.55,0.9465884153576638,0.2568749999999999,-165.63692924707306,-156.25867082021716,-9.378258426855894,DI Water 60,60
325,51.5,362.55,342.15,20.40000000000001,0.9465884153576638,0.255,-165.45438407088122,-156.14458008509726,-9.309803985783958,DI Water 60,60
326,52.0,362.95,342.15,20.8,0.9465884153576638,0.2599999999999999,-165.63692924707306,-156.14458008509726,-9.492349161975795,DI Water 60,60
327,52.5,363.35,341.15,22.200000000000003,0.9465884153576638,0.2775,-165.8194744232649,-155.68821714461762,-10.131257278647269,DI Water 60,60
328,53.0,362.55,340.9,21.65000000000001,0.9465884153576638,0.270625,-165.45438407088122,-155.57412640949775,-9.880257661383467,DI Water 60,60
329,53.5,362.75,341.4,21.349999999999994,0.9465884153576638,0.2668749999999999,-165.54565665897712,-155.80230787973753,-9.743348779239597,DI Water 60,60
330,54.0,363.15,341.4,21.75,0.9465884153576638,0.271875,-165.728201835169,-155.80230787973753,-9.925893955431462,DI Water 60,60
331,54.5,362.75,341.65,21.099999999999994,0.9465884153576638,0.2637499999999999,-165.54565665897712,-155.91639861485743,-9.629258044119696,DI Water 60,60
332,55.0,363.35,341.9,21.450000000000003,0.9465884153576638,0.268125,-165.8194744232649,-156.03048934997736,-9.788985073287536,DI Water 60,60
333,55.5,363.55,342.4,21.15000000000001,0.9465884153576638,0.2643750000000001,-165.9107470113608,-156.25867082021716,-9.652076191143635,DI Water 60,60
334,56.0,362.95,342.4,20.55,0.9465884153576638,0.2568749999999999,-165.63692924707306,-156.25867082021716,-9.378258426855894,DI Water 60,60
335,56.5,363.15,342.9,20.25,0.9465884153576638,0.253125,-165.728201835169,-156.48685229045694,-9.241349544712053,DI Water 60,60
336,57.0,363.55,342.9,20.65000000000001,0.9465884153576638,0.258125,-165.9107470113608,-156.48685229045694,-9.42389472090386,DI Water 60,60
337,57.5,363.35,342.9,20.450000000000003,0.9465884153576638,0.255625,-165.8194744232649,-156.48685229045694,-9.332622132807955,DI Water 60,60
338,58.0,363.55,343.15,20.40000000000001,0.9465884153576638,0.255,-165.9107470113608,-156.60094302557684,-9.309803985783958,DI Water 60,60
339,58.5,362.75,343.15,19.599999999999994,0.9465884153576638,0.2449999999999999,-165.54565665897712,-156.60094302557684,-8.944713633400283,DI Water 60,60
340,59.0,362.95,343.4,19.55,0.9465884153576638,0.2443749999999999,-165.63692924707306,-156.71503376069677,-8.921895486376286,DI Water 60,60
341,59.5,362.95,343.15,19.8,0.9465884153576638,0.2474999999999999,-165.63692924707306,-156.60094302557684,-9.035986221496216,DI Water 60,60
342,60.0,363.35,343.65,19.700000000000003,0.9465884153576638,0.24625,-165.8194744232649,-156.82912449581667,-8.990349927448221,DI Water 60,60
343,0.0,303.15,303.15,0.0,0.4799603232799422,0.0,-1850.0962521623137,-1850.0962521623137,0.0,DI Water 60,60
344,0.5,303.15,303.15,0.0,0.4799603232799422,0.0,-1850.0962521623137,-1850.0962521623137,0.0,DI Water 60,60
345,1.0,303.95,303.15,0.8000000000000007,0.4799603232799422,0.01,-1854.9785777494155,-1850.0962521623137,-4.882325587101832,DI Water 60,60
346,1.5,304.75,303.15,1.6000000000000014,0.4799603232799422,0.02,-1859.860903336517,-1850.0962521623137,-9.764651174203436,DI Water 60,60
347,2.0,306.15,303.15,3.0,0.4799603232799422,0.0375,-1868.4049731139448,-1850.0962521623137,-18.30872095163113,DI Water 60,60
348,2.5,307.54999999999995,304.15,3.3999999999999986,0.4799603232799422,0.0424999999999999,-1876.9490428913723,-1856.1991591461904,-20.749883745181933,DI Water 60,60
349,3.0,309.95,304.65,5.299999999999997,0.4799603232799422,0.0662499999999999,-1891.5960196526776,-1859.2506126381293,-32.3454070145483,DI Water 60,60
350,3.5,311.75,305.15,6.600000000000001,0.4799603232799422,0.0825,-1902.5812522236563,-1862.302066130068,-40.27918609358835,DI Water 60,60
351,4.0,313.35,305.65,7.700000000000003,0.4799603232799422,0.09625,-1912.3459033978595,-1865.3535196220064,-46.99238377585311,DI Water 60,60
352,4.5,315.54999999999995,306.65,8.899999999999999,0.4799603232799422,0.1112499999999999,-1925.7722987623883,-1871.4564266058835,-54.31587215650484,DI Water 60,60
353,5.0,317.15,307.4,9.75,0.4799603232799422,0.121875,-1935.536949936592,-1876.033606843791,-59.503343092800606,DI Water 60,60
354,5.5,319.15,308.4,10.75,0.4799603232799422,0.134375,-1947.7427639043456,-1882.136513827668,-65.60625007667795,DI Water 60,60
355,6.0,321.35,308.9,12.450000000000005,0.4799603232799422,0.155625,-1961.169159268875,-1885.1879673196063,-75.98119194926858,DI Water 60,60
356,6.5,322.95,309.4,13.549999999999995,0.4799603232799422,0.1693749999999999,-1970.9338104430783,-1888.2394208115447,-82.69438963153334,DI Water 60,60
357,7.0,324.35,310.15,14.200000000000005,0.5132909012854937,0.1775,-1798.4269544945569,-1719.6920608493506,-78.73489364520628,DI Water 60,60
358,7.5,325.95,311.15,14.799999999999995,0.5132909012854937,0.1849999999999999,-1807.2984918066927,-1725.2367716694357,-82.06172013725745,DI Water 60,60
359,8.0,327.75,311.9,15.85,0.5466214792910453,0.198125,-1645.8442390849425,-1566.2511614663415,-79.59307761860077,DI Water 60,60
360,8.5,329.35,312.65,16.700000000000003,0.5466214792910453,0.20875,-1653.8788715259366,-1570.017395423058,-83.86147610287867,DI Water 60,60
361,9.0,331.35,313.4,17.950000000000003,0.5466214792910453,0.224375,-1663.9221620771796,-1573.783629379774,-90.13853269740572,DI Water 60,60
362,9.5,332.35,313.9,18.450000000000003,0.5799520572965968,0.230625,-1505.395609778525,-1421.8254307491477,-83.57017902937787,DI Water 60,60
363,10.0,333.75,314.65,19.1,0.5799520572965968,0.23875,-1511.736978376961,-1425.222592498309,-86.51438587865186,DI Water 60,60
364,10.5,335.15,315.65,19.5,0.5799520572965968,0.24375,-1518.0783469753958,-1429.7521414971916,-88.3262054782042,DI Water 60,60
365,11.0,336.54999999999995,315.9,20.65,0.6132826353021483,0.258125,-1368.0619069549828,-1284.1205063351033,-83.94140061987946,DI Water 60,60
