,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,00:00:00,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
1,00:00:05,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
2,00:00:10,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
3,00:00:15,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
4,00:00:20,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
5,00:00:25,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
6,00:00:30,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
7,00:00:35,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
8,00:00:40,305.75,305.4,0.3500000000000014,0.4132991672688391,80,0.004375000000000018,90,0,1,-2246.0743004991214,-2243.503160662082,-2.571139837039482
9,00:00:45,305.34999999999997,305.15,0.20000000000000284,0.4132991672688391,80,0.0025000000000000356,90,0,1,-2243.1358549710762,-2241.666632207054,-1.4692227640221063
10,00:00:50,305.75,305.15,0.6000000000000014,0.4132991672688391,80,0.007500000000000018,90,0,1,-2246.0743004991214,-2241.666632207054,-4.407668292067228
11,00:00:55,305.95,305.4,0.5499999999999972,0.4132991672688391,80,0.0068749999999999645,90,0,1,-2247.5435232631435,-2243.503160662082,-4.040362601061588
12,00:01:00,305.95,305.4,0.5499999999999972,0.4132991672688391,80,0.0068749999999999645,90,0,1,-2247.5435232631435,-2243.503160662082,-4.040362601061588
13,00:01:05,306.15,305.4,0.75,0.4132991672688391,80,0.009375,90,0,1,-2249.0127460271656,-2243.503160662082,-5.509585365083694
14,00:01:10,306.15,305.4,0.75,0.4132991672688391,80,0.009375,90,0,1,-2249.0127460271656,-2243.503160662082,-5.509585365083694
15,00:01:15,306.15,305.4,0.75,0.4132991672688391,80,0.009375,90,0,1,-2249.0127460271656,-2243.503160662082,-5.509585365083694
16,00:01:20,306.75,305.4,1.3500000000000014,0.4132991672688391,80,0.01687500000000002,90,0,1,-2253.420414319233,-2243.503160662082,-9.917253657150923
17,00:01:25,306.54999999999995,305.4,1.1499999999999986,0.4132991672688391,80,0.014374999999999982,90,0,1,-2251.95119155521,-2243.503160662082,-8.448030893127907
18,00:01:30,306.54999999999995,305.9,0.6499999999999986,0.4132991672688391,80,0.008124999999999983,90,0,1,-2251.95119155521,-2247.176217572138,-4.774973983071959
19,00:01:35,306.75,305.4,1.3500000000000014,0.4132991672688391,80,0.01687500000000002,90,0,1,-2253.420414319233,-2243.503160662082,-9.917253657150923
20,00:01:40,306.95,305.4,1.5499999999999972,0.4132991672688391,80,0.019374999999999965,90,0,1,-2254.889637083255,-2243.503160662082,-11.386476421173029
21,00:01:45,307.34999999999997,305.65,1.7000000000000028,0.4132991672688391,80,0.021250000000000036,90,0,1,-2257.8280826112996,-2245.3396891171096,-12.48839349418995
22,00:01:50,307.34999999999997,305.9,1.4500000000000028,0.4132991672688391,80,0.018125000000000037,90,0,1,-2257.8280826112996,-2247.176217572138,-10.651865039161748
23,00:01:55,307.75,306.15,1.6000000000000014,0.4132991672688391,80,0.020000000000000018,90,0,1,-2260.7665281393442,-2249.0127460271656,-11.75378211217867
24,00:02:00,307.75,305.9,1.8500000000000014,0.4132991672688391,80,0.023125000000000017,90,0,1,-2260.7665281393442,-2247.176217572138,-13.590310567206416
25,00:02:05,308.34999999999997,306.4,1.9500000000000028,0.4132991672688391,80,0.024375000000000036,90,0,1,-2265.174196431411,-2250.849274482194,-14.324921949217241
26,00:02:10,308.34999999999997,306.15,2.200000000000003,0.4132991672688391,80,0.027500000000000035,90,0,1,-2265.174196431411,-2249.0127460271656,-16.161450404245443
27,00:02:15,308.54999999999995,306.4,2.1499999999999986,0.4132991672688391,80,0.026874999999999982,90,0,1,-2266.643419195433,-2250.849274482194,-15.794144713239348
28,00:02:20,309.15,306.4,2.75,0.4132991672688391,80,0.034375,90,0,1,-2271.0510874875004,-2250.849274482194,-20.201813005306576
29,00:02:25,309.34999999999997,306.15,3.200000000000003,0.4132991672688391,80,0.040000000000000036,90,0,1,-2272.520310251523,-2249.0127460271656,-23.50756422435734
30,00:02:30,309.95,306.4,3.549999999999997,0.4132991672688391,80,0.04437499999999996,90,0,1,-2276.9279785435897,-2250.849274482194,-26.07870406139591
31,00:02:35,310.15,306.4,3.75,0.4132991672688391,80,0.046875,90,0,1,-2278.397201307612,-2250.849274482194,-27.547926825418017
32,00:02:40,310.34999999999997,306.4,3.950000000000003,0.4132991672688391,80,0.04937500000000004,90,0,1,-2279.8664240716344,-2250.849274482194,-29.017149589440578
33,00:02:45,310.54999999999995,306.4,4.149999999999999,0.4132991672688391,80,0.051874999999999984,90,0,1,-2281.3356468356565,-2250.849274482194,-30.486372353462684
34,00:02:50,310.95,306.4,4.549999999999997,0.4132991672688391,80,0.05687499999999997,90,0,1,-2284.2740923637016,-2250.849274482194,-33.424817881507806
35,00:02:55,311.34999999999997,306.4,4.950000000000003,0.4132991672688391,80,0.061875000000000034,90,0,1,-2287.212537891746,-2250.849274482194,-36.36326340955202
36,00:03:00,311.34999999999997,306.9,4.450000000000003,0.4132991672688391,80,0.055625000000000036,90,0,1,-2287.212537891746,-2254.5223313922493,-32.690206499496526
37,00:03:05,311.54999999999995,306.9,4.649999999999999,0.4132991672688391,80,0.05812499999999998,90,0,1,-2288.681760655768,-2254.5223313922493,-34.15942926351863
38,00:03:10,311.95,306.9,5.049999999999997,0.4132991672688391,80,0.06312499999999996,90,0,1,-2291.620206183813,-2254.5223313922493,-37.097874791563754
39,00:03:15,312.54999999999995,307.15,5.399999999999999,0.4132991672688391,80,0.06749999999999998,90,0,1,-2296.0278744758793,-2256.358859847277,-39.669014628602326
