,t(min),Te[C],Tc[C],P[mmHg],Q[W],alpha,beta,phase
113,00:09:25,65.4,43.75,485.0,100,90,0,1
114,00:09:30,65.8,44.25,485.0,100,90,0,1
115,00:09:35,66.0,44.25,485.0,100,90,0,1
116,00:09:40,66.4,44.75,510.0,100,90,0,1
117,00:09:45,66.4,44.75,510.0,100,90,0,1
118,00:09:50,66.6,45.0,510.0,100,90,0,1
119,00:09:55,67.0,45.0,510.0,100,90,0,1
120,00:10:00,67.8,45.25,510.0,100,90,0,1
121,00:10:05,68.0,45.5,510.0,100,90,0,1
122,00:10:10,68.4,45.5,510.0,100,90,0,1
123,00:10:15,68.4,45.5,510.0,100,90,0,1
124,00:10:20,69.0,45.5,510.0,100,90,0,1
125,00:10:25,69.4,45.5,510.0,100,90,0,1
126,00:10:30,69.4,46.0,510.0,100,90,0,1
127,00:10:35,69.6,46.25,535.0,100,90,0,1
128,00:10:40,69.8,46.25,535.0,100,90,0,1
129,00:10:45,70.4,46.5,535.0,100,90,0,1
130,00:10:50,70.4,46.75,560.0,100,90,0,1
131,00:10:55,70.8,46.75,560.0,100,90,0,1
132,00:11:00,71.2,47.0,560.0,100,90,0,1
133,00:11:05,71.2,47.25,560.0,100,90,0,1
134,00:11:10,71.0,47.25,560.0,100,90,0,1
135,00:11:15,72.0,47.25,560.0,100,90,0,1
136,00:11:20,71.8,47.75,585.0,100,90,0,1
137,00:11:25,72.6,48.0,585.0,100,90,0,1
138,00:11:30,72.6,48.0,585.0,100,90,0,1
139,00:11:35,72.8,48.25,585.0,100,90,0,1
140,00:11:40,73.0,48.75,610.0,100,90,0,1
141,00:11:45,73.0,48.75,610.0,100,90,0,1
142,00:11:50,73.4,48.75,610.0,100,90,0,1
143,00:11:55,74.4,48.75,610.0,100,90,0,1
144,00:12:00,74.6,49.0,610.0,100,90,0,1
145,00:12:05,74.4,49.25,610.0,100,90,0,1
146,00:12:10,75.2,49.75,610.0,100,90,0,1
147,00:12:15,75.4,49.75,635.0,100,90,0,1
148,00:12:20,75.6,49.75,635.0,100,90,0,1
149,00:12:25,75.6,49.75,635.0,100,90,0,1
150,00:12:30,75.8,50.0,660.0,100,90,0,1
151,00:12:35,76.0,50.0,660.0,100,90,0,1
152,00:12:40,76.0,50.25,660.0,100,90,0,1
153,00:12:45,75.8,50.0,660.0,100,90,0,1
154,00:12:50,76.2,50.5,660.0,100,90,0,1
155,00:12:55,76.6,50.5,660.0,100,90,0,1
156,00:13:00,77.0,50.75,685.0,100,90,0,1
157,00:13:05,77.2,50.75,685.0,100,90,0,1
158,00:13:10,77.0,51.0,685.0,100,90,0,1
159,00:13:15,77.4,51.0,685.0,100,90,0,1
160,00:13:20,77.6,51.5,710.0,100,90,0,1
161,00:13:25,77.6,51.5,710.0,100,90,0,1
162,00:13:30,78.0,51.75,710.0,100,90,0,1
163,00:13:35,78.0,51.5,710.0,100,90,0,1
164,00:13:40,78.2,51.75,710.0,100,90,0,1
165,00:13:45,77.8,52.0,710.0,100,90,0,1
166,00:13:50,78.0,52.0,710.0,100,90,0,1
167,00:13:55,78.2,52.0,710.0,100,90,0,1
168,00:14:00,78.8,52.25,735.0,100,90,0,1
169,00:14:05,79.4,52.75,735.0,100,90,0,1
170,00:14:10,79.2,52.75,735.0,100,90,0,1
171,00:14:15,79.6,52.75,735.0,100,90,0,1
172,00:14:20,80.2,52.75,735.0,100,90,0,1
173,00:14:25,80.0,53.25,735.0,100,90,0,1
174,00:14:30,80.4,53.0,760.0,100,90,0,1
175,00:14:35,80.0,53.0,760.0,100,90,0,1
176,00:14:40,80.0,53.0,760.0,100,90,0,1
177,00:14:45,80.6,53.5,760.0,100,90,0,1
178,00:14:50,80.6,53.25,760.0,100,90,0,1
179,00:14:55,80.8,53.25,760.0,100,90,0,1
180,00:15:00,80.4,53.75,760.0,100,90,0,1
181,00:15:05,80.8,53.75,760.0,100,90,0,1
182,00:15:10,80.8,53.75,796.78,100,90,0,1
183,00:15:15,80.8,53.75,796.78,100,90,0,1
184,00:15:20,81.0,54.0,796.78,100,90,0,1
185,00:15:25,81.6,54.25,796.78,100,90,0,1
186,00:15:30,81.6,54.0,796.78,100,90,0,1
187,00:15:35,81.8,54.75,796.78,100,90,0,1
188,00:15:40,82.0,54.75,796.78,100,90,0,1
189,00:15:45,82.2,54.75,833.56,100,90,0,1
190,00:15:50,82.6,54.75,833.56,100,90,0,1
191,00:15:55,82.6,55.25,833.56,100,90,0,1
192,00:16:00,82.4,55.0,833.56,100,90,0,1
193,00:16:05,82.6,55.5,833.56,100,90,0,1
194,00:16:10,82.8,55.5,833.56,100,90,0,1
195,00:16:15,82.8,55.75,870.34,100,90,0,1
196,00:16:20,83.0,55.75,907.12,100,90,0,1
197,00:16:25,83.0,56.0,907.12,100,90,0,1
198,00:16:30,83.0,56.0,870.34,100,90,0,1
199,00:16:35,83.4,56.0,870.34,100,90,0,1
200,00:16:40,84.0,56.75,870.34,100,90,0,1
201,00:16:45,82.0,57.25,833.56,100,90,0,1
202,00:16:50,82.2,58.25,833.56,100,90,0,1
203,00:16:55,82.0,58.5,833.56,100,90,0,1
204,00:17:00,80.4,60.75,833.56,100,90,0,1
205,00:17:05,80.2,61.75,833.56,100,90,0,1
206,00:17:10,80.6,62.25,833.56,100,90,0,1
207,00:17:15,80.8,62.25,833.56,100,90,0,1
208,00:17:20,81.0,62.25,833.56,100,90,0,1
209,00:17:25,82.0,62.25,833.56,100,90,0,1
210,00:17:30,82.6,62.0,870.34,100,90,0,1
211,00:17:35,83.2,61.75,870.34,100,90,0,1
212,00:17:40,83.0,61.25,907.12,100,90,0,1
213,00:17:45,83.4,61.5,907.12,100,90,0,1
214,00:17:50,83.6,61.25,907.12,100,90,0,1
215,00:17:55,83.8,61.0,907.12,100,90,0,1
216,00:18:00,84.0,61.25,907.12,100,90,0,1
217,00:18:05,84.4,61.5,907.12,100,90,0,1
218,00:18:10,84.6,61.5,907.12,100,90,0,1
219,00:18:15,84.8,61.5,907.12,100,90,0,1
220,00:18:20,85.0,61.5,943.9,100,90,0,1
221,00:18:25,85.2,61.5,943.9,100,90,0,1
222,00:18:30,85.2,61.5,943.9,100,90,0,1
223,00:18:35,85.6,61.5,943.9,100,90,0,1
224,00:18:40,85.6,61.25,943.9,100,90,0,1
225,00:18:45,85.8,61.5,943.9,100,90,0,1
226,00:18:50,86.0,61.5,943.9,100,90,0,1
227,00:18:55,85.8,61.75,943.9,100,90,0,1
228,00:19:00,86.0,61.75,980.6800000000001,100,90,0,1
229,00:19:05,86.2,62.25,980.6800000000001,100,90,0,1
230,00:19:10,86.4,62.0,980.6800000000001,100,90,0,1
231,00:19:15,86.6,62.0,980.6800000000001,100,90,0,1
232,00:19:20,86.6,61.75,980.6800000000001,100,90,0,1
233,00:19:25,86.2,61.25,980.6800000000001,100,90,0,1
234,00:19:30,86.6,61.75,980.6800000000001,100,90,0,1
235,00:19:35,87.0,61.75,980.6800000000001,100,90,0,1
236,00:19:40,87.0,61.75,980.6800000000001,100,90,0,1
237,00:19:45,87.2,62.0,980.6800000000001,100,90,0,1
238,00:19:50,87.2,62.0,980.6800000000001,100,90,0,1
239,00:19:55,87.0,62.25,980.6800000000001,100,90,0,1
240,00:20:00,87.6,62.5,980.6800000000001,100,90,0,1
241,00:20:05,87.8,62.75,980.6800000000001,100,90,0,1
242,00:20:10,87.8,63.25,980.6800000000001,100,90,0,1
243,00:20:15,88.2,63.5,980.6800000000001,100,90,0,1
244,00:20:20,88.6,63.5,980.6800000000001,100,90,0,1
245,00:20:25,88.6,63.5,1017.46,100,90,0,1
246,00:20:30,88.2,63.75,1017.46,100,90,0,1
247,00:20:35,88.4,63.75,1017.46,100,90,0,1
248,00:20:40,88.4,63.75,1017.46,100,90,0,1
249,00:20:45,88.2,63.75,1017.46,100,90,0,1
250,00:20:50,88.4,64.0,1017.46,100,90,0,1
251,00:20:55,88.8,64.0,1017.46,100,90,0,1
252,00:21:00,88.8,64.0,1054.24,100,90,0,1
253,00:21:05,89.0,64.25,1054.24,100,90,0,1
254,00:21:10,89.2,64.75,1054.24,100,90,0,1
255,00:21:15,89.2,65.25,980.6800000000001,100,90,0,1
256,00:21:20,89.4,65.25,980.6800000000001,100,90,0,1
257,00:21:25,89.4,65.5,980.6800000000001,100,90,0,1
258,00:21:30,88.2,66.5,1017.46,100,90,0,1
259,00:21:35,88.0,67.25,1017.46,100,90,0,1
260,00:21:40,88.2,67.5,1017.46,100,90,0,1
261,00:21:45,88.2,67.5,1017.46,100,90,0,1
262,00:21:50,88.4,67.75,1017.46,100,90,0,1
263,00:21:55,88.6,67.5,1017.46,100,90,0,1
264,00:22:00,88.6,67.5,1017.46,100,90,0,1
265,00:22:05,88.6,67.25,1017.46,100,90,0,1
266,00:22:10,88.4,67.5,1017.46,100,90,0,1
267,00:22:15,88.2,67.5,1054.24,100,90,0,1
268,00:22:20,88.2,67.5,1054.24,100,90,0,1
269,00:22:25,88.6,67.25,1054.24,100,90,0,1
270,00:22:30,89.0,67.5,1091.02,100,90,0,1
271,00:22:35,89.6,67.25,1091.02,100,90,0,1
272,00:22:40,89.8,67.5,1091.02,100,90,0,1
273,00:22:45,90.0,67.5,1091.02,100,90,0,1
274,00:22:50,90.0,67.75,1091.02,100,90,0,1
275,00:22:55,90.2,67.5,1091.02,100,90,0,1
276,00:23:00,90.0,68.0,1091.02,100,90,0,1
277,00:23:05,89.8,68.5,1091.02,100,90,0,1
278,00:23:10,90.0,68.25,1091.02,100,90,0,1
279,00:23:15,90.0,68.5,1091.02,100,90,0,1
280,00:23:20,90.0,69.0,1091.02,100,90,0,1
281,00:23:25,89.8,68.75,1091.02,100,90,0,1
282,00:23:30,90.0,68.75,1091.02,100,90,0,1
283,00:23:35,90.2,69.0,1091.02,100,90,0,1
284,00:23:40,90.2,69.25,1091.02,100,90,0,1
285,00:23:45,90.4,69.5,1091.02,100,90,0,1
286,00:23:50,90.2,69.75,1127.8,100,90,0,1
287,00:23:55,90.6,69.75,1127.8,100,90,0,1
288,00:24:00,90.8,70.0,1127.8,100,90,0,1
289,00:24:05,90.8,70.0,1127.8,100,90,0,1
290,00:24:10,91.0,70.25,1127.8,100,90,0,1
291,00:24:15,91.2,69.75,1127.8,100,90,0,1
292,00:24:20,91.6,70.0,1127.8,100,90,0,1
293,00:24:25,92.2,70.25,1164.58,100,90,0,1
294,00:24:30,91.8,70.0,1164.58,100,90,0,1
295,00:24:35,91.6,70.25,1127.8,100,90,0,1
296,00:24:40,91.8,70.25,1127.8,100,90,0,1
297,00:24:45,92.0,70.5,1127.8,100,90,0,1
298,00:24:50,92.4,70.75,1127.8,100,90,0,1
299,00:24:55,92.4,71.0,1164.58,100,90,0,1
300,00:25:00,92.8,71.25,1127.8,100,90,0,1
301,00:25:05,92.8,71.75,1127.8,100,90,0,1
302,00:25:10,93.0,71.75,1127.8,100,90,0,1
303,00:25:15,92.0,71.75,1127.8,100,90,0,1
304,00:25:20,91.2,72.5,1127.8,100,90,0,1
305,00:25:25,91.0,72.5,1127.8,100,90,0,1
306,00:25:30,91.6,73.0,1164.58,100,90,0,1
307,00:25:35,91.8,73.75,1164.58,100,90,0,1
308,00:25:40,92.6,73.75,1164.58,100,90,0,1
309,00:25:45,92.2,73.5,1164.58,100,90,0,1
310,00:25:50,92.6,73.0,1164.58,100,90,0,1
311,00:25:55,92.8,73.5,1164.58,100,90,0,1
312,00:26:00,92.8,73.5,1164.58,100,90,0,1
313,00:26:05,93.0,73.25,1164.58,100,90,0,1
314,00:26:10,92.8,73.0,1164.58,100,90,0,1
315,00:26:15,92.6,72.75,1164.58,100,90,0,1
316,00:26:20,92.2,73.0,1164.58,100,90,0,1
317,00:26:25,92.4,73.0,1164.58,100,90,0,1
318,00:26:30,93.0,73.0,1201.3600000000001,100,90,0,1
319,00:26:35,92.8,72.5,1201.3600000000001,100,90,0,1
320,00:26:40,93.2,72.5,1201.3600000000001,100,90,0,1
321,00:26:45,93.4,73.0,1238.14,100,90,0,1
322,00:26:50,93.6,73.25,1238.14,100,90,0,1
323,00:26:55,93.4,73.25,1238.14,100,90,0,1
324,00:27:00,93.8,73.75,1238.14,100,90,0,1
325,00:27:05,94.0,73.75,1238.14,100,90,0,1
326,00:27:10,93.6,74.0,1238.14,100,90,0,1
327,00:27:15,93.6,73.75,1201.3600000000001,100,90,0,1
328,00:27:20,94.2,74.0,1201.3600000000001,100,90,0,1
329,00:27:25,93.8,73.75,1238.14,100,90,0,1
330,00:27:30,93.8,74.0,1238.14,100,90,0,1
331,00:27:35,95.0,74.75,1238.14,100,90,0,1
332,00:27:40,94.6,75.25,1238.14,100,90,0,1
333,00:27:45,94.4,75.25,1238.14,100,90,0,1
334,00:27:50,94.6,75.25,1238.14,100,90,0,1
335,00:27:55,94.6,74.5,1238.14,100,90,0,1
336,00:28:00,94.8,74.75,1238.14,100,90,0,1
337,00:28:05,95.0,74.75,1274.92,100,90,0,1
338,00:28:10,94.8,74.75,1274.92,100,90,0,1
339,00:28:15,95.2,74.5,1274.92,100,90,0,1
340,00:28:20,95.2,74.75,1274.92,100,90,0,1
341,00:28:25,95.0,75.0,1274.92,100,90,0,1
342,00:28:30,95.2,75.0,1274.92,100,90,0,1
343,00:28:35,95.4,75.25,1274.92,100,90,0,1
344,00:28:40,95.6,75.25,1274.92,100,90,0,1
345,00:28:45,95.6,75.5,1274.92,100,90,0,1
346,00:28:50,95.6,75.5,1274.92,100,90,0,1
347,00:28:55,95.8,75.5,1311.7,100,90,0,1
348,00:29:00,95.2,75.5,1311.7,100,90,0,1
349,00:29:05,95.0,75.25,1311.7,100,90,0,1
350,00:29:10,96.0,76.0,1311.7,100,90,0,1
351,00:29:15,95.8,76.25,1311.7,100,90,0,1
352,00:29:20,95.6,75.75,1311.7,100,90,0,1
353,00:29:25,95.6,75.75,1311.7,100,90,0,1
354,00:29:30,96.2,75.75,1311.7,100,90,0,1
355,00:29:35,96.2,75.5,1311.7,100,90,0,1
356,00:29:40,95.8,75.0,1311.7,100,90,0,1
357,00:29:45,96.2,75.25,1311.7,100,90,0,1
358,00:29:50,95.8,75.0,1311.7,100,90,0,1
359,00:29:55,96.0,75.0,1311.7,100,90,0,1
360,00:30:00,96.6,75.0,1311.7,100,90,0,1
361,00:30:05,96.6,74.75,1274.92,100,90,0,1
362,00:30:10,96.8,74.75,1274.92,100,90,0,1
363,00:30:15,97.0,74.75,1274.92,100,90,0,1
364,00:30:20,96.6,75.0,1274.92,100,90,0,1
365,00:30:25,97.0,75.0,1274.92,100,90,0,1
366,00:30:30,97.0,75.0,1274.92,100,90,0,1
367,00:30:35,96.6,75.5,1274.92,100,90,0,1
368,00:30:40,97.0,75.5,1274.92,100,90,0,1
369,00:30:45,97.0,75.25,1274.92,100,90,0,1
370,00:30:50,96.6,75.25,1274.92,100,90,0,1
371,00:30:55,96.6,75.25,1274.92,100,90,0,1
372,00:31:00,96.8,75.0,1274.92,100,90,0,1
373,00:31:05,97.0,75.5,1274.92,100,90,0,1
374,00:31:10,96.6,76.75,1274.92,100,90,0,1
375,00:31:15,96.6,77.75,1274.92,100,90,0,1
376,00:31:20,96.4,78.75,1274.92,100,90,0,1
377,00:31:25,95.6,78.75,1274.92,100,90,0,1
378,00:31:30,95.2,78.75,1274.92,100,90,0,1
379,00:31:35,95.4,78.25,1311.7,100,90,0,1
380,00:31:40,95.6,78.5,1311.7,100,90,0,1
381,00:31:45,95.8,78.25,1311.7,100,90,0,1
382,00:31:50,95.4,78.5,1311.7,100,90,0,1
383,00:31:55,95.2,78.25,1311.7,100,90,0,1
384,00:32:00,95.6,78.0,1311.7,100,90,0,1
385,00:32:05,95.4,77.75,1348.48,100,90,0,1
386,00:32:10,95.6,78.0,1348.48,100,90,0,1
387,00:32:15,95.4,77.75,1348.48,100,90,0,1
388,00:32:20,95.6,78.5,1348.48,100,90,0,1
389,00:32:25,96.0,78.25,1348.48,100,90,0,1
390,00:32:30,96.6,78.25,1348.48,100,90,0,1
391,00:32:35,96.6,78.25,1348.48,100,90,0,1
392,00:32:40,96.6,78.5,1348.48,100,90,0,1
393,00:32:45,96.4,78.5,1348.48,100,90,0,1
394,00:32:50,96.2,78.25,1348.48,100,90,0,1
395,00:32:55,96.4,78.0,1348.48,100,90,0,1
396,00:33:00,96.6,78.0,1348.48,100,90,0,1
397,00:33:05,96.4,77.5,1348.48,100,90,0,1
398,00:33:10,96.4,77.0,1348.48,100,90,0,1
399,00:33:15,96.4,77.25,1348.48,100,90,0,1
400,00:33:20,96.6,77.0,1348.48,100,90,0,1
401,00:33:25,97.0,77.0,1385.26,100,90,0,1
402,00:33:30,96.6,78.0,1385.26,100,90,0,1
403,00:33:35,96.8,78.5,1385.26,100,90,0,1
404,00:33:40,97.0,78.75,1385.26,100,90,0,1
405,00:33:45,97.6,79.25,1385.26,100,90,0,1
406,00:33:50,97.4,79.25,1385.26,100,90,0,1
407,00:33:55,97.2,79.75,1385.26,100,90,0,1
408,00:34:00,97.0,80.0,1385.26,100,90,0,1
409,00:34:05,96.8,80.0,1385.26,100,90,0,1
410,00:34:10,96.4,80.0,1348.48,100,90,0,1
411,00:34:15,96.4,79.5,1385.26,100,90,0,1
412,00:34:20,96.8,79.75,1385.26,100,90,0,1
413,00:34:25,96.8,79.75,1385.26,100,90,0,1
414,00:34:30,97.0,79.5,1385.26,100,90,0,1
415,00:34:35,97.0,79.75,1385.26,100,90,0,1
416,00:34:40,97.2,79.75,1348.48,100,90,0,1
417,00:34:45,97.4,79.75,1348.48,100,90,0,1
418,00:34:50,97.2,79.5,1348.48,100,90,0,1
419,00:34:55,96.8,79.75,1348.48,100,90,0,1
420,00:35:00,96.6,79.75,1348.48,100,90,0,1
421,00:35:05,96.8,79.75,1348.48,100,90,0,1
422,00:35:10,97.2,80.0,1348.48,100,90,0,1
423,00:35:15,97.2,80.0,1348.48,100,90,0,1
424,00:35:20,97.4,80.25,1385.26,100,90,0,1
425,00:35:25,97.6,80.5,1385.26,100,90,0,1
426,00:35:30,97.0,80.75,1385.26,100,90,0,1
427,00:35:35,97.6,81.0,1385.26,100,90,0,1
428,00:35:40,97.0,81.0,1385.26,100,90,0,1
429,00:35:45,97.4,80.5,1385.26,100,90,0,1
430,00:35:50,96.6,81.0,1422.04,100,90,0,1
431,00:35:55,97.0,81.25,1422.04,100,90,0,1
432,00:36:00,96.8,81.25,1422.04,100,90,0,1
433,00:36:05,96.8,81.0,1422.04,100,90,0,1
434,00:36:10,97.0,80.5,1422.04,100,90,0,1
435,00:36:15,97.2,80.75,1422.04,100,90,0,1
436,00:36:20,97.6,81.0,1422.04,100,90,0,1
437,00:36:25,97.4,81.5,1422.04,100,90,0,1
438,00:36:30,98.0,81.75,1422.04,100,90,0,1
439,00:36:35,98.2,81.5,1422.04,100,90,0,1
440,00:36:40,98.4,81.0,1422.04,100,90,0,1
441,00:36:45,98.6,81.75,1385.26,100,90,0,1
442,00:36:50,98.4,81.5,1385.26,100,90,0,1
443,00:36:55,98.2,81.25,1385.26,100,90,0,1
444,00:37:00,97.8,81.75,1385.26,100,90,0,1
445,00:37:05,97.4,82.25,1348.48,100,90,0,1
446,00:37:10,97.6,82.5,1348.48,100,90,0,1
447,00:37:15,97.6,82.0,1348.48,100,90,0,1
448,00:37:20,97.8,82.0,1348.48,100,90,0,1
449,00:37:25,98.0,81.5,1385.26,100,90,0,1
450,00:37:30,98.2,80.75,1385.26,100,90,0,1
451,00:37:35,98.8,81.25,1385.26,100,90,0,1
452,00:37:40,98.2,81.75,1385.26,100,90,0,1
453,00:37:45,98.0,81.5,1422.04,100,90,0,1
454,00:37:50,97.6,82.25,1422.04,100,90,0,1
455,00:37:55,97.4,82.25,1422.04,100,90,0,1
456,00:38:00,97.4,82.0,1422.04,100,90,0,1
457,00:38:05,98.4,82.0,1422.04,100,90,0,1
458,00:38:10,98.4,82.25,1422.04,100,90,0,1
459,00:38:15,98.2,82.5,1422.04,100,90,0,1
460,00:38:20,98.2,81.75,1422.04,100,90,0,1
461,00:38:25,98.8,82.0,1422.04,100,90,0,1
462,00:38:30,98.4,81.25,1422.04,100,90,0,1
463,00:38:35,98.4,80.75,1422.04,100,90,0,1
464,00:38:40,98.4,81.0,1422.04,100,90,0,1
465,00:38:45,98.8,81.25,1422.04,100,90,0,1
466,00:38:50,98.4,81.5,1458.82,100,90,0,1
467,00:38:55,98.4,81.25,1458.82,100,90,0,1
468,00:39:00,98.6,81.0,1458.82,100,90,0,1
469,00:39:05,99.0,81.0,1458.82,100,90,0,1
470,00:39:10,98.6,81.25,1458.82,100,90,0,1
471,00:39:15,98.4,81.0,1458.82,100,90,0,1
472,00:39:20,98.4,81.25,1458.82,100,90,0,1
473,00:39:25,98.2,81.25,1458.82,100,90,0,1
474,00:39:30,98.0,81.25,1458.82,100,90,0,1
475,00:39:35,98.0,81.0,1458.82,100,90,0,1
476,00:39:40,98.4,81.25,1458.82,100,90,0,1
477,00:39:45,98.0,80.25,1458.82,100,90,0,1
478,00:39:50,98.2,80.75,1458.82,100,90,0,1
479,00:39:55,98.4,80.5,1458.82,100,90,0,1
480,00:40:00,98.6,80.5,1458.82,100,90,0,1
481,00:40:05,98.4,80.0,1458.82,100,90,0,1
482,00:40:10,98.6,79.75,1495.6,100,90,0,1
483,00:40:15,98.6,80.25,1495.6,100,90,0,1
484,00:40:20,99.2,80.0,1495.6,100,90,0,1
