,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,00:00:00,304.15,304.15,0.0,0.4132991672688391,100,0.0,90,0,1,-2234.3205183869422,-2234.3205183869422,0.0
1,00:00:05,304.15,304.15,0.0,0.4132991672688391,100,0.0,90,0,1,-2234.3205183869422,-2234.3205183869422,0.0
2,00:00:10,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
3,00:00:15,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
4,00:00:20,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
5,00:00:25,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
6,00:00:30,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
7,00:00:35,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
8,00:00:40,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
9,00:00:45,304.54999999999995,304.15,0.3999999999999986,0.4132991672688391,100,0.003999999999999986,90,0,1,-2237.258963914987,-2234.3205183869422,-2.9384455280446673
10,00:00:50,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,100,0.001999999999999993,90,0,1,-2235.789741150965,-2234.3205183869422,-1.469222764022561
11,00:00:55,304.54999999999995,304.4,0.14999999999999858,0.4132991672688391,100,0.0014999999999999857,90,0,1,-2237.258963914987,-2236.1570468419704,-1.101917073016466
12,00:01:00,304.75,304.4,0.3500000000000014,0.4132991672688391,100,0.0035000000000000144,90,0,1,-2238.7281866790095,-2236.1570468419704,-2.571139837039027
13,00:01:05,304.75,304.4,0.3500000000000014,0.4132991672688391,100,0.0035000000000000144,90,0,1,-2238.7281866790095,-2236.1570468419704,-2.571139837039027
14,00:01:10,304.95,304.65,0.3000000000000007,0.4132991672688391,100,0.003000000000000007,90,0,1,-2240.1974094430316,-2237.993575296998,-2.203834146033387
15,00:01:15,304.95,304.65,0.3000000000000007,0.4132991672688391,100,0.003000000000000007,90,0,1,-2240.1974094430316,-2237.993575296998,-2.203834146033387
16,00:01:20,305.15,304.65,0.5,0.4132991672688391,100,0.005,90,0,1,-2241.666632207054,-2237.993575296998,-3.673056910055948
17,00:01:25,305.54999999999995,304.65,0.8999999999999986,0.4132991672688391,100,0.008999999999999985,90,0,1,-2244.6050777350983,-2237.993575296998,-6.61150243810016
18,00:01:30,305.54999999999995,304.65,0.8999999999999986,0.4132991672688391,100,0.008999999999999985,90,0,1,-2244.6050777350983,-2237.993575296998,-6.61150243810016
19,00:01:35,305.95,304.65,1.2999999999999972,0.4132991672688391,100,0.012999999999999972,90,0,1,-2247.5435232631435,-2237.993575296998,-9.549947966145282
20,00:01:40,305.75,304.65,1.1000000000000014,0.4132991672688391,100,0.011000000000000015,90,0,1,-2246.0743004991214,-2237.993575296998,-8.080725202123176
21,00:01:45,306.15,304.65,1.5,0.4132991672688391,100,0.015,90,0,1,-2249.0127460271656,-2237.993575296998,-11.019170730167389
22,00:01:50,306.54999999999995,304.9,1.6499999999999986,0.4132991672688391,100,0.016499999999999987,90,0,1,-2251.95119155521,-2239.8301037520264,-12.1210878031834
