,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
23,318.95,0.3535533905932738,0.3535533905932738,0.0,0.0,0.0035355339059327407,0.0,0.0,0.0,0.0,2.597243448784828,2.5972434487846674
44,327.15,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0017677669529663704,0.0,0.0,0.0,0.0,0.9801756551499936,0.9801756551499936
58,331.95,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0017677669529663704,0.0,0.0,0.0,0.0,0.8007187032065662,0.8007187032065662
63,333.95,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0017677669529663704,0.0,0.0,0.0,0.0,0.718589995164712,0.7185899951647924
64,334.75,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0017677669529663704,0.0,0.0,0.0,0.0,0.7185899951648729,0.7185899951647924
70,336.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,337.34999999999997,0.3535533905932738,0.3535533905932738,0.0235682777285927,0.0,0.0035355339059327407,0.0,0.0,0.0,104.95793552207222,96.92491076201419,8.033024760058025
75,339.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,341.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,342.54999999999995,0.3535533905932738,0.3535533905932738,0.0,0.0,0.0035355339059327112,0.0,0.0,0.0,0.0,1.1338758208306499,1.1338758208306499
85,343.54999999999995,0.1767766952966369,0.1767766952966369,0.02356827772859278,0.0,0.0017677669529663704,0.0,0.0,0.0,92.23937192046976,85.39300583483111,6.846366085638686
88,344.34999999999997,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0017677669529663704,0.0,0.0,0.0,0.0,0.4294806573189489,0.4294806573189088
