,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,310.15,305.4,4.75,0.4132991672688391,100.0,0.0475,90.0,0.0,1.0,-2278.397201307612,-2243.503160662082,-34.89404064552991
1,310.54999999999995,305.4,5.149999999999999,0.4132991672688391,100.0,0.05149999999999998,90.0,0.0,1.0,-2281.3356468356565,-2243.503160662082,-37.83248617357458
2,310.95,305.65,5.299999999999997,0.4132991672688391,100.0,0.05299999999999997,90.0,0.0,1.0,-2284.2740923637016,-2245.3396891171096,-38.934403246591955
3,311.34999999999997,305.65,5.700000000000003,0.4132991672688391,100.0,0.05700000000000003,90.0,0.0,1.0,-2287.212537891746,-2245.3396891171096,-41.87284877463617
4,311.54999999999995,305.65,5.899999999999999,0.4132991672688391,100.0,0.05899999999999998,90.0,0.0,1.0,-2288.681760655768,-2245.3396891171096,-43.342071538658274
5,311.95,305.9,6.049999999999997,0.4132991672688391,100.0,0.06049999999999997,90.0,0.0,1.0,-2291.620206183813,-2247.176217572138,-44.443988611675195
6,312.15,305.9,6.25,0.4132991672688391,100.0,0.0625,90.0,0.0,1.0,-2293.089428947835,-2247.176217572138,-45.9132113756973
7,312.54999999999995,305.9,6.649999999999999,0.4132991672688391,100.0,0.06649999999999999,90.0,0.0,1.0,-2296.0278744758793,-2247.176217572138,-48.851656903741514
8,312.95,306.15,6.799999999999997,0.4132991672688391,100.0,0.06799999999999998,90.0,0.0,1.0,-2298.966320003925,-2249.0127460271656,-49.953573976759344
9,313.34999999999997,306.15,7.200000000000003,0.4132991672688391,100.0,0.07200000000000002,90.0,0.0,1.0,-2301.904765531969,-2249.0127460271656,-52.89201950480356
10,313.95,306.15,7.799999999999997,0.4132991672688391,100.0,0.07799999999999997,90.0,0.0,1.0,-2306.3124338240364,-2249.0127460271656,-57.299687796870785
11,314.15,306.15,8.0,0.4132991672688391,100.0,0.08,90.0,0.0,1.0,-2307.7816565880585,-2249.0127460271656,-58.76891056089289
12,314.34999999999997,306.65,7.700000000000003,0.4132991672688391,100.0,0.07700000000000003,90.0,0.0,1.0,-2309.2508793520806,-2252.6858029372215,-56.56507641485905
13,314.95,306.4,8.549999999999997,0.4132991672688391,100.0,0.08549999999999996,90.0,0.0,1.0,-2313.658547644148,-2250.849274482194,-62.809273161954025
14,315.54999999999995,306.65,8.899999999999999,0.4132991672688391,100.0,0.08899999999999998,90.0,0.0,1.0,-2318.0662159362146,-2252.6858029372215,-65.38041299899305
15,315.75,307.15,8.600000000000001,0.4132991672688391,100.0,0.08600000000000002,90.0,0.0,1.0,-2319.535438700237,-2256.358859847277,-63.17657885296012
16,316.34999999999997,307.15,9.200000000000003,0.4132991672688391,100.0,0.09200000000000003,90.0,0.0,1.0,-2323.943106992304,-2256.358859847277,-67.5842471450269
17,316.54999999999995,307.4,9.149999999999999,0.4132991672688391,100.0,0.09149999999999998,90.0,0.0,1.0,-2325.412329756326,-2258.195388302305,-67.2169414540208
18,317.15,307.15,10.0,0.4132991672688391,100.0,0.1,90.0,0.0,1.0,-2329.819998048393,-2256.358859847277,-73.46113820111577
19,317.34999999999997,307.4,9.950000000000003,0.4132991672688391,100.0,0.09950000000000003,90.0,0.0,1.0,-2331.2892208124154,-2258.195388302305,-73.09383251011013
20,317.54999999999995,307.4,10.149999999999999,0.4132991672688391,100.0,0.10149999999999998,90.0,0.0,1.0,-2332.758443576438,-2258.195388302305,-74.5630552741327
21,318.15,307.65,10.5,0.4132991672688391,100.0,0.105,90.0,0.0,1.0,-2337.1661118685047,-2260.031916757333,-77.13419511117172
22,318.34999999999997,307.4,10.950000000000003,0.4132991672688391,100.0,0.10950000000000003,90.0,0.0,1.0,-2338.635334632527,-2258.195388302305,-80.43994633022157
23,318.95,307.65,11.299999999999997,0.4132991672688391,100.0,0.11299999999999998,90.0,0.0,1.0,-2343.043002924594,-2260.0319167573334,-83.01108616726083
24,319.54999999999995,308.15,11.399999999999999,0.4132991672688391,100.0,0.11399999999999999,90.0,0.0,1.0,-2347.450671216661,-2263.704973667389,-83.74569754927188
25,319.75,308.4,11.350000000000001,0.4132991672688391,100.0,0.11350000000000002,90.0,0.0,1.0,-2348.9198939806834,-2265.5415021224167,-83.3783918582667
26,320.34999999999997,308.4,11.950000000000003,0.4132991672688391,100.0,0.11950000000000002,90.0,0.0,1.0,-2353.32756227275,-2265.5415021224167,-87.78606015033347
27,320.75,308.65,12.100000000000001,0.4132991672688391,100.0,0.12100000000000001,90.0,0.0,1.0,-2356.266007800795,-2267.3780305774444,-88.88797722335039
28,320.95,308.9,12.049999999999997,0.4132991672688391,100.0,0.12049999999999997,90.0,0.0,1.0,-2357.7352305648174,-2269.2145590324726,-88.52067153234475
29,321.34999999999997,309.15,12.200000000000003,0.4132991672688391,100.0,0.12200000000000003,90.0,0.0,1.0,-2360.6736760928616,-2271.0510874875004,-89.62258860536122
30,321.54999999999995,309.15,12.399999999999999,0.4132991672688391,100.0,0.12399999999999999,90.0,0.0,1.0,-2362.142898856884,-2271.0510874875004,-91.09181136938378
31,322.15,309.15,13.0,0.4132991672688391,100.0,0.13,90.0,0.0,1.0,-2366.550567148951,-2271.0510874875004,-95.49947966145055
32,322.75,309.4,13.350000000000001,0.4132991672688391,100.0,0.1335,90.0,0.0,1.0,-2370.958235441018,-2272.8876159425286,-98.07061949848958
33,323.15,309.4,13.75,0.5132909012854937,100.0,0.1375,90.0,0.0,1.0,-1791.773301510455,-1715.533527734287,-76.23977377616802
34,323.34999999999997,309.4,13.950000000000003,0.5132909012854937,100.0,0.13950000000000004,90.0,0.0,1.0,-1792.882243674472,-1715.533527734287,-77.348715940185
35,323.54999999999995,309.4,14.149999999999999,0.5132909012854937,100.0,0.1415,90.0,0.0,1.0,-1793.991185838489,-1715.533527734287,-78.45765810420198
