,Te[K],t(min),Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG [KJ/mol]
88,340.34999999999997,12.5,317.15,23.200000000000003,0.4799603232799422,0.29000000000000004,-2077.1243919625385,-1935.5369499365916,-141.58744202594698
89,340.54999999999995,13.0,319.4,21.150000000000006,0.5466214792910453,0.2643750000000001,-1710.1212986128971,-1603.9135010335028,-106.20779757939431
90,340.75,12.5,317.9,22.849999999999994,0.4799603232799422,0.2856249999999999,-2079.565554756089,-1940.1141301744997,-139.45142458158944
91,340.81666666666666,12.0,313.65,27.16666666666667,0.6132826353021483,0.3395833333333334,-1385.4057314575568,-1274.9743488825743,-110.43138257498254
92,341.34999999999997,13.0,318.15,23.200000000000003,0.49662561228271795,0.29000000000000004,-1987.9571686912084,-1852.9843512061975,-134.97281748501098
93,341.75,13.5,319.65,22.099999999999994,0.5466214792910453,0.27624999999999994,-1716.147272943643,-1605.1689123524081,-110.97836059123483
94,342.15,13.0,315.65,26.5,0.563286768293821,0.33125,-1643.9742418533403,-1518.6807774233914,-125.29346442994893
95,342.34999999999997,13.5,319.15,23.200000000000003,0.4799603232799422,0.29000000000000004,-2089.3302059302923,-1947.7427639043458,-141.58744202594653
96,342.54999999999995,14.0,319.9,22.650000000000006,0.5466214792910453,0.28312500000000007,-1720.1645891641401,-1606.4243236713137,-113.74026549282644
97,342.95,14.5,320.4,22.549999999999997,0.5466214792910453,0.281875,-1722.1732472743888,-1608.935146309124,-113.23810096526472
98,343.15,13.0,314.65,28.5,0.6132826353021483,0.35625,-1394.8906354824019,-1279.039307750365,-115.8513277320369
99,343.34999999999997,14.0,319.4,23.950000000000003,0.5299561902882695,0.29937500000000006,-1813.9791827304043,-1687.6432180634934,-126.33596466691108
100,343.95,14.5,319.15,24.799999999999997,0.5466214792910453,0.30999999999999994,-1727.1948925500105,-1602.6580897145973,-124.53680283541325
101,344.15,14.25,317.525,26.625,0.6132826353021483,0.33281249999999996,-1403.187483935416,-1296.383193236115,-106.80429069930108
102,344.75,14.5,322.15,22.599999999999994,0.5132909012854937,0.2824999999999999,-1911.5390552242902,-1786.22859069037,-125.31046453392014
103,344.95,15.25,320.775,24.174999999999997,0.5632867682938211,0.30218749999999994,-1647.342232495037,-1531.6768795808994,-115.66535291413766
104,345.15,14.0,315.4,29.75,0.6799437913132514,0.371875,-1106.9254318363746,-1011.5146492863757,-95.41078254999888
105,345.34999999999997,15.5,322.65,22.700000000000003,0.9799189933632153,0.28375000000000006,-370.5771415421046,-347.2061002813335,-23.371041260771108
106,345.75,15.5,320.4,25.349999999999994,0.5799520572965968,0.3168749999999999,-1566.0915663635483,-1451.2674992418822,-114.82406712166608
107,346.15,15.333333333333334,320.56666666666666,25.583333333333332,0.6132826353021484,0.3197916666666667,-1418.4868470687525,-1315.7522597529621,-102.73458731579039
108,346.34999999999997,16.5,323.15,23.200000000000003,1.4132165074353853,0.29000000000000004,995.9464620419178,929.233720828196,66.71274121372176
109,346.54999999999995,16.5,321.9,24.650000000000006,0.6132826353021483,0.3081250000000001,-1408.7114956328903,-1308.510259541848,-100.20123609104235
110,346.75,16.5,324.025,22.724999999999994,0.9965842823659911,0.28406249999999994,-286.76221682220694,-270.282737180687,-16.47947964151996
111,347.15,16.5,320.525,26.625,0.6632785023104757,0.33281249999999996,-1193.1838903284017,-1103.1627166253659,-90.0211737030358
112,347.34999999999997,17.0,325.025,22.325000000000003,0.9965842823659911,0.27906250000000005,-287.25841676479763,-271.1097370850049,-16.148679679792735
113,347.4833333333333,15.25,317.4,30.08333333333333,0.6799437913132514,0.3760416666666666,-1114.408630467747,-1017.9288195418378,-96.47981092590913
114,348.15,18.0,324.65,23.5,0.6466132133076999,0.29375,-1262.0305279938932,-1176.843920474558,-85.18660751933521
115,348.34999999999997,17.0,326.9,21.450000000000003,0.6132826353021483,0.26812500000000006,-1416.0284215949137,-1328.835053880802,-87.19336771411167
116,348.54999999999995,18.5,325.4,23.150000000000006,0.6466132133076999,0.28937500000000005,-1263.4805128027328,-1179.5626419911328,-83.9178708116001
117,348.75,17.5,327.65,21.099999999999994,0.6132826353021483,0.26374999999999993,-1417.6544051420303,-1331.8837730316448,-85.77063211038558
118,348.95,17.5,324.65,24.299999999999997,0.6466132133076999,0.30374999999999996,-1264.9304976115727,-1176.843920474558,-88.08657713701473
119,349.15,18.5,327.15,22.0,0.6466132133076998,0.275,-1269.5170805182229,-1190.1680018725274,-79.34907864569527
120,349.34999999999997,19.0,325.9,23.450000000000003,0.6799437913132514,0.293125,-1120.3951893728452,-1045.189043127552,-75.20614624529321
121,349.4833333333333,16.5,318.9,30.58333333333333,0.7466049473243546,0.3822916666666666,-849.07307193477,-774.7705736277309,-74.30249830703917
122,349.54999999999995,18.5,328.65,20.900000000000006,0.6132826353021483,0.2612500000000001,-1420.9063722362625,-1335.9487318994359,-84.95764033682667
123,349.75,18.0,325.9,23.849999999999994,0.6466132133076999,0.2981249999999999,-1267.8304672292522,-1181.3751230021824,-86.45534422706987
124,349.95,19.0,329.9,20.049999999999997,0.6466132133076999,0.250625,-1268.5554596336722,-1195.8749710905797,-72.68048854309245
125,350.15,17.0,321.15,29.0,0.7466049473243546,0.3625,-850.6927449223894,-780.2369699609463,-70.45577496144301
126,350.34999999999997,20.0,326.65,23.700000000000003,0.6799437913132514,0.29625,-1123.6022745005762,-1047.5943569733502,-76.00791752722603
127,350.54999999999995,20.75,327.65,22.900000000000006,0.6966090803160272,0.2862500000000001,-1054.5061578997029,-985.5201080274552,-68.98604987224763
128,350.75,19.5,329.525,21.224999999999994,0.6799437913132514,0.26531249999999995,-1128.3929477790834,-1060.7730937969918,-67.61985398209151
129,350.95,19.0,327.65,23.299999999999997,0.713274369318803,0.29124999999999995,-985.8923083403474,-920.4377114338647,-65.45459690648272
130,351.15,19.5,326.025,25.125,0.7299396583215787,0.3140625,-919.7882023888491,-854.6649942909589,-65.12320809789014
131,351.4833333333333,18.0,323.15,28.33333333333333,0.7466049473243546,0.35416666666666663,-853.9320908976282,-785.0959889238044,-68.83610197382382
132,351.54999999999995,20.0,329.4,22.150000000000006,0.6966090803160272,0.2768750000000001,-1064.2247285327105,-998.8152038745548,-65.40952465815576
133,351.95,21.25,331.525,20.424999999999997,0.6966090803160272,0.25531249999999994,-1065.4356228334161,-1004.5756377929267,-60.85998504048939
134,352.15,18.5,324.4,27.75,0.7799355253299061,0.346875,-727.6810004712363,-670.3385391250009,-57.34246134623538
135,352.34999999999997,21.75,332.15,20.200000000000003,0.7132743693188031,0.25250000000000006,-993.0270552687858,-936.680631450995,-56.34642381779088
136,352.54999999999995,23.0,331.65,20.900000000000006,0.7466049473243546,0.2612500000000001,-856.5235676778191,-805.7468195159516,-50.77674816186743
137,352.75,22.0,330.4,22.349999999999994,0.7466049473243546,0.27937499999999993,-857.0094695741051,-802.7099326641653,-54.29953690993983
138,352.81666666666666,19.0,325.4,27.41666666666667,0.8132661033354576,0.3427083333333334,-606.3077260827586,-559.1927839784486,-47.11494210430999
139,352.95,21.25,331.15,21.799999999999997,0.7299396583215787,0.27249999999999996,-930.6374061533438,-874.5823353786036,-56.05507077474033
140,353.15,21.0,331.025,22.125,0.8799272593465607,0.2765625,-384.0225622784764,-356.57144834432705,-27.45111393414936
141,353.34999999999997,24.0,332.9,20.450000000000003,0.7466049473243546,0.25562500000000005,-858.4671752629624,-808.783706367738,-49.68346889522445
142,353.75,23.833333333333332,334.15,19.599999999999994,0.7799355253299062,0.2449999999999999,-747.2348560443542,-706.0234073096743,-41.211448734679834
143,353.95,23.166666666666668,332.9,21.049999999999997,0.7466049473243546,0.263125,-865.982934638455,-815.241937526384,-50.74099711207092
144,354.15,23.25,331.775,22.375,0.7799355253299061,0.2796875,-734.504906553075,-688.7658870244236,-45.7390195286514
145,354.34999999999997,24.5,335.275,19.075000000000003,0.7632702363271302,0.23843750000000002,-802.1931743973645,-759.2148595012525,-42.97831489611207
146,354.75,24.5,332.775,21.974999999999994,0.8299313923382334,0.2746874999999999,-550.3974261102487,-516.7413369634476,-33.65608914680115
147,354.81666666666666,21.5,328.65,26.16666666666667,0.9465884153576638,0.3270833333333334,-161.92517733117228,-149.98368038862256,-11.941496942549719
148,354.95,26.5,335.4,19.549999999999997,0.8354864886724919,0.24437499999999998,-532.4782633144795,-503.641567831909,-28.8366954825705
149,355.15,20.0,326.275,28.875,0.8299313923382334,0.3609375,-551.0180292686534,-506.072139815287,-44.945889453366476
150,355.34999999999997,23.25,333.4,21.950000000000003,0.7966008143326818,0.27437500000000004,-688.0826975301287,-648.1983446269556,-39.884352903173095
151,355.4833333333333,22.5,334.4,21.08333333333333,0.9465884153576638,0.2635416666666666,-162.22941929149198,-152.6077672963803,-9.621651995111677
152,355.54999999999995,28.25,337.775,17.775000000000006,0.8132661033354576,0.22218750000000007,-611.0048996420938,-580.4589508553179,-30.54594878677591
153,355.75,24.166666666666668,333.06666666666666,22.683333333333326,0.8354864886724919,0.2835416666666666,-540.3246390377324,-508.3009287405457,-32.02371029718665
154,355.95,27.0,336.8375,19.112499999999997,0.8049334588340697,0.23890624999999996,-650.4683998245023,-616.4901070575429,-33.978292766959385
155,356.15,25.333333333333332,336.2333333333333,19.916666666666668,0.7910457179984233,0.2489583333333333,-711.4817250899699,-674.3880000858566,-37.093725004113274
156,356.4833333333333,22.0,332.025,24.45833333333333,0.9132578373521123,0.3057291666666666,-270.90181865778453,-251.29070237107058,-19.61111628671395
157,356.54999999999995,28.25,339.4,17.150000000000006,0.8132661033354576,0.21437500000000007,-615.2150206795388,-585.3675765819107,-29.84744409762814
158,356.75,31.166666666666668,340.65,16.099999999999994,0.8688170666780435,0.20124999999999993,-417.57890577516196,-398.7337189973621,-18.845186777799864
159,356.95,30.3,338.1,18.849999999999998,0.8732611437454503,0.23562499999999997,-407.86818096421223,-387.04199372187276,-20.826187242339508
160,357.15,30.875,339.2125,17.9375,0.8965925483493364,0.22421875,-325.6176443172677,-309.8045512302102,-15.813093087057489
161,357.34999999999997,27.0,331.9,25.450000000000003,0.9465884153576638,0.31812500000000005,-163.08129678038725,-151.46685994518128,-11.614436835205964
162,357.54999999999995,27.5,338.9,18.650000000000006,0.7799355253299061,0.23312500000000008,-738.8395334899632,-700.3012666752861,-38.53826681467706
163,357.75,31.5,340.15,17.599999999999994,0.8299313923382334,0.21999999999999992,-559.858879932023,-531.8144069219259,-28.044473010097136
164,357.95,33.625,339.5875,18.362499999999997,0.8965925483493364,0.22953124999999996,-326.3470132531597,-310.6587096769681,-15.688303576191565
165,358.15,29.666666666666668,339.81666666666666,18.333333333333332,0.8688170666780435,0.22916666666666666,-428.13870085446723,-406.7572667803012,-21.381434074166037
166,358.34999999999997,35.5,340.9,17.450000000000003,0.8743721630123021,0.21812500000000004,-404.74041401639084,-385.71555913529596,-19.024854881094953
167,358.54999999999995,38.25,343.15,15.400000000000006,0.8799272593465607,0.19250000000000006,-381.31574250378384,-364.9379362436855,-16.37780626009834
168,358.75,28.75,336.775,21.974999999999994,0.8632619703437849,0.2746874999999999,-452.51970619559177,-427.51783239276085,-25.00187380283093
169,358.81666666666666,25.0,337.65,21.16666666666667,0.9799189933632153,0.2645833333333334,-60.51535331441082,-56.9455405637349,-3.569812750675915
170,358.95,44.0,343.7333333333333,15.216666666666663,0.9243680300206294,0.1902083333333333,-236.45469834643018,-226.36341339460236,-10.091284951827854
171,359.15,34.8,339.525,19.625,0.9465884153576638,0.2453125,-171.83930755124723,-163.93045276981437,-7.908854781432868
172,359.34999999999997,41.2,343.3,16.050000000000004,0.9599206465598844,0.20062500000000005,-123.33022867931865,-118.77234833744019,-4.557880341878475
173,359.4833333333333,26.0,337.15,22.33333333333333,1.0132495713687668,0.2791666666666666,39.339538389184476,36.895522373536686,2.44401601564779
174,359.54999999999995,40.625,342.24375,17.306250000000006,0.9132578373521123,0.21632812500000007,-283.37803616020375,-269.6636475519349,-13.714388608268846
175,359.75,47.5,344.9,14.849999999999994,0.9465884153576638,0.18562499999999993,-164.17656783753833,-157.39957817141618,-6.776989666122162
176,359.95,44.8,343.75,16.199999999999996,0.8999256061498915,0.20249999999999996,-325.2749161174207,-309.36856445850674,-15.906351658913954
177,360.15,45.15,342.875,17.275,0.941492836592175,0.21571373456790122,-190.0020074206989,-181.56810532631013,-8.43390209438875
178,360.34999999999997,49.1,343.8,16.550000000000004,0.9414928365921751,0.20618825301204824,-188.0948087313042,-179.92395059970914,-8.17085813159504
179,360.4833333333333,27.5,338.9,21.58333333333333,1.0132495713687668,0.2697916666666666,39.44897194212393,37.087031091180734,2.361940850943199
180,360.54999999999995,37.583333333333336,340.9,19.650000000000006,0.9296031528060347,0.24562500000000007,-236.71352254542788,-226.3061197606352,-10.407402784792694
181,360.75,57.5,345.7333333333333,15.01666666666666,0.9688088006946982,0.18614837398373976,-95.43858689365959,-91.48182112457825,-3.9567657690813456
182,360.81666666666666,26.5,338.65,22.16666666666667,1.0132495713687668,0.2770833333333334,39.485449793103754,37.05967270294587,2.4257770901578866
183,360.95,34.0,336.4,24.549999999999997,1.0622855177305341,0.30687499999999995,181.32490197329435,168.99209592413416,12.332806049160183
184,361.15,38.55555555555556,341.15,20.0,1.0071611857864193,0.25,12.287470872911273,9.253073733135446,3.034397139775826
185,361.34999999999997,37.0,337.4,23.950000000000003,1.1113214640923017,0.29937500000000006,317.0995001256805,296.0823892137944,21.017110911886107
186,361.54999999999995,35.5,344.15,17.400000000000006,0.8465966813410092,0.21750000000000008,-500.5795911753811,-476.4886358816413,-24.090955293739796
187,361.75,37.5,337.15,24.599999999999994,1.1113214640923017,0.30749999999999994,317.4505165918498,295.86300392243857,21.58751266941124
188,361.81666666666666,28.75,339.65,22.16666666666667,1.0132495713687668,0.27708333333333335,39.594883346043204,37.169106255885325,2.425777090157883
189,361.95,38.5,337.81666666666666,24.13333333333333,1.1113214640923017,0.30166666666666664,317.62602482493446,296.448031366054,21.177993458880433
190,362.15,36.5,340.775,21.375,0.9789590727166555,0.2671875,-91.80439035684898,-89.63760362742775,-2.166786729421233
191,362.4833333333333,29.5,340.9,21.58333333333333,1.0132495713687668,0.2697916666666666,39.66783904800283,37.30589819705963,2.3619408509431956
192,362.54999999999995,40.0,338.025,24.525000000000006,1.1603574104540693,0.30656250000000007,448.3022021935276,417.97642227683673,30.325779916690834
193,362.75,38.666666666666664,342.3166666666666,20.433333333333326,0.9511835910453627,0.2554166666666666,-185.31085516919325,-178.2944289869879,-7.01642618220535
194,362.81666666666666,31.25,342.4,20.41666666666667,1.0132495713687668,0.25520833333333337,39.704316898982654,37.470048526468815,2.2342683725138386
195,362.95,39.875,341.525,21.424999999999997,1.0034770458975393,0.26781249999999995,-26.86056581832011,-28.878943465565087,2.018377647244975
196,363.15,38.44444444444444,341.42777777777775,21.72222222222222,1.0470452961073737,0.2715277777777778,116.94427088647146,107.99045528854558,8.95381559792587
197,363.34999999999997,41.0,341.65,21.700000000000003,1.0034770458975393,0.27125000000000005,-26.890168315433556,-28.232928537025003,1.3427602215914476
198,363.4833333333333,35.6,342.4,21.08333333333333,1.0720927070028876,0.2635416666666666,209.87234454146545,197.60520131349648,12.267143227968967
199,363.54999999999995,44.5,339.9,23.650000000000006,1.2093933568158366,0.2956250000000001,574.6447018596707,537.2623687583608,37.38233310130988
200,363.75,44.333333333333336,341.3999999999999,22.349999999999994,1.0884611316575608,0.27937499999999993,215.43202967478877,199.47708790620126,15.95494176858754
201,363.81666666666666,38.3,342.25,21.56666666666667,1.1015142748199482,0.2695833333333334,291.9642783800981,274.6456895930062,17.318588787091926
