,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
32,319.9,0.14433756729741465,0.14433756729740618,0.0,0.0,0.0036084391824351882,0.0,0.0,0.0,0.0,0.9672485689329469,0.9672485689329469
33,320.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,320.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,320.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,321.65,0.1860059522857133,0.18600595228571104,0.0,0.0,0.0046501488071427855,0.0,0.0,0.0,0.0,1.2464806947358114,1.246480694735781
41,322.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,322.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,323.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,323.65,0.19669894811736283,0.19669894811736077,0.016263656753517267,0.0,0.004917473702934035,0.0,0.0,0.0,94.50039124951039,90.38574142237246,4.29802122152188
47,323.9,0.1767766952966369,0.1767766952966369,0.0,0.0,0.004419417382415926,0.0,0.0,0.0,0.0,1.078851728312603,1.0788517283126833
48,324.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,324.4,0.2041241452319315,0.2041241452319315,0.0,0.0,0.005103103630798315,0.0,0.0,0.0,0.0,1.2457506715138325,1.2457506715137645
50,324.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,325.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,325.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,326.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,326.65,0.1767766952966369,0.1767766952966369,0.0,0.0,0.004419417382415906,0.0,0.0,0.0,0.0,1.0788517283125225,1.0788517283125225
56,326.9,0.32561754515733293,0.32561754515733,0.0,0.0,0.008140438628933253,0.0,0.0,0.0,0.0,1.9872135904136208,1.9872135904136499
57,327.15,0.28504385627477796,0.28504385627478407,0.0,0.0,0.007126096406869602,0.0,0.0,0.0,0.0,1.739596141170741,1.7395961411706937
59,327.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,327.9,0.10206207261597132,0.1020620726159661,0.0,0.0,0.002551551815399167,0.0,0.0,0.0,0.0,0.6228753357568796,0.6228753357568348
61,328.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,328.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,328.9,0.2050498830661836,0.20504988306618105,0.0,0.0,0.0051262470766545234,0.0,0.0,0.0,0.0,1.2514003634078146,1.2514003634078232
65,329.15,0.23935677693908453,0.23935677693908453,0.0,0.0,0.0059839194234770875,0.0,0.0,0.0,0.0,1.4607721456199707,1.460772145619923
66,329.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,330.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,330.9,0.28987545218210875,0.28987545218210214,0.0,0.0,0.007246886304552556,0.0,0.0,0.0,0.0,1.7690829215767079,1.769082921576692
70,331.15,0.25,0.25,0.0,0.0,0.0062500000000000125,0.0,0.0,0.0,0.0,1.5257267459690809,1.5257267459691075
71,331.4,0.28867513459481287,0.28867513459481287,0.0,0.0,0.007216878364870334,0.0,0.0,0.0,0.0,1.7617574949901322,1.761757494990154
72,331.65,0.23935677693909194,0.239356776939085,0.0,0.0,0.0059839194234771005,0.0,0.0,0.0,0.0,1.4607721456197462,1.4607721456196854
73,331.9,0.14015297764536408,0.14015297764534737,0.017211836471329116,0.0,0.003503824441133662,0.0,0.0,0.0,95.67059302953024,89.76047828008362,5.9443508475495985
74,332.15,0.1767766952966369,0.1767766952966369,0.0,0.0,0.004419417382415906,0.0,0.0,0.0,0.0,0.9801756551500741,0.9801756551501545
75,332.4,0.1118033988749863,0.11180339887498929,0.0,0.0,0.002795084971874774,0.0,0.0,0.0,0.0,0.6199175154644011,0.619917515464447
76,332.65,0.1767766952966369,0.1767766952966369,0.0,0.0,0.004419417382415965,0.0,0.0,0.0,0.0,0.9801756551502349,0.9801756551501545
77,332.9,0.12499999999999525,0.1249999999999997,0.0,0.0,0.003124999999999986,0.0,0.0,0.0,0.0,0.6930888525107359,0.6930888525106399
78,333.15,0.13055824196677115,0.13055824196677318,0.0,0.0,0.0032639560491693393,0.0,0.0,0.0,0.0,0.7239076968844299,0.72390769688446
79,333.4,0.11023963796104,0.11023963796102519,0.0,0.0,0.0027559909490256387,0.0,0.0,0.0,0.0,0.6112469134048192,0.6112469134047646
80,333.65,0.14433756729741465,0.14433756729740696,0.0,0.0,0.0036084391824351483,0.0,0.0,0.0,0.0,0.8003100711387496,0.800310071138697
82,334.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,334.4,0.16666666666666904,0.16666666666666638,0.0,0.0,0.004166666666666652,0.0,0.0,0.0,0.0,0.9241184700141314,0.9241184700141126
84,334.65,0.18162078931418008,0.18162078931419445,0.0,0.0,0.004540519732854858,0.0,0.0,0.0,0.0,1.0070347556626968,1.0070347556627608
85,334.9,0.17415763650480814,0.17415763650480856,0.0,0.0,0.004353940912620241,0.0,0.0,0.0,0.0,0.9656537315285632,0.9656537315285998
86,335.15,0.2988071523335894,0.29880715233359784,0.017815943342845315,0.0,0.007470178808339944,0.0,0.0,0.0,93.70468704409184,89.2483553175085,4.520543279459089
87,335.4,0.125,0.125,0.016665289002775797,0.0,0.00312499999999998,0.0,0.0,0.0,87.71809180652463,82.85360924911083,4.864482557413794
88,335.65,0.1767766952966369,0.1767766952966369,0.0,0.0,0.004419417382415906,0.0,0.0,0.0,0.0,0.8877098567762969,0.8877098567762969
89,335.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,336.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,336.4,0.09449111825230586,0.09449111825230685,0.0,0.0,0.002362277956307687,0.0,0.0,0.0,0.0,0.4745008775598322,0.47450087755986464
92,336.65,0.20863074009907961,0.20863074009907065,0.0,0.0,0.00521576850247672,0.0,0.0,0.0,0.0,1.0476695703678955,1.0476695703678656
93,336.9,0.3911291681066544,0.3911291681066391,0.0,0.0,0.009778229202665963,0.0,0.0,0.0,0.0,1.964111939180482,1.964111939180472
94,337.15,0.41904085492375176,0.41904085492376214,0.0,0.0,0.010476021373094106,0.0,0.0,0.0,0.0,2.1042745294205507,2.104274529420378
95,337.4,0.37119279479684697,0.37119279479684286,0.0,0.0,0.009279819869921067,0.0,0.0,0.0,0.0,1.8639985443363771,1.863998544336362
96,337.65,0.14433756729740643,0.14433756729740643,0.0,0.0,0.0036084391824351587,0.0,0.0,0.0,0.0,0.7248120629137972,0.7248120629138192
97,337.9,0.12565617248753205,0.1256561724875081,0.0,0.0,0.0031414043121877045,0.0,0.0,0.0,0.0,0.6310007249245975,0.6310007249246695
98,338.15,0.31457643480295355,0.3145764348029482,0.0,0.0,0.007864410870073788,0.0,0.0,0.0,0.0,1.5796912676501382,1.5796912676501103
99,338.4,0.3215598471422197,0.3215598471422043,0.0,0.0,0.008038996178555097,0.0,0.0,0.0,0.0,1.6147594872313162,1.6147594872312474
100,338.65,0.14433756729740232,0.14433756729740618,0.0,0.0,0.0036084391824351323,0.0,0.0,0.0,0.0,0.7248120629136714,0.7248120629136868
101,338.9,0.3031695312954212,0.3031695312954165,0.0,0.0,0.007579238282385378,0.0,0.0,0.0,0.0,1.5224098445420668,1.5224098445420462
102,339.15,0.47037219305566846,0.4703721930556695,0.009228819154192248,0.0,0.01175930482639176,0.0,0.0,0.0,46.21098132330588,41.407955475843124,5.1108466590732196
103,339.4,0.5500258994161077,0.5500258994160991,0.01668901184610541,0.0,0.013750647485402534,0.0,0.0,0.0,83.62761187144989,75.81709231730684,8.050834714784814
104,339.65,0.2576539966904755,0.25765399669048794,0.016576878357836954,0.0,0.006441349917262193,0.0,0.0,0.0,83.12690356721936,76.59203656707498,6.615695081620984
105,339.9,0.3377260099679109,0.3377260099679278,0.01407488699222938,0.0,0.008443150249198275,0.0,0.0,0.0,70.63229459614656,64.35310231443222,6.358414393415516
106,340.15,0.2268713032432589,0.22687130324325827,0.01077847009253159,0.0,0.005671782581081411,0.0,0.0,0.0,54.12960156144961,50.00575125211033,4.250611101183818
107,340.4,0.1214317544782685,0.12143175447827004,0.0,0.0,0.0030357938619567705,0.0,0.0,0.0,0.0,0.5500310819295864,0.5500310819296113
108,340.65,0.12499999999999525,0.1249999999999997,0.0,0.0,0.00312499999999998,0.0,0.0,0.0,0.0,0.5661936248602615,0.5661936248602615
