,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
383,00:31:55,334.65,314.4,20.25,0.5132909012854937,40,0.50625,90,0,1,-1855.5374759414321,-1743.2570818347117,-112.28039410672045
384,00:32:00,334.9,314.4,20.5,0.5132909012854937,40,0.5125,90,0,1,-1856.9236536464534,-1743.2570818347117,-113.66657181174173
385,00:32:05,334.9,314.4,20.5,0.5132909012854937,40,0.5125,90,0,1,-1856.9236536464534,-1743.2570818347117,-113.66657181174173
386,00:32:10,334.9,314.4,20.5,0.5132909012854937,40,0.5125,90,0,1,-1856.9236536464534,-1743.2570818347117,-113.66657181174173
387,00:32:15,334.9,314.65,20.25,0.5132909012854937,40,0.50625,90,0,1,-1856.9236536464534,-1744.643259539733,-112.28039410672045
388,00:32:20,335.15,314.65,20.5,0.5132909012854937,40,0.5125,90,0,1,-1858.3098313514745,-1744.643259539733,-113.6665718117415
389,00:32:25,335.4,314.4,21.0,0.5132909012854937,40,0.525,90,0,1,-1859.6960090564958,-1743.2570818347117,-116.43892722178407
390,00:32:30,335.4,314.4,21.0,0.5132909012854937,40,0.525,90,0,1,-1859.6960090564958,-1743.2570818347117,-116.43892722178407
391,00:32:35,335.15,314.4,20.75,0.5132909012854937,40,0.51875,90,0,1,-1858.3098313514745,-1743.2570818347117,-115.05274951676279
392,00:32:40,335.4,314.4,21.0,0.5132909012854937,40,0.525,90,0,1,-1859.6960090564958,-1743.2570818347117,-116.43892722178407
393,00:32:45,335.65,314.4,21.25,0.5466214792910453,40,0.53125,90,0,1,-1685.515236762352,-1578.8052746553954,-106.70996210695671
394,00:32:50,335.15,313.9,21.25,0.5466214792910453,40,0.53125,90,0,1,-1683.0044141245412,-1576.2944520175847,-106.70996210695648
395,00:32:55,335.15,313.9,21.25,0.5466214792910453,40,0.53125,90,0,1,-1683.0044141245412,-1576.2944520175847,-106.70996210695648
396,00:33:00,335.15,313.9,21.25,0.5466214792910453,40,0.53125,90,0,1,-1683.0044141245412,-1576.2944520175847,-106.70996210695648
