,t(min),Te[C],Tc[C],P[mmHg],Q[W],alpha,beta,phase
38,00:03:10,42.8,35.75,360.0,120,90,0,1
39,00:03:15,43.0,36.0,360.0,120,90,0,1
40,00:03:20,44.0,35.75,360.0,120,90,0,1
41,00:03:25,43.8,36.25,360.0,120,90,0,1
42,00:03:30,44.6,36.5,360.0,120,90,0,1
43,00:03:35,44.8,36.5,360.0,120,90,0,1
44,00:03:40,45.2,36.5,360.0,120,90,0,1
45,00:03:45,46.0,36.75,360.0,120,90,0,1
46,00:03:50,46.0,36.75,360.0,120,90,0,1
47,00:03:55,46.6,36.75,360.0,120,90,0,1
48,00:04:00,47.2,37.0,360.0,120,90,0,1
49,00:04:05,47.8,37.25,360.0,120,90,0,1
50,00:04:10,48.2,37.25,360.0,120,90,0,1
51,00:04:15,48.8,37.75,360.0,120,90,0,1
52,00:04:20,48.8,37.75,360.0,120,90,0,1
53,00:04:25,49.6,37.75,360.0,120,90,0,1
54,00:04:30,49.8,37.75,360.0,120,90,0,1
55,00:04:35,50.4,38.0,360.0,120,90,0,1
56,00:04:40,50.8,38.5,360.0,120,90,0,1
57,00:04:45,51.4,38.5,360.0,120,90,0,1
58,00:04:50,51.8,38.75,360.0,120,90,0,1
59,00:04:55,52.4,38.75,360.0,120,90,0,1
60,00:05:00,52.8,39.0,360.0,120,90,0,1
61,00:05:05,53.4,38.75,360.0,120,90,0,1
62,00:05:10,53.8,39.0,360.0,120,90,0,1
63,00:05:15,54.2,39.25,360.0,120,90,0,1
64,00:05:20,54.8,39.75,360.0,120,90,0,1
65,00:05:25,55.0,40.0,360.0,120,90,0,1
66,00:05:30,55.4,40.0,360.0,120,90,0,1
67,00:05:35,56.4,40.0,360.0,120,90,0,1
68,00:05:40,56.4,40.25,385.0,120,90,0,1
69,00:05:45,57.0,40.25,385.0,120,90,0,1
70,00:05:50,57.6,40.5,385.0,120,90,0,1
71,00:05:55,58.2,41.0,385.0,120,90,0,1
72,00:06:00,58.4,41.0,385.0,120,90,0,1
73,00:06:05,58.4,41.25,410.0,120,90,0,1
74,00:06:10,59.0,41.25,410.0,120,90,0,1
75,00:06:15,59.6,41.5,410.0,120,90,0,1
76,00:06:20,60.2,42.0,410.0,120,90,0,1
77,00:06:25,60.6,42.0,410.0,120,90,0,1
78,00:06:30,60.8,42.25,410.0,120,90,0,1
79,00:06:35,61.4,42.25,410.0,120,90,0,1
80,00:06:40,62.0,42.5,410.0,120,90,0,1
81,00:06:45,62.6,43.25,410.0,120,90,0,1
82,00:06:50,62.8,43.25,410.0,120,90,0,1
83,00:06:55,63.2,43.25,435.0,120,90,0,1
84,00:07:00,63.4,43.25,435.0,120,90,0,1
85,00:07:05,64.0,43.25,435.0,120,90,0,1
86,00:07:10,64.8,43.5,435.0,120,90,0,1
87,00:07:15,65.0,44.0,460.0,120,90,0,1
88,00:07:20,65.4,44.0,460.0,120,90,0,1
89,00:07:25,65.4,44.5,460.0,120,90,0,1
90,00:07:30,65.6,44.5,460.0,120,90,0,1
91,00:07:35,66.4,44.5,460.0,120,90,0,1
92,00:07:40,66.8,44.5,460.0,120,90,0,1
93,00:07:45,67.4,44.75,460.0,120,90,0,1
94,00:07:50,68.2,45.25,485.0,120,90,0,1
95,00:07:55,68.4,45.5,485.0,120,90,0,1
96,00:08:00,68.8,45.5,485.0,120,90,0,1
97,00:08:05,69.2,45.5,485.0,120,90,0,1
98,00:08:10,70.0,45.5,510.0,120,90,0,1
99,00:08:15,70.0,46.5,510.0,120,90,0,1
100,00:08:20,70.4,46.5,510.0,120,90,0,1
101,00:08:25,70.8,46.5,510.0,120,90,0,1
102,00:08:30,71.0,46.5,510.0,120,90,0,1
103,00:08:35,71.8,46.5,510.0,120,90,0,1
104,00:08:40,72.0,47.0,535.0,120,90,0,1
105,00:08:45,72.6,47.0,535.0,120,90,0,1
106,00:08:50,72.8,46.75,535.0,120,90,0,1
107,00:08:55,73.6,47.25,535.0,120,90,0,1
108,00:09:00,73.6,47.5,560.0,120,90,0,1
109,00:09:05,73.6,47.75,560.0,120,90,0,1
110,00:09:10,74.0,47.75,585.0,120,90,0,1
111,00:09:15,74.8,47.75,610.0,120,90,0,1
112,00:09:20,75.2,48.25,610.0,120,90,0,1
113,00:09:25,75.6,48.25,610.0,120,90,0,1
114,00:09:30,75.8,48.75,610.0,120,90,0,1
115,00:09:35,76.2,48.75,610.0,120,90,0,1
116,00:09:40,76.4,49.25,610.0,120,90,0,1
117,00:09:45,76.2,49.75,635.0,120,90,0,1
118,00:09:50,76.6,50.0,635.0,120,90,0,1
119,00:09:55,76.8,50.25,635.0,120,90,0,1
120,00:10:00,76.8,50.25,635.0,120,90,0,1
121,00:10:05,77.2,50.5,660.0,120,90,0,1
122,00:10:10,77.2,50.5,660.0,120,90,0,1
123,00:10:15,77.6,50.75,660.0,120,90,0,1
124,00:10:20,77.8,51.0,660.0,120,90,0,1
125,00:10:25,77.8,51.25,660.0,120,90,0,1
126,00:10:30,78.2,51.75,660.0,120,90,0,1
127,00:10:35,78.6,52.0,685.0,120,90,0,1
128,00:10:40,78.4,52.0,685.0,120,90,0,1
129,00:10:45,79.0,52.25,710.0,120,90,0,1
130,00:10:50,79.2,52.5,710.0,120,90,0,1
131,00:10:55,79.6,52.75,710.0,120,90,0,1
132,00:11:00,79.6,52.75,710.0,120,90,0,1
133,00:11:05,79.8,53.25,710.0,120,90,0,1
134,00:11:10,80.4,53.25,710.0,120,90,0,1
135,00:11:15,80.6,53.25,735.0,120,90,0,1
136,00:11:20,80.6,53.25,760.0,120,90,0,1
137,00:11:25,80.8,53.5,760.0,120,90,0,1
138,00:11:30,81.0,53.5,760.0,120,90,0,1
139,00:11:35,81.0,53.5,760.0,120,90,0,1
140,00:11:40,81.4,53.75,760.0,120,90,0,1
141,00:11:45,81.6,54.0,796.78,120,90,0,1
142,00:11:50,81.6,53.75,796.78,120,90,0,1
143,00:11:55,81.8,54.0,796.78,120,90,0,1
144,00:12:00,82.4,54.25,796.78,120,90,0,1
145,00:12:05,82.4,54.5,796.78,120,90,0,1
146,00:12:10,82.2,55.0,796.78,120,90,0,1
147,00:12:15,82.6,55.25,796.78,120,90,0,1
148,00:12:20,82.6,56.0,796.78,120,90,0,1
149,00:12:25,82.8,56.25,796.78,120,90,0,1
150,00:12:30,83.4,56.25,833.56,120,90,0,1
151,00:12:35,83.4,56.5,833.56,120,90,0,1
152,00:12:40,83.6,56.5,833.56,120,90,0,1
153,00:12:45,84.0,56.5,870.34,120,90,0,1
154,00:12:50,84.4,57.25,870.34,120,90,0,1
155,00:12:55,84.4,57.25,870.34,120,90,0,1
156,00:13:00,85.2,58.0,870.34,120,90,0,1
157,00:13:05,85.2,58.5,907.12,120,90,0,1
158,00:13:10,85.8,59.0,907.12,120,90,0,1
159,00:13:15,85.8,59.25,907.12,120,90,0,1
160,00:13:20,85.8,59.5,907.12,120,90,0,1
161,00:13:25,86.0,60.0,907.12,120,90,0,1
162,00:13:30,86.4,60.0,907.12,120,90,0,1
163,00:13:35,86.6,60.25,907.12,120,90,0,1
164,00:13:40,86.4,60.25,943.9,120,90,0,1
165,00:13:45,86.6,60.25,943.9,120,90,0,1
166,00:13:50,86.6,60.25,943.9,120,90,0,1
167,00:13:55,87.2,60.25,943.9,120,90,0,1
168,00:14:00,87.0,60.25,943.9,120,90,0,1
169,00:14:05,88.0,60.75,980.6800000000001,120,90,0,1
170,00:14:10,87.8,61.0,980.6800000000001,120,90,0,1
171,00:14:15,87.8,61.25,980.6800000000001,120,90,0,1
172,00:14:20,87.8,61.5,980.6800000000001,120,90,0,1
173,00:14:25,88.4,61.75,980.6800000000001,120,90,0,1
174,00:14:30,88.4,61.5,980.6800000000001,120,90,0,1
175,00:14:35,88.8,62.25,980.6800000000001,120,90,0,1
176,00:14:40,88.8,62.25,1017.46,120,90,0,1
177,00:14:45,89.2,63.0,1017.46,120,90,0,1
178,00:14:50,89.6,63.25,1017.46,120,90,0,1
179,00:14:55,89.6,63.5,1017.46,120,90,0,1
180,00:15:00,89.6,64.0,1054.24,120,90,0,1
181,00:15:05,89.8,64.0,1054.24,120,90,0,1
182,00:15:10,90.0,64.25,1054.24,120,90,0,1
183,00:15:15,90.0,64.75,1054.24,120,90,0,1
184,00:15:20,90.4,65.25,1054.24,120,90,0,1
185,00:15:25,90.8,65.5,1091.02,120,90,0,1
186,00:15:30,90.6,65.5,1091.02,120,90,0,1
187,00:15:35,90.8,65.5,1091.02,120,90,0,1
188,00:15:40,90.8,65.5,1091.02,120,90,0,1
189,00:15:45,91.0,65.75,1127.8,120,90,0,1
190,00:15:50,91.0,66.0,1127.8,120,90,0,1
191,00:15:55,91.6,66.25,1127.8,120,90,0,1
192,00:16:00,92.0,66.25,1127.8,120,90,0,1
193,00:16:05,92.0,66.75,1127.8,120,90,0,1
194,00:16:10,92.2,66.25,1127.8,120,90,0,1
195,00:16:15,92.6,67.0,1127.8,120,90,0,1
196,00:16:20,92.6,67.5,1127.8,120,90,0,1
197,00:16:25,92.4,68.0,1127.8,120,90,0,1
198,00:16:30,92.4,68.0,1091.02,120,90,0,1
199,00:16:35,92.4,68.5,1091.02,120,90,0,1
200,00:16:40,93.0,68.75,1091.02,120,90,0,1
201,00:16:45,93.0,69.0,1201.3600000000001,120,90,0,1
202,00:16:50,93.8,69.0,1201.3600000000001,120,90,0,1
203,00:16:55,93.8,68.75,1201.3600000000001,120,90,0,1
204,00:17:00,93.8,69.0,1201.3600000000001,120,90,0,1
205,00:17:05,93.6,69.0,1201.3600000000001,120,90,0,1
206,00:17:10,93.6,69.0,1238.14,120,90,0,1
207,00:17:15,93.8,69.0,1238.14,120,90,0,1
208,00:17:20,94.2,69.25,1238.14,120,90,0,1
209,00:17:25,94.2,69.0,1238.14,120,90,0,1
210,00:17:30,94.2,69.0,1238.14,120,90,0,1
211,00:17:35,94.2,69.5,1238.14,120,90,0,1
212,00:17:40,94.0,69.75,1238.14,120,90,0,1
213,00:17:45,94.6,70.0,1238.14,120,90,0,1
214,00:17:50,94.8,70.75,1238.14,120,90,0,1
215,00:17:55,94.6,70.75,1238.14,120,90,0,1
216,00:18:00,95.0,71.0,1238.14,120,90,0,1
217,00:18:05,95.4,70.5,1238.14,120,90,0,1
218,00:18:10,95.8,70.75,1238.14,120,90,0,1
219,00:18:15,96.0,70.75,1238.14,120,90,0,1
220,00:18:20,96.2,70.75,1238.14,120,90,0,1
221,00:18:25,96.4,70.75,1274.92,120,90,0,1
222,00:18:30,96.6,70.75,1274.92,120,90,0,1
223,00:18:35,96.8,71.0,1274.92,120,90,0,1
224,00:18:40,97.0,70.75,1274.92,120,90,0,1
225,00:18:45,97.0,71.25,1274.92,120,90,0,1
226,00:18:50,97.8,71.75,1274.92,120,90,0,1
227,00:18:55,97.6,71.5,1274.92,120,90,0,1
228,00:19:00,97.2,71.5,1274.92,120,90,0,1
229,00:19:05,97.6,71.75,1311.7,120,90,0,1
230,00:19:10,97.4,72.75,1311.7,120,90,0,1
231,00:19:15,98.0,72.75,1311.7,120,90,0,1
232,00:19:20,97.8,72.5,1311.7,120,90,0,1
233,00:19:25,98.0,72.75,1311.7,120,90,0,1
234,00:19:30,98.0,73.25,1311.7,120,90,0,1
235,00:19:35,98.0,73.5,1311.7,120,90,0,1
236,00:19:40,98.2,73.75,1311.7,120,90,0,1
237,00:19:45,98.4,74.0,1311.7,120,90,0,1
238,00:19:50,98.4,74.25,1311.7,120,90,0,1
239,00:19:55,98.8,73.75,1348.48,120,90,0,1
240,00:20:00,98.8,74.0,1348.48,120,90,0,1
241,00:20:05,99.0,74.0,1348.48,120,90,0,1
242,00:20:10,99.0,74.25,1348.48,120,90,0,1
243,00:20:15,99.4,74.5,1348.48,120,90,0,1
244,00:20:20,99.4,74.75,1348.48,120,90,0,1
245,00:20:25,99.8,74.75,1348.48,120,90,0,1
246,00:20:30,99.8,75.0,1348.48,120,90,0,1
247,00:20:35,100.0,74.75,1348.48,120,90,0,1
248,00:20:40,100.0,75.0,1348.48,120,90,0,1
249,00:20:45,100.2,75.25,1348.48,120,90,0,1
250,00:20:50,100.2,75.5,1385.26,120,90,0,1
251,00:20:55,99.8,76.0,1385.26,120,90,0,1
252,00:21:00,100.0,75.75,1385.26,120,90,0,1
253,00:21:05,100.2,76.5,1385.26,120,90,0,1
254,00:21:10,100.2,76.25,1385.26,120,90,0,1
255,00:21:15,100.6,76.0,1385.26,120,90,0,1
256,00:21:20,100.8,76.5,1422.04,120,90,0,1
257,00:21:25,101.0,76.5,1422.04,120,90,0,1
258,00:21:30,101.2,76.5,1422.04,120,90,0,1
259,00:21:35,101.2,77.5,1422.04,120,90,0,1
260,00:21:40,101.0,77.75,1422.04,120,90,0,1
261,00:21:45,101.2,77.75,1422.04,120,90,0,1
262,00:21:50,100.8,77.5,1422.04,120,90,0,1
263,00:21:55,100.8,78.5,1422.04,120,90,0,1
264,00:22:00,101.0,78.5,1422.04,120,90,0,1
265,00:22:05,100.8,78.5,1422.04,120,90,0,1
266,00:22:10,101.0,78.75,1422.04,120,90,0,1
267,00:22:15,100.8,79.5,1458.82,120,90,0,1
268,00:22:20,101.2,79.75,1495.6,120,90,0,1
269,00:22:25,100.8,80.5,1495.6,120,90,0,1
270,00:22:30,100.4,80.75,1495.6,120,90,0,1
271,00:22:35,100.2,80.75,1495.6,120,90,0,1
272,00:22:40,100.6,80.25,1532.38,120,90,0,1
273,00:22:45,100.6,81.25,1532.38,120,90,0,1
274,00:22:50,100.4,81.5,1532.38,120,90,0,1
275,00:22:55,100.6,81.75,1532.38,120,90,0,1
276,00:23:00,100.6,81.75,1532.38,120,90,0,1
277,00:23:05,100.6,81.75,1532.38,120,90,0,1
278,00:23:10,101.0,81.75,1532.38,120,90,0,1
279,00:23:15,100.6,82.75,1532.38,120,90,0,1
280,00:23:20,101.0,82.25,1532.38,120,90,0,1
281,00:23:25,100.6,82.25,1532.38,120,90,0,1
282,00:23:30,100.8,82.5,1532.38,120,90,0,1
283,00:23:35,101.4,82.25,1569.16,120,90,0,1
284,00:23:40,101.4,82.5,1569.16,120,90,0,1
285,00:23:45,101.6,82.75,1569.16,120,90,0,1
286,00:23:50,102.2,82.5,1569.16,120,90,0,1
287,00:23:55,102.2,82.5,1569.16,120,90,0,1
288,00:24:00,102.4,82.75,1569.16,120,90,0,1
289,00:24:05,102.6,82.5,1569.16,120,90,0,1
290,00:24:10,102.6,82.5,1569.16,120,90,0,1
291,00:24:15,102.4,83.5,1569.16,120,90,0,1
292,00:24:20,102.4,83.5,1569.16,120,90,0,1
293,00:24:25,102.2,83.25,1569.16,120,90,0,1
294,00:24:30,102.6,83.0,1569.16,120,90,0,1
295,00:24:35,102.6,83.75,1569.16,120,90,0,1
296,00:24:40,103.0,84.0,1569.16,120,90,0,1
297,00:24:45,102.6,84.0,1569.16,120,90,0,1
298,00:24:50,103.0,84.0,1569.16,120,90,0,1
299,00:24:55,103.4,83.75,1569.16,120,90,0,1
300,00:25:00,103.6,83.5,1569.16,120,90,0,1
301,00:25:05,104.2,84.0,1569.16,120,90,0,1
302,00:25:10,104.0,84.5,1569.16,120,90,0,1
303,00:25:15,104.2,84.0,1605.94,120,90,0,1
304,00:25:20,104.6,84.75,1605.94,120,90,0,1
305,00:25:25,104.4,84.5,1605.94,120,90,0,1
306,00:25:30,104.4,84.5,1605.94,120,90,0,1
307,00:25:35,104.4,84.25,1605.94,120,90,0,1
308,00:25:40,104.6,84.25,1642.72,120,90,0,1
309,00:25:45,104.8,84.25,1642.72,120,90,0,1
310,00:25:50,105.0,85.0,1642.72,120,90,0,1
311,00:25:55,105.2,85.0,1642.72,120,90,0,1
312,00:26:00,104.6,85.0,1642.72,120,90,0,1
313,00:26:05,104.4,85.5,1679.5,120,90,0,1
314,00:26:10,104.4,85.5,1679.5,120,90,0,1
315,00:26:15,104.6,85.5,1716.2800000000002,120,90,0,1
316,00:26:20,104.4,85.75,1716.2800000000002,120,90,0,1
317,00:26:25,104.6,86.25,1716.2800000000002,120,90,0,1
318,00:26:30,104.4,86.25,1716.2800000000002,120,90,0,1
319,00:26:35,104.6,86.0,1716.2800000000002,120,90,0,1
320,00:26:40,104.8,86.5,1716.2800000000002,120,90,0,1
321,00:26:45,105.0,86.5,1716.2800000000002,120,90,0,1
322,00:26:50,105.0,86.25,1716.2800000000002,120,90,0,1
323,00:26:55,105.0,87.0,1716.2800000000002,120,90,0,1
324,00:27:00,105.8,86.5,1716.2800000000002,120,90,0,1
325,00:27:05,105.4,86.75,1716.2800000000002,120,90,0,1
326,00:27:10,105.0,87.0,1716.2800000000002,120,90,0,1
327,00:27:15,105.0,87.0,1716.2800000000002,120,90,0,1
328,00:27:20,105.2,87.0,1753.06,120,90,0,1
329,00:27:25,105.6,87.25,1753.06,120,90,0,1
330,00:27:30,105.6,87.75,1753.06,120,90,0,1
331,00:27:35,105.2,87.75,1753.06,120,90,0,1
332,00:27:40,104.8,87.5,1753.06,120,90,0,1
333,00:27:45,105.2,87.5,1753.06,120,90,0,1
334,00:27:50,105.4,88.25,1753.06,120,90,0,1
335,00:27:55,105.6,88.5,1753.06,120,90,0,1
336,00:28:00,105.4,88.5,1789.84,120,90,0,1
337,00:28:05,105.4,88.25,1789.84,120,90,0,1
338,00:28:10,105.4,88.5,1789.84,120,90,0,1
339,00:28:15,105.6,88.5,1789.84,120,90,0,1
340,00:28:20,105.2,89.0,1789.84,120,90,0,1
341,00:28:25,105.4,89.25,1789.84,120,90,0,1
342,00:28:30,106.4,89.25,1826.62,120,90,0,1
343,00:28:35,105.8,89.75,1863.4,120,90,0,1
344,00:28:40,106.2,90.25,1863.4,120,90,0,1
345,00:28:45,106.6,90.25,1900.18,120,90,0,1
346,00:28:50,106.2,90.25,1900.18,120,90,0,1
347,00:28:55,106.6,89.75,1863.4,120,90,0,1
348,00:29:00,106.8,89.75,1863.4,120,90,0,1
349,00:29:05,106.6,90.0,1863.4,120,90,0,1
350,00:29:10,106.8,89.75,1863.4,120,90,0,1
351,00:29:15,106.6,90.0,1863.4,120,90,0,1
352,00:29:20,106.4,89.75,1863.4,120,90,0,1
353,00:29:25,106.6,90.0,1863.4,120,90,0,1
354,00:29:30,106.6,90.0,1863.4,120,90,0,1
355,00:29:35,106.6,90.25,1863.4,120,90,0,1
356,00:29:40,106.8,90.5,1863.4,120,90,0,1
357,00:29:45,107.0,90.5,1863.4,120,90,0,1
358,00:29:50,107.4,90.5,1863.4,120,90,0,1
359,00:29:55,107.4,90.75,1863.4,120,90,0,1
360,00:30:00,107.6,90.75,1863.4,120,90,0,1
361,00:30:05,107.4,91.0,1863.4,120,90,0,1
362,00:30:10,107.6,91.25,1863.4,120,90,0,1
363,00:30:15,107.0,91.25,1863.4,120,90,0,1
364,00:30:20,107.6,91.0,1863.4,120,90,0,1
365,00:30:25,107.8,91.0,1863.4,120,90,0,1
366,00:30:30,107.4,90.75,1863.4,120,90,0,1
367,00:30:35,107.8,91.25,1863.4,120,90,0,1
368,00:30:40,108.0,91.0,1863.4,120,90,0,1
369,00:30:45,108.0,91.0,1900.18,120,90,0,1
370,00:30:50,108.6,91.5,1900.18,120,90,0,1
371,00:30:55,108.4,91.5,1863.4,120,90,0,1
372,00:31:00,108.2,91.75,1900.18,120,90,0,1
373,00:31:05,107.8,92.0,1900.18,120,90,0,1
374,00:31:10,108.6,91.75,1900.18,120,90,0,1
375,00:31:15,108.6,92.5,1900.18,120,90,0,1
376,00:31:20,108.8,92.25,1900.18,120,90,0,1
377,00:31:25,108.6,92.25,1900.18,120,90,0,1
378,00:31:30,108.6,92.0,1863.4,120,90,0,1
379,00:31:35,108.6,91.25,1900.18,120,90,0,1
380,00:31:40,108.8,91.5,1900.18,120,90,0,1
381,00:31:45,108.8,91.75,1863.4,120,90,0,1
382,00:31:50,108.0,91.5,1936.96,120,90,0,1
383,00:31:55,107.4,91.5,1936.96,120,90,0,1
384,00:32:00,107.8,92.25,1900.18,120,90,0,1
385,00:32:05,107.8,92.25,1900.18,120,90,0,1
386,00:32:10,107.6,92.75,1936.96,120,90,0,1
387,00:32:15,107.8,92.5,1900.18,120,90,0,1
388,00:32:20,108.6,92.75,1936.96,120,90,0,1
389,00:32:25,108.4,92.75,1973.74,120,90,0,1
390,00:32:30,108.6,92.75,1973.74,120,90,0,1
391,00:32:35,109.2,92.5,1936.96,120,90,0,1
392,00:32:40,109.0,93.0,1936.96,120,90,0,1
393,00:32:45,108.8,93.0,1936.96,120,90,0,1
394,00:32:50,108.4,93.0,1936.96,120,90,0,1
395,00:32:55,108.6,92.5,1936.96,120,90,0,1
396,00:33:00,109.2,92.5,1900.18,120,90,0,1
397,00:33:05,109.6,92.5,1936.96,120,90,0,1
398,00:33:10,109.4,92.0,1973.74,120,90,0,1
399,00:33:15,109.6,91.5,2010.52,120,90,0,1
400,00:33:20,109.8,92.0,2010.52,120,90,0,1
401,00:33:25,109.2,92.0,2010.52,120,90,0,1
402,00:33:30,109.0,92.0,1973.74,120,90,0,1
403,00:33:35,109.0,91.75,1973.74,120,90,0,1
404,00:33:40,109.2,91.75,1936.96,120,90,0,1
405,00:33:45,109.2,91.75,1973.74,120,90,0,1
406,00:33:50,109.2,91.75,2010.52,120,90,0,1
407,00:33:55,109.0,92.0,2010.52,120,90,0,1
408,00:34:00,109.0,92.25,1973.74,120,90,0,1
409,00:34:05,108.6,92.0,1973.74,120,90,0,1
410,00:34:10,108.4,92.0,1936.96,120,90,0,1
411,00:34:15,108.4,92.0,1973.74,120,90,0,1
412,00:34:20,108.4,92.0,1936.96,120,90,0,1
413,00:34:25,108.8,91.75,1973.74,120,90,0,1
414,00:34:30,109.6,92.25,2010.52,120,90,0,1
415,00:34:35,109.4,92.0,1973.74,120,90,0,1
416,00:34:40,109.8,92.0,2010.52,120,90,0,1
417,00:34:45,109.8,92.5,2047.3,120,90,0,1
418,00:34:50,109.6,92.25,2047.3,120,90,0,1
419,00:34:55,109.8,92.75,2047.3,120,90,0,1
420,00:35:00,110.0,93.0,2084.08,120,90,0,1
421,00:35:05,109.8,93.0,2084.08,120,90,0,1
422,00:35:10,109.6,93.25,2047.3,120,90,0,1
423,00:35:15,109.8,93.25,2047.3,120,90,0,1
424,00:35:20,109.4,92.75,2047.3,120,90,0,1
425,00:35:25,109.6,92.75,2010.52,120,90,0,1
426,00:35:30,109.8,92.5,2047.3,120,90,0,1
427,00:35:35,109.8,92.5,2047.3,120,90,0,1
428,00:35:40,110.0,92.0,2010.52,120,90,0,1
429,00:35:45,110.2,92.25,2047.3,120,90,0,1
430,00:35:50,110.0,92.5,2010.52,120,90,0,1
431,00:35:55,110.0,92.5,2010.52,120,90,0,1
432,00:36:00,110.0,92.5,2047.3,120,90,0,1
433,00:36:05,110.0,92.5,2047.3,120,90,0,1
434,00:36:10,110.2,92.5,2047.3,120,90,0,1
435,00:36:15,110.0,92.5,2047.3,120,90,0,1
436,00:36:20,109.8,92.5,2047.3,120,90,0,1
437,00:36:25,109.2,92.5,2047.3,120,90,0,1
438,00:36:30,109.6,92.5,2084.08,120,90,0,1
439,00:36:35,109.8,93.0,2084.08,120,90,0,1
440,00:36:40,110.0,93.0,2084.08,120,90,0,1
441,00:36:45,110.0,93.0,2084.08,120,90,0,1
442,00:36:50,110.2,93.25,2120.86,120,90,0,1
443,00:36:55,109.8,93.5,2084.08,120,90,0,1
444,00:37:00,110.2,93.25,2084.08,120,90,0,1
445,00:37:05,110.0,93.5,2047.3,120,90,0,1
446,00:37:10,109.8,93.25,2047.3,120,90,0,1
447,00:37:15,109.4,92.25,2010.52,120,90,0,1
448,00:37:20,109.8,91.5,1973.74,120,90,0,1
449,00:37:25,110.4,90.25,1936.96,120,90,0,1
450,00:37:30,111.2,89.75,1863.4,120,90,0,1
451,00:37:35,112.2,89.25,1936.96,120,90,0,1
452,00:37:40,112.2,89.75,1973.74,120,90,0,1
453,00:37:45,111.4,91.0,2010.52,120,90,0,1
454,00:37:50,110.8,92.0,2010.52,120,90,0,1
455,00:37:55,110.8,92.25,2010.52,120,90,0,1
456,00:38:00,111.4,92.25,2010.52,120,90,0,1
457,00:38:05,111.0,92.5,2010.52,120,90,0,1
458,00:38:10,111.2,92.25,2047.3,120,90,0,1
459,00:38:15,111.2,91.75,2047.3,120,90,0,1
460,00:38:20,111.6,92.0,2047.3,120,90,0,1
461,00:38:25,112.2,92.5,2047.3,120,90,0,1
462,00:38:30,112.0,92.5,2047.3,120,90,0,1
463,00:38:35,111.8,92.75,2084.08,120,90,0,1
464,00:38:40,111.8,93.25,2084.08,120,90,0,1
465,00:38:45,111.8,93.25,2084.08,120,90,0,1
466,00:38:50,112.2,93.25,2084.08,120,90,0,1
467,00:38:55,112.4,93.0,2084.08,120,90,0,1
468,00:39:00,112.2,92.75,2084.08,120,90,0,1
469,00:39:05,112.2,92.75,2084.08,120,90,0,1
470,00:39:10,112.4,92.5,2120.86,120,90,0,1
471,00:39:15,112.6,92.75,2157.64,120,90,0,1
472,00:39:20,112.6,92.75,2157.64,120,90,0,1
473,00:39:25,112.8,93.5,2157.64,120,90,0,1
474,00:39:30,112.6,93.75,2120.86,120,90,0,1
475,00:39:35,112.0,94.25,2084.08,120,90,0,1
476,00:39:40,112.2,94.0,2084.08,120,90,0,1
477,00:39:45,112.0,93.0,2084.08,120,90,0,1
478,00:39:50,112.6,93.0,2157.64,120,90,0,1
479,00:39:55,112.2,93.75,2157.64,120,90,0,1
480,00:40:00,111.8,94.5,2120.86,120,90,0,1
481,00:40:05,111.8,94.75,2157.64,120,90,0,1
