,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,00:00:00,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
1,00:00:05,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
2,00:00:10,308.75,307.15,1.6000000000000014,0.3799685892632876,40,0.040000000000000036,90,0,1,-2483.949589475262,-2471.0773001047014,-12.872289370560793
3,00:00:15,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
4,00:00:20,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
5,00:00:25,308.75,307.15,1.6000000000000014,0.3799685892632876,40,0.040000000000000036,90,0,1,-2483.949589475262,-2471.0773001047014,-12.872289370560793
6,00:00:30,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
7,00:00:35,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
8,00:00:40,308.54999999999995,306.9,1.6499999999999986,0.3799685892632876,40,0.04124999999999997,90,0,1,-2482.3405533039413,-2469.0660048905515,-13.274548413389766
9,00:00:45,308.54999999999995,307.15,1.3999999999999986,0.3799685892632876,40,0.03499999999999996,90,0,1,-2482.3405533039413,-2471.0773001047014,-11.263253199239898
10,00:00:50,308.75,307.15,1.6000000000000014,0.3799685892632876,40,0.040000000000000036,90,0,1,-2483.949589475262,-2471.0773001047014,-12.872289370560793
11,00:00:55,308.95,306.9,2.049999999999997,0.3799685892632876,40,0.05124999999999993,90,0,1,-2485.5586256465817,-2469.0660048905515,-16.492620756030192
12,00:01:00,308.75,307.15,1.6000000000000014,0.3799685892632876,40,0.040000000000000036,90,0,1,-2483.949589475262,-2471.0773001047014,-12.872289370560793
13,00:01:05,308.75,307.15,1.6000000000000014,0.3799685892632876,40,0.040000000000000036,90,0,1,-2483.949589475262,-2471.0773001047014,-12.872289370560793
14,00:01:10,309.15,307.15,2.0,0.3799685892632876,40,0.05,90,0,1,-2487.1676618179017,-2471.0773001047014,-16.09036171320031
15,00:01:15,308.75,307.15,1.6000000000000014,0.3799685892632876,40,0.040000000000000036,90,0,1,-2483.949589475262,-2471.0773001047014,-12.872289370560793
16,00:01:20,309.15,306.9,2.25,0.3799685892632876,40,0.05625,90,0,1,-2487.1676618179017,-2469.0660048905515,-18.101656927350177
17,00:01:25,308.95,307.15,1.7999999999999972,0.3799685892632876,40,0.04499999999999993,90,0,1,-2485.5586256465817,-2471.0773001047014,-14.481325541880324
18,00:01:30,309.15,307.15,2.0,0.3799685892632876,40,0.05,90,0,1,-2487.1676618179017,-2471.0773001047014,-16.09036171320031
19,00:01:35,309.15,307.15,2.0,0.3799685892632876,40,0.05,90,0,1,-2487.1676618179017,-2471.0773001047014,-16.09036171320031
20,00:01:40,309.34999999999997,307.15,2.200000000000003,0.3799685892632876,40,0.05500000000000007,90,0,1,-2488.7766979892217,-2471.0773001047014,-17.699397884520295
21,00:01:45,309.54999999999995,307.15,2.3999999999999986,0.3799685892632876,40,0.05999999999999996,90,0,1,-2490.3857341605412,-2471.0773001047014,-19.308434055839825
22,00:01:50,309.54999999999995,307.15,2.3999999999999986,0.3799685892632876,40,0.05999999999999996,90,0,1,-2490.3857341605412,-2471.0773001047014,-19.308434055839825
23,00:01:55,309.75,306.9,2.8500000000000014,0.3799685892632876,40,0.07125000000000004,90,0,1,-2491.994770331862,-2469.0660048905515,-22.92876544131059
24,00:02:00,309.54999999999995,307.15,2.3999999999999986,0.3799685892632876,40,0.05999999999999996,90,0,1,-2490.3857341605412,-2471.0773001047014,-19.308434055839825
25,00:02:05,309.95,307.15,2.799999999999997,0.3799685892632876,40,0.06999999999999992,90,0,1,-2493.603806503182,-2471.0773001047014,-22.526506398480706
26,00:02:10,309.95,307.15,2.799999999999997,0.3799685892632876,40,0.06999999999999992,90,0,1,-2493.603806503182,-2471.0773001047014,-22.526506398480706
27,00:02:15,310.15,307.15,3.0,0.3799685892632876,40,0.075,90,0,1,-2495.2128426745016,-2471.0773001047014,-24.135542569800236
28,00:02:20,310.34999999999997,307.15,3.200000000000003,0.3799685892632876,40,0.08000000000000007,90,0,1,-2496.8218788458216,-2471.0773001047014,-25.744578741120222
29,00:02:25,310.34999999999997,307.4,2.950000000000003,0.3799685892632876,40,0.07375000000000007,90,0,1,-2496.8218788458216,-2473.0885953188517,-23.7332835269699
30,00:02:30,310.54999999999995,307.15,3.3999999999999986,0.3799685892632876,40,0.08499999999999996,90,0,1,-2498.4309150171416,-2471.0773001047014,-27.353614912440207
31,00:02:35,310.34999999999997,307.15,3.200000000000003,0.3799685892632876,40,0.08000000000000007,90,0,1,-2496.8218788458216,-2471.0773001047014,-25.744578741120222
32,00:02:40,310.75,307.4,3.3500000000000014,0.3799685892632876,40,0.08375000000000003,90,0,1,-2500.0399511884616,-2473.0885953188517,-26.95135586960987
33,00:02:45,310.95,307.15,3.799999999999997,0.3799685892632876,40,0.09499999999999993,90,0,1,-2501.648987359782,-2471.0773001047014,-30.571687255080633
34,00:02:50,311.15,307.15,4.0,0.3799685892632876,40,0.1,90,0,1,-2503.258023531102,-2471.0773001047014,-32.18072342640062
35,00:02:55,311.15,307.15,4.0,0.3799685892632876,40,0.1,90,0,1,-2503.258023531102,-2471.0773001047014,-32.18072342640062
36,00:03:00,311.15,307.4,3.75,0.3799685892632876,40,0.09375,90,0,1,-2503.258023531102,-2473.0885953188517,-30.169428212250295
37,00:03:05,311.54999999999995,307.65,3.8999999999999986,0.3799685892632876,40,0.09749999999999996,90,0,1,-2506.4760958737415,-2475.0998905330016,-31.376205340739943
38,00:03:10,311.75,307.65,4.100000000000001,0.3799685892632876,40,0.10250000000000004,90,0,1,-2508.085132045062,-2475.0998905330016,-32.985241512060384
39,00:03:15,312.15,307.65,4.5,0.3799685892632876,40,0.1125,90,0,1,-2511.303204387702,-2475.0998905330016,-36.203313854700355
40,00:03:20,312.15,308.65,3.5,0.3799685892632876,40,0.0875,90,0,1,-2511.303204387702,-2483.1450713896015,-28.158132998100427
41,00:03:25,311.95,307.65,4.299999999999997,0.3799685892632876,40,0.10749999999999993,90,0,1,-2509.694168216382,-2475.0998905330016,-34.59427768338037
42,00:03:30,312.15,307.65,4.5,0.3799685892632876,40,0.1125,90,0,1,-2511.303204387702,-2475.0998905330016,-36.203313854700355
43,00:03:35,312.34999999999997,307.65,4.700000000000003,0.3799685892632876,40,0.11750000000000008,90,0,1,-2512.912240559022,-2475.0998905330016,-37.81235002602034
44,00:03:40,312.54999999999995,307.65,4.899999999999999,0.3799685892632876,40,0.12249999999999997,90,0,1,-2514.5212767303415,-2475.0998905330016,-39.42138619733987
45,00:03:45,312.54999999999995,307.65,4.899999999999999,0.3799685892632876,40,0.12249999999999997,90,0,1,-2514.5212767303415,-2475.0998905330016,-39.42138619733987
46,00:03:50,312.75,307.9,4.850000000000001,0.3799685892632876,40,0.12125000000000004,90,0,1,-2516.130312901662,-2477.111185747152,-39.01912715450999
47,00:03:55,312.95,307.9,5.049999999999997,0.3799685892632876,40,0.12624999999999992,90,0,1,-2517.739349072982,-2477.111185747152,-40.62816332582997
48,00:04:00,313.15,308.65,4.5,0.3799685892632876,40,0.1125,90,0,1,-2519.348385244302,-2483.1450713896015,-36.203313854700355
49,00:04:05,314.54999999999995,308.4,6.149999999999999,0.3799685892632876,40,0.15374999999999997,90,0,1,-2530.611638443542,-2481.1337761754517,-49.47786226809012
50,00:04:10,313.75,307.65,6.100000000000001,0.3799685892632876,40,0.15250000000000002,90,0,1,-2524.175493758262,-2475.0998905330016,-49.07560322526024
