,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,304.0,304.15,0.06666666666666643,0.3799685892632876,60.0,0.0011111111111111072,90.0,0.0,1.0,-2447.4781029253413,-2446.941757534901,-0.5363453904401467
1,305.0,304.478947368421,0.36578947368421066,0.3799685892632876,60.0,0.006096491228070178,90.0,0.0,1.0,-2452.5310410773814,-2449.5881986061518,-2.942842471230099
2,306.0,304.4,1.5166666666666657,0.3799685892632876,60.0,0.02527777777777776,90.0,0.0,1.0,-2461.1549103815614,-2448.9530527490515,-12.201857632510078
3,307.0,304.5,2.4900000000000007,0.3799685892632876,60.0,0.04150000000000001,90.0,0.0,1.0,-2469.7900711676457,-2449.7575708347113,-20.032500332933978
4,308.0,305.0,2.9900000000000007,0.3799685892632876,60.0,0.04983333333333334,90.0,0.0,1.0,-2477.8352520242456,-2453.7801612630115,-24.055090761234077
5,309.0,305.3375,3.662499999999998,0.3799685892632876,60.0,0.06104166666666663,90.0,0.0,1.0,-2485.9608846894116,-2456.495409802114,-29.465474887297773
6,310.0,305.4833333333333,4.533333333333334,0.3799685892632876,60.0,0.07555555555555556,90.0,0.0,1.0,-2494.1401518936214,-2457.6686653437014,-36.47148654992012
7,311.0,305.9,5.25,0.3799685892632876,60.0,0.0875,90.0,0.0,1.0,-2503.258023531102,-2461.0208240339516,-42.2371994971503
8,312.0,306.15,5.866666666666668,0.3799685892632876,60.0,0.0977777777777778,90.0,0.0,1.0,-2510.230513606822,-2463.0321192481015,-47.19839435872033
9,313.0,306.65,6.5,0.3799685892632876,60.0,0.10833333333333334,90.0,0.0,1.0,-2519.348385244302,-2467.0547096764017,-52.29367556790021
10,314.0,306.85,7.1800000000000015,0.3799685892632876,60.0,0.11966666666666667,90.0,0.0,1.0,-2526.42814439811,-2468.6637458477217,-57.76439855038834
11,315.0,307.275,7.825000000000001,0.3799685892632876,60.0,0.13041666666666668,90.0,0.0,1.0,-2535.036487914672,-2472.082947711777,-62.95354020289551
12,316.0,307.65,8.299999999999999,0.4132991672688391,60.0,0.1383333333333333,90.0,0.0,1.0,-2321.0046614642597,-2260.031916757333,-60.972744706926505
13,317.0,307.7333333333333,9.149999999999999,0.4132991672688391,60.0,0.15249999999999997,90.0,0.0,1.0,-2327.8610343630303,-2260.644092909009,-67.21694145402125
