,Te[K],t(min),Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG [KJ/mol]
166,357.54999999999995,2.659887215654077,1.9732587260671153,1.9732587260671117,0.07957566432050495,0.0246657340758389,257.4814321613245,240.44587913805233,17.197909470971485
169,357.95,4.242640687119285,2.1213203435596424,2.1213203435596424,0.0,0.026516504294495518,0.0,2.9370479057698593,2.9370479057698797
170,358.34999999999997,1.8929694486000916,2.4109126902482387,2.4109126902482387,0.12452800775068941,0.03013640862810298,390.3856905666566,365.5494148827796,24.837038654881617
171,358.54999999999995,1.4142135623730951,0.3535533905932738,0.3535533905932738,0.16362041130298183,0.004419417382415965,492.116711282587,458.3169884063143,33.79972287627274
172,358.75,3.617089069035117,2.2684429314693717,2.268442931469367,0.01924341818375099,0.028355536643367082,66.49599650087127,63.376902355991255,3.8844646426483704
173,358.95,1.7677669529663689,0.3535533905932738,0.3535533905932738,0.16362041130298183,0.004419417382415965,492.66571890917487,458.3169884063143,34.3487305028606
174,359.15,2.6312755673078243,2.0916500663351845,2.0916500663351885,0.11021460361133757,0.026145625829189865,332.20662739587175,311.07650791889967,21.17404599408906
177,359.54999999999995,1.7559422921421224,2.2684429314693584,2.268442931469366,0.16190642323080753,0.02835553664336709,477.4524277645601,447.0987433929049,30.356482050586337
178,359.75,4.272001872658765,2.4664414311581155,2.466441431158123,0.1250889054883067,0.030830517889476532,375.1980252865866,350.99802421700684,24.299450766080312
180,360.15,2.5739075352467506,1.1937336386313242,1.1937336386313318,0.10946699352633933,0.014921670482891641,332.17320864579716,314.1926592189479,17.995713084043416
181,360.34999999999997,2.024845673131659,0.5863019699779312,0.5863019699779288,0.12397262372295792,0.007328774624724119,359.02990551763435,334.18257827167645,24.85069133328782
182,360.4833333333333,1.0606601717798212,4.065863991822648,4.065863991822648,0.034673650194305655,0.05082329989778311,95.63512770106017,93.47709829206954,2.158029408990611
183,360.75,4.242640687119285,2.6516504294495533,2.6516504294495533,0.17472578376869483,0.03314563036811941,507.8595139819606,475.22830207628294,32.63121190567769
184,360.95,1.7677669529663689,1.0606601717798212,1.0606601717798212,0.03467365019430542,0.013258252147247778,87.83062019929848,83.35085590296191,4.479764296336572
185,361.34999999999997,2.9154759474226504,1.2026755886059146,1.2026755886059102,0.14136876412221008,0.01503344485757386,400.0656843457098,373.6486560122273,26.431664268413268
187,361.54999999999995,2.252776065213762,2.116896313001652,2.1168963130016545,0.1221123130448161,0.02646120391252069,344.5847888928552,321.7298844697751,22.85622033357286
188,361.75,4.628469214840613,2.2004648269275835,2.200464826927587,0.10630983323145629,0.027505810336594827,298.08620812630693,278.05002773796645,20.060318018821885
190,361.95,3.8188130791298676,2.6100766272276377,2.6100766272276377,0.15173050369523988,0.03262595784034545,425.6781773431869,397.69734801628516,27.981078291127613
191,362.15,2.3611437906235198,2.252776065213763,2.252776065213762,0.018255909428326098,0.028159700815172023,57.069574139076174,54.26893779398892,2.803486010086306
192,362.34999999999997,6.304099195497061,1.736855396015061,1.7368553960150697,0.10728966807575466,0.021710692450188376,301.3325683506972,280.7867880822135,20.5577974722677
194,362.54999999999995,4.386125310350268,1.4495483697312295,1.449548369731233,0.016263656753517253,0.01811935462164043,50.897772846874794,48.1785536936634,2.7298471348038365
195,362.75,7.276146486451995,1.9165273082001637,1.9165273082001533,0.09538397292766806,0.023956591352501902,267.5921645404934,249.6267596948952,17.98349219821257
196,362.81666666666666,0.7637626158259732,1.8085445345175624,1.8085445345175586,0.028310916831934565,0.02260680668146948,75.19720620746193,73.01578219450222,2.8813540000088453
197,362.95,8.134103291920773,2.185957248188782,2.185957248188786,0.11451830724489952,0.027324465602359817,317.76959507940256,296.54298528831316,21.24243764341987
198,363.15,6.436225602012408,1.8624580532189108,1.862458053218917,0.13122323992484003,0.023280725665236486,360.0878915577638,335.90306432764163,24.20132437132009
199,363.34999999999997,6.350196847342608,2.2262636860893137,2.226263686089318,0.13945948466585448,0.027828296076116487,384.6997774321814,358.67305807374447,26.030608110274752
201,363.54999999999995,7.045768740375825,2.2213788082008454,2.221378808200846,0.1626594027083403,0.027767235102510585,447.61014564777923,417.61645950159755,30.002636907468275
202,363.75,2.4152294576982403,1.087332362558324,1.087332362558324,0.12910462466315903,0.013591654531979046,347.8198018849883,323.82155604045676,23.999738543511747
203,363.95,2.1171071907541332,0.7410176400445228,0.7410176400445158,0.1268925665775552,0.009262720500556453,339.3640770486667,316.16607385088673,23.20254117197951
204,364.15,6.028404985289779,2.4668637308669212,2.4668637308669217,0.10592975109055038,0.03083579663583651,286.1168633331389,268.6018912507464,17.826999684160885
205,364.34999999999997,1.6072751268321601,0.7637626158259656,0.7637626158259728,0.0,0.00954703269782467,0.0,0.08358125665216866,0.08358125665216826
207,364.54999999999995,4.774458560450027,1.0842798895063335,1.084279889506339,0.09543608117149252,0.013553498618829233,255.65698551201152,238.1003272610059,17.561873204871358
208,364.75,6.331139971074192,0.38188130791298047,0.3818813079129863,0.0,0.004773516348912317,0.0,0.04179062832608258,0.04179062832608379
210,364.95,4.658325879540846,1.1805718953117545,1.1805718953117592,0.10964770940594556,0.014757148691397019,294.0498043701016,274.20195373922877,19.848179208263062
211,365.15,6.7175144212722016,5.480077554195743,5.480077554195743,0.06934730038861099,0.06850096942744677,174.17325349424277,155.8299685620231,18.34328493221962
212,365.34999999999997,3.8890872965260113,0.5303300858899106,0.5303300858899106,0.0,0.006629126073623899,0.0,1.1820543602107318,1.1820543602106917
215,365.75,1.6293440105643433,0.40089186286863504,0.40089186286863643,0.0,0.00501114828585795,0.0,0.8935491066505289,0.8935491066505261
216,365.81666666666666,1.0,0.38188130791298047,0.3818813079129863,0.028310916831934516,0.0047735163489123315,72.68030847305656,69.33096387072085,3.3828263183202436
217,365.95,2.5166114784235836,0.4330127018922193,0.4330127018922193,0.028310916831934423,0.00541265877365275,64.67493601327472,59.90361753359398,4.849720459177725
218,366.15,8.526429498916881,4.2698067871977585,4.269806787197753,0.08907822021942642,0.05337258483997192,215.13645310205874,195.27683402771316,20.028461937300786
219,366.34999999999997,2.5166114784235822,0.38188130791298514,0.3818813079129866,0.028310916831934454,0.004773516348912342,64.74562866091863,60.337446853582435,4.516840252269521
220,366.4833333333333,0.5,0.8779711460710549,0.8779711460710612,0.0,0.010974639325888259,0.0,1.677883876676075,1.6778838766760191
223,366.81666666666666,1.8506755523321745,1.8251712248443994,1.825171224844398,0.026858093950953343,0.022814640310554975,66.39073596243655,65.92144275929545,1.5399749750257818
224,367.15,5.645794895318107,3.4351128074635398,3.435112807463534,0.043859083762378216,0.04293891009329418,102.44404124308143,89.09461916233393,13.376429823073803
