,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
156,00:13:00,333.34999999999997,317.15,16.200000000000003,0.5132909012854937,60,0.2700000000000001,90,0,1,-1848.3293518753214,-1758.5050365899451,-89.82431528537631
157,00:13:05,333.54999999999995,317.15,16.4,0.5132909012854937,60,0.2733333333333333,90,0,1,-1849.4382940393386,-1758.5050365899451,-90.93325744939352
158,00:13:10,333.34999999999997,317.15,16.200000000000003,0.5132909012854937,60,0.2700000000000001,90,0,1,-1848.3293518753214,-1758.5050365899451,-89.82431528537631
159,00:13:15,333.34999999999997,317.15,16.200000000000003,0.5132909012854937,60,0.2700000000000001,90,0,1,-1848.3293518753214,-1758.5050365899451,-89.82431528537631
160,00:13:20,333.34999999999997,317.15,16.200000000000003,0.5132909012854937,60,0.2700000000000001,90,0,1,-1848.3293518753214,-1758.5050365899451,-89.82431528537631
161,00:13:25,333.95,317.65,16.299999999999997,0.5466214792910453,60,0.2716666666666666,90,0,1,-1676.9784397937954,-1595.1256218011652,-81.85281799263021
162,00:13:30,334.15,317.65,16.5,0.5466214792910453,60,0.275,90,0,1,-1677.9827688489197,-1595.1256218011652,-82.85714704775455
163,00:13:35,333.75,317.9,15.850000000000001,0.5466214792910453,60,0.2641666666666667,90,0,1,-1675.9741107386712,-1596.3810331200705,-79.59307761860077
164,00:13:40,333.95,317.65,16.299999999999997,0.5466214792910453,60,0.2716666666666666,90,0,1,-1676.9784397937954,-1595.1256218011652,-81.85281799263021
165,00:13:45,333.95,317.65,16.299999999999997,0.5466214792910453,60,0.2716666666666666,90,0,1,-1676.9784397937954,-1595.1256218011652,-81.85281799263021
166,00:13:50,334.15,317.65,16.5,0.5466214792910453,60,0.275,90,0,1,-1677.9827688489197,-1595.1256218011652,-82.85714704775455
167,00:13:55,334.15,317.65,16.5,0.5466214792910453,60,0.275,90,0,1,-1677.9827688489197,-1595.1256218011652,-82.85714704775455
168,00:14:00,334.34999999999997,317.9,16.450000000000003,0.5466214792910453,60,0.2741666666666667,90,0,1,-1678.987097904044,-1596.3810331200705,-82.60606478397358
169,00:14:05,334.54999999999995,317.9,16.65,0.5466214792910453,60,0.27749999999999997,90,0,1,-1679.9914269591682,-1596.3810331200705,-83.6103938390977
170,00:14:10,334.54999999999995,318.15,16.4,0.5466214792910453,60,0.2733333333333333,90,0,1,-1679.9914269591682,-1597.636444438976,-82.35498252019215
171,00:14:15,334.95,318.15,16.799999999999997,0.5466214792910453,60,0.27999999999999997,90,0,1,-1682.000085069417,-1597.636444438976,-84.36364063044107
172,00:14:20,334.54999999999995,318.15,16.4,0.5466214792910453,60,0.2733333333333333,90,0,1,-1679.9914269591682,-1597.636444438976,-82.35498252019215
173,00:14:25,334.54999999999995,318.15,16.4,0.5466214792910453,60,0.2733333333333333,90,0,1,-1679.9914269591682,-1597.636444438976,-82.35498252019215
174,00:14:30,334.95,317.9,17.049999999999997,0.5466214792910453,60,0.2841666666666666,90,0,1,-1682.000085069417,-1596.3810331200705,-85.61905194934661
