,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
1,310.75,0.14433756729740232,0.14433756729740638,0.0,0.0,0.0024056261216234462,0.0,0.0,0.0,0.0,1.06032019788448,1.0603201978846775
2,311.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,312.34999999999997,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0029462782549439476,0.0,0.0,0.0,0.0,1.2986217243920122,1.298621724392173
7,312.75,0.3535533905932738,0.3535533905932738,0.0,0.0,0.005892556509887885,0.0,0.0,0.0,0.0,2.597243448784828,2.5972434487846674
8,313.15,0.3535533905932738,0.3535533905932738,0.0,0.0,0.005892556509887905,0.0,0.0,0.0,0.0,2.597243448784828,2.5972434487846674
9,314.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,315.54999999999995,0.31457643480294223,0.31457643480294806,0.0,0.0,0.005242940580049152,0.0,0.0,0.0,0.0,2.3109142951875747,2.3109142951875397
14,316.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,316.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,316.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,317.75,0.14433756729741465,0.14433756729740618,0.0,0.0,0.0024056261216234523,0.0,0.0,0.0,0.0,1.0603201978846113,1.060320197884679
21,318.34999999999997,0.1767766952966369,0.1767766952966369,0.0,0.0,0.002946278254943967,0.0,0.0,0.0,0.0,1.2986217243923337,1.298621724392173
27,319.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,320.15,0.28867513459480465,0.28867513459481314,0.0,0.0,0.004811252243246885,0.0,0.0,0.0,0.0,2.1206403957695508,2.1206403957696187
32,320.75,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0029462782549439376,0.0,0.0,0.0,0.0,1.18463272416132,1.184632724161159
34,321.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,322.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,323.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,323.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,323.75,0.1767766952966369,0.1767766952966369,0.0,0.0,0.0029462782549439376,0.0,0.0,0.0,0.0,1.1846327241614805,1.1846327241614805
44,324.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,324.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,325.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,325.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,326.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,326.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,326.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,326.95,0.14433756729741465,0.14433756729740696,0.0,0.0,0.0024056261216234723,0.0,0.0,0.0,0.0,0.880878747495274,0.880878747495274
55,327.15,0.14433756729740232,0.14433756729740618,0.0,0.0,0.0024056261216234324,0.0,0.0,0.0,0.0,0.880878747495159,0.8808787474951436
57,327.54999999999995,0.1767766952966369,0.1767766952966369,0.0,0.0,0.002946278254943996,0.0,0.0,0.0,0.0,1.0788517283125225,1.0788517283125225
58,327.75,0.28867513459480465,0.28867513459481237,0.0,0.0,0.004811252243246865,0.0,0.0,0.0,0.0,1.7617574949903618,1.7617574949904145
59,327.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
