,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
0,310.15,302.9,7.25,0.4132991672688391,100.0,0.0725,90.0,0.0,1.0,-2278.397201307612,-2225.137876111803,-53.25932519580874
1,310.34999999999997,302.9,7.450000000000003,0.4132991672688391,100.0,0.07450000000000002,90.0,0.0,1.0,-2279.8664240716344,-2225.137876111803,-54.7285479598313
2,310.54999999999995,303.15,7.399999999999999,0.4132991672688391,100.0,0.07399999999999998,90.0,0.0,1.0,-2281.3356468356565,-2226.974404566831,-54.36124226882566
3,311.15,303.15,8.0,0.4132991672688391,100.0,0.08,90.0,0.0,1.0,-2285.7433151277237,-2226.974404566831,-58.76891056089289
4,311.54999999999995,303.15,8.399999999999999,0.4132991672688391,100.0,0.08399999999999999,90.0,0.0,1.0,-2288.681760655768,-2226.974404566831,-61.707356088937104
5,311.95,303.15,8.799999999999997,0.4132991672688391,100.0,0.08799999999999997,90.0,0.0,1.0,-2291.620206183813,-2226.974404566831,-64.64580161698223
6,312.15,303.15,9.0,0.4132991672688391,100.0,0.09,90.0,0.0,1.0,-2293.089428947835,-2226.974404566831,-66.11502438100433
7,312.95,303.4,9.549999999999997,0.4132991672688391,100.0,0.09549999999999997,90.0,0.0,1.0,-2298.966320003925,-2228.810933021859,-70.15538698206592
8,313.15,303.65,9.5,0.4132991672688391,100.0,0.095,90.0,0.0,1.0,-2300.4355427679466,-2230.6474614768867,-69.78808129105983
9,313.54999999999995,303.9,9.649999999999999,0.4132991672688391,100.0,0.09649999999999999,90.0,0.0,1.0,-2303.3739882959912,-2232.4839899319145,-70.88999836407675
10,313.95,303.9,10.049999999999997,0.4132991672688391,100.0,0.10049999999999998,90.0,0.0,1.0,-2306.3124338240364,-2232.4839899319145,-73.82844389212187
11,314.34999999999997,303.9,10.450000000000003,0.4132991672688391,100.0,0.10450000000000002,90.0,0.0,1.0,-2309.2508793520806,-2232.4839899319145,-76.76688942016608
12,314.54999999999995,303.9,10.649999999999999,0.4132991672688391,100.0,0.10649999999999998,90.0,0.0,1.0,-2310.7201021161027,-2232.4839899319145,-78.23611218418819
13,314.95,303.9,11.049999999999997,0.4132991672688391,100.0,0.11049999999999997,90.0,0.0,1.0,-2313.658547644148,-2232.4839899319145,-81.17455771223331
14,315.54999999999995,303.9,11.649999999999999,0.4132991672688391,100.0,0.11649999999999999,90.0,0.0,1.0,-2318.0662159362146,-2232.4839899319145,-85.58222600430008
15,315.75,304.15,11.600000000000001,0.4132991672688391,100.0,0.11600000000000002,90.0,0.0,1.0,-2319.535438700237,-2234.3205183869422,-85.2149203132949
16,316.54999999999995,304.4,12.149999999999999,0.4132991672688391,100.0,0.12149999999999998,90.0,0.0,1.0,-2325.412329756326,-2236.1570468419704,-89.25528291435558
17,316.75,304.65,12.100000000000001,0.4132991672688391,100.0,0.12100000000000001,90.0,0.0,1.0,-2326.8815525203486,-2237.993575296998,-88.88797722335039
18,317.15,304.9,12.25,0.4132991672688391,100.0,0.1225,90.0,0.0,1.0,-2329.819998048393,-2239.8301037520264,-89.9898942963664
19,317.34999999999997,304.9,12.450000000000003,0.4132991672688391,100.0,0.12450000000000003,90.0,0.0,1.0,-2331.2892208124154,-2239.8301037520264,-91.45911706038896
20,317.95,304.9,13.049999999999997,0.4132991672688391,100.0,0.13049999999999998,90.0,0.0,1.0,-2335.6968891044826,-2239.8301037520264,-95.86678535245619
21,318.54999999999995,304.9,13.649999999999999,0.4132991672688391,100.0,0.13649999999999998,90.0,0.0,1.0,-2340.1045573965494,-2239.8301037520264,-100.27445364452296
22,318.95,304.9,14.049999999999997,0.4132991672688391,100.0,0.14049999999999996,90.0,0.0,1.0,-2343.043002924594,-2239.8301037520264,-103.21289917256763
23,319.34999999999997,305.15,14.200000000000003,0.44662974527439064,100.0,0.14200000000000002,90.0,0.0,1.0,-2140.058449594355,-2044.900065425763,-95.15838416859197
